row,cell,value
54,BM54,793
54,BN54,806
54,BO54,812
54,BP54,806
54,BQ54,816
54,BR54,838
54,BS54,847
54,BT54,839
54,BU54,859
54,BV54,869
54,BW54,886
54,BX54,598
54,BY54,599
54,BZ54,598
54,CA54,895
54,CB54,915
54,CC54,920
54,CD54,921
54,CE54,932
54,CF54,935
54,CG54,940
54,CH54,944
54,CI54,950
54,CJ54,945
54,CK54,952
54,CL54,955
54,CM54,944
54,CN54,944
54,CO54,940
54,CP54,953
54,CQ54,988
54,CR54,1003
54,CS54,1005
54,CT54,1007
54,CU54,1014
54,CV54,1022
54,CW54,1017
54,CX54,1000
54,CY54,995
54,CZ54,992
54,DA54,988
54,DB54,1001
54,DC54,981
54,DD54,993
54,DE54,992
54,DF54,993
54,DG54,981
54,DH54,1019
54,DI54,1007
54,DJ54,996
54,DM54,Vicuña
54,DN54,984
54,DO54,981
54,DP54,966
54,DQ54,961
54,DR54,946
54,DS54,939
54,DT54,926
54,DU54,910
54,DV54,904
54,DW54,894
54,DX54,883
54,DY54,865
54,DZ54,849
54,EA54,834
54,EB54,813
54,EC54,778
54,ED54,765
54,EE54,750
54,EF54,743
54,EG54,735
54,EH54,716
54,EI54,713
54,EJ54,657
54,EK54,649
54,EL54,638
54,EM54,649
54,EN54,663
54,EO54,672
54,EP54,1070
54,EQ54,1295
54,ER54,1581
54,ES54,1713
54,ET54,1047
54,EU54,1017
54,EV54,1015
54,EW54,1811
54,EX54,1805
54,EY54,1777
54,EZ54,1782
54,FA54,1921
54,FB54,1999
54,FC54,2029
54,FD54,1958
54,FE54,2106
54,FF54,2045
54,FG54,2039
54,FH54,2072
54,FI54,2016
54,FJ54,1962
54,FK54,1934
54,FL54,2299
54,FM54,2312
54,FN54,2365
54,FO54,2380
54,FP54,2342
54,FQ54,2439
54,FR54,2422
54,FS54,2679
54,FT54,2668
54,FU54,2645
54,FV54,2633
54,FW54,2666
54,FX54,2734
54,FY54,2758
54,FZ54,2804
54,GA54,2841
54,GB54,2885
54,GC54,2947
54,GD54,2928
54,GE54,2912
54,GF54,2952
54,GG54,2942
54,GH54,2978
54,GI54,3008
54,GJ54,3014
54,GK54,3012
54,GL54,3015
54,GM54,3041
54,GN54,3069
54,GO54,3043
54,GP54,3114
54,GQ54,3113
54,GR54,3116
54,GS54,3171
54,GT54,3215
54,GU54,3245
54,GV54,3243
55,C55,Sin clasificación
55,E55,1
55,DM55,Sin clasificación
56,B56,Total 4
56,D56,35154
56,E56,38678
56,F56,51643
56,G56,52350
56,H56,52823
56,I56,53505
56,J56,54599
56,K56,55719
56,L56,54897
56,M56,55907
56,N56,56641
56,O56,57042
56,P56,55779
56,Q56,56278
56,R56,56199
56,S56,56580
56,T56,56691
56,U56,57508
56,V56,58309
56,W56,58934
56,X56,59271
56,Y56,60073
56,Z56,61014
56,AA56,61541
56,AB56,61895
56,AC56,62326
56,AD56,62113
56,AE56,62740
56,AF56,62336
56,AG56,62351
56,AH56,63472
56,AI56,64427
56,AJ56,64041
56,AK56,64688
56,AL56,66205
56,AM56,66279
56,AN56,66579
56,AO56,66994
56,AP56,67177
56,AQ56,67481
56,AR56,67695
56,AS56,70209
56,AT56,69763
56,AU56,70462
56,AV56,70143
56,AW56,70752
56,AX56,70204
56,AY56,70587
56,AZ56,71463
56,BA56,71772
56,BB56,72271
56,BC56,72538
56,BD56,71641
56,BE56,74176
56,BF56,75164
56,BG56,75435
56,BH56,76685
56,BI56,77520
56,BJ56,78485
56,BK56,79186
56,BL56,80060
56,BM56,80611
56,BN56,80961
56,BO56,81797
56,BP56,81693
56,BQ56,83544
56,BR56,85030
56,BS56,86129
56,BT56,86101
56,BU56,87532
56,BV56,88524
56,BW56,89029
56,BX56,89094
56,BY56,89578
56,BZ56,89709
56,CA56,90409
56,CB56,90858
56,CC56,92033
56,CD56,92732
56,CE56,93506
56,CF56,93960
56,CG56,94531
56,CH56,95156
56,CI56,95627
56,CJ56,95947
56,CK56,96413
56,CL56,96828
56,CM56,97191
56,CN56,98211
56,CO56,99017
56,CP56,99978
56,CQ56,100870
56,CR56,101681
56,CS56,103123
56,CT56,104236
56,CU56,104878
56,CV56,105179
56,CW56,105129
56,CX56,106028
56,CY56,106848
56,CZ56,107099
56,DA56,107917
56,DB56,108658
56,DC56,109030
56,DD56,110362
56,DE56,111438
56,DF56,112842
56,DG56,108962
56,DH56,110017
56,DI56,112622
56,DJ56,116371
56,DL56,Total 4
56,DN56,118983
56,DO56,119791
56,DP56,120748
56,DQ56,121249
56,DR56,121352
56,DS56,122596
56,DT56,123003
56,DU56,123263
56,DV56,122820
56,DW56,122568
56,DX56,122426
56,DY56,122593
56,DZ56,123221
56,EA56,123809
56,EB56,125149
56,EC56,127006
56,ED56,128453
56,EE56,129220
56,EF56,130387
56,EG56,131068
56,EH56,132914
56,EI56,135188
56,EJ56,139091
56,EK56,140515
56,EL56,142429
56,EM56,143832
56,EN56,146913
56,EO56,149127
56,EP56,154742
56,EQ56,157245
56,ER56,158647
56,ES56,158621
56,ET56,160450
56,EU56,161255
56,EV56,160844
56,EW56,164644
56,EX56,164972
56,EY56,164246
56,EZ56,166880
56,FA56,168656
56,FB56,168892
56,FC56,169664
56,FD56,169953
56,FE56,172166
56,FF56,172618
56,FG56,173663
56,FH56,176090
56,FI56,174516
56,FJ56,175463
56,FK56,177888
56,FL56,179124
56,FM56,179935
56,FN56,180613
56,FO56,181251
56,FP56,180016
56,FQ56,183493
56,FR56,183542
56,FS56,183735
56,FT56,183759
56,FU56,184346
56,FV56,185822
56,FW56,186461
56,FX56,187357
56,FY56,188135
56,FZ56,188951
56,GA56,189540
56,GB56,189973
56,GC56,191405
56,GD56,191080
56,GE56,191744
56,GF56,191746
56,GG56,193881
56,GH56,193877
56,GI56,195609
56,GJ56,195460
56,GK56,195599
56,GL56,195528
56,GM56,195888
56,GN56,195763
56,GO56,196310
56,GP56,196778
56,GQ56,197720
56,GR56,197742
56,GS56,199105
56,GT56,201683
56,GU56,203143
56,GV56,203429
57,B57,5
57,C57,Algarrobo
57,D57,564
57,E57,586
57,F57,676
57,G57,686
57,H57,687
57,I57,692
57,J57,684
57,K57,683
57,L57,681
57,M57,682
57,N57,694
57,O57,696
57,P57,704
57,Q57,714
57,R57,716
57,S57,718
57,T57,733
57,U57,736
57,V57,733
57,W57,738
57,X57,750
57,Y57,756
57,Z57,765
57,AA57,775
57,AB57,790
57,AC57,809
57,AD57,828
57,AE57,837
57,AF57,837
57,AG57,841
57,AH57,843
57,AI57,848
57,AJ57,855
57,AK57,862
57,AL57,869
57,AM57,872
57,AN57,878
57,AO57,880
57,AP57,880
57,AQ57,879
57,AR57,877
57,AS57,964
57,AT57,937
57,AU57,942
57,AV57,930
57,AW57,938
57,AX57,942
57,AY57,960
57,AZ57,966
57,BA57,980
57,BB57,976
57,BC57,991
57,BD57,970
57,BE57,1003
57,BF57,1000
57,BG57,1000
57,BH57,1017
57,BI57,1035
57,BJ57,1055
57,BK57,1063
57,BL57,1073
57,BM57,1099
57,BN57,1115
57,BO57,1161
57,BP57,1182
57,BQ57,1214
57,BR57,1233
57,BS57,1244
57,BT57,1227
57,BU57,1258
57,BV57,1297
57,BW57,1305
57,BX57,1320
57,BY57,1320
57,BZ57,1319
57,CA57,1373
57,CB57,1380
57,CC57,1381
57,CD57,1374
57,CE57,1380
57,CF57,1378
57,CG57,1379
57,CH57,1367
57,CI57,1365
57,CJ57,1160
57,CK57,1161
57,CL57,1177
57,CM57,1201
57,CN57,1204
57,CO57,1218
57,CP57,1213
57,CQ57,1404
57,CR57,1200
57,CS57,1433
57,CT57,1434
57,CU57,1440
57,CV57,1478
57,CW57,1448
57,CX57,1464
57,CY57,1481
57,CZ57,1483
57,DA57,1493
57,DB57,1488
57,DC57,1469
57,DD57,1469
57,DE57,1473
57,DF57,1460
57,DG57,1373
57,DH57,1441
57,DI57,1432
57,DJ57,1402
57,DL57,5
57,DM57,Algarrobo
57,DN57,1411
57,DO57,1418
57,DP57,1430
57,DQ57,1420
57,DR57,1421
57,DS57,1424
57,DT57,1436
57,DU57,1431
57,DV57,1447
57,DW57,1430
57,DX57,1451
57,DY57,1459
57,DZ57,1468
57,EA57,1474
57,EB57,1452
57,EC57,1433
57,ED57,1424
57,EE57,1405
57,EF57,1404
57,EG57,1419
57,EH57,1427
57,EI57,1471
57,EJ57,1569
57,EK57,1576
57,EL57,1587
57,EM57,1905
57,EN57,2672
57,EO57,2868
57,EP57,3297
57,EQ57,3360
57,ER57,3500
57,ES57,3521
57,ET57,3579
57,EU57,3658
57,EV57,3911
57,EW57,4097
57,EX57,4456
57,EY57,4421
57,EZ57,4654
57,FA57,4758
57,FB57,4840
57,FC57,4978
57,FD57,5195
57,FE57,5289
57,FF57,5422
57,FG57,5655
57,FH57,5744
57,FI57,6027
57,FJ57,6093
57,FK57,6149
57,FL57,6363
57,FM57,6415
57,FN57,6431
57,FO57,6480
57,FP57,6624
57,FQ57,6628
57,FR57,6688
57,FS57,6721
57,FT57,6671
57,FU57,6888
57,FV57,7150
57,FW57,7295
57,FX57,7262
57,FY57,7200
57,FZ57,7208
57,GA57,7253
57,GB57,7307
57,GC57,7289
57,GD57,7447
57,GE57,7462
57,GF57,7536
57,GG57,7726
57,GH57,8047
57,GI57,8246
57,GJ57,8277
57,GK57,8261
57,GL57,8233
57,GM57,8297
57,GN57,8336
57,GO57,8302
57,GP57,8458
57,GQ57,8490
57,GR57,8571
57,GS57,8634
57,GT57,8978
57,GU57,9064
57,GV57,8881
58,C58,Cabildo
58,D58,459
58,E58,528
58,F58,666
58,G58,666
58,H58,664
58,I58,674
58,J58,679
58,K58,686
58,L58,697
58,M58,696
58,N58,688
58,O58,692
58,P58,700
58,Q58,691
58,R58,684
58,S58,692
58,T58,682
58,U58,683
58,V58,693
58,W58,712
58,X58,719
58,Y58,720
58,Z58,725
58,AA58,729
58,AB58,733
58,AC58,735
58,AD58,732
58,AE58,716
58,AF58,716
58,AG58,720
58,AH58,722
58,AI58,726
58,AJ58,734
58,AK58,740
58,AL58,745
58,AM58,747
58,AN58,752
58,AO58,753
58,AP58,753
58,AQ58,753
58,AR58,751
58,AS58,812
58,AT58,790
58,AU58,795
58,AV58,789
58,AW58,796
58,AX58,801
58,AY58,810
58,AZ58,823
58,BA58,823
58,BB58,821
58,BC58,820
58,BD58,812
58,BE58,824
58,BF58,850
58,BG58,839
58,BH58,848
58,BI58,858
58,BJ58,872
58,BK58,868
58,BL58,877
58,BM58,881
58,BN58,896
58,BO58,887
58,BP58,888
58,BQ58,901
58,BR58,908
58,BS58,929
58,BT58,918
58,BU58,939
58,BV58,949
58,BW58,964
58,BX58,978
58,BY58,978
58,BZ58,977
58,CA58,992
58,CB58,984
58,CC58,985
58,CD58,994
58,CE58,1004
58,CF58,1011
58,CG58,1015
58,CH58,1024
58,CI58,1018
58,CJ58,1014
58,CK58,1019
58,CL58,996
58,CM58,1007
58,CN58,1015
58,CO58,1019
58,CP58,1047
58,CQ58,1058
58,CR58,1047
58,CS58,1048
58,CT58,1049
58,CU58,1052
58,CV58,1082
58,CW58,1083
58,CX58,1089
58,CY58,1086
58,CZ58,1089
58,DA58,1105
58,DB58,1108
58,DC58,1105
58,DD58,1102
58,DE58,1131
58,DF58,1236
58,DG58,1210
58,DH58,1230
58,DI58,1216
58,DJ58,1213
58,DM58,Cabildo
58,DN58,1209
58,DO58,1189
58,DP58,1183
58,DQ58,1137
58,DR58,1128
58,DS58,1127
58,DT58,1120
58,DU58,1100
58,DV58,1099
58,DW58,1087
58,DX58,1075
58,DY58,1055
58,DZ58,1034
58,EA58,1004
58,EB58,996
58,EC58,950
58,ED58,915
58,EE58,887
58,EF58,869
58,EG58,852
58,EH58,840
58,EI58,830
58,EJ58,793
58,EK58,780
58,EL58,757
58,EM58,759
58,EN58,766
58,EO58,771
58,EP58,754
58,EQ58,735
58,ER58,724
58,ES58,714
58,ET58,705
58,EU58,709
58,EV58,708
58,EW58,707
58,EX58,1131
58,EY58,1317
58,EZ58,1381
58,FA58,1437
58,FB58,1469
58,FC58,1510
58,FD58,1542
58,FE58,1916
58,FF58,1975
58,FG58,1957
58,FH58,1939
58,FI58,2023
58,FJ58,2066
58,FK58,2057
58,FL58,2208
58,FM58,2213
58,FN58,2185
58,FO58,2188
58,FP58,2170
58,FQ58,2219
58,FR58,2225
58,FS58,2246
58,FT58,2257
58,FU58,2228
58,FV58,2255
58,FW58,2254
58,FX58,2314
58,FY58,2338
58,FZ58,2353
58,GA58,2385
58,GB58,2416
58,GC58,2399
58,GD58,2394
58,GE58,2415
58,GF58,2413
58,GG58,2426
58,GH58,2383
58,GI58,2417
58,GJ58,2406
58,GK58,2440
58,GL58,2485
58,GM58,2517
58,GN58,2537
58,GO58,2538
58,GP58,2536
58,GQ58,2539
58,GR58,2530
58,GS58,2536
58,GT58,2545
58,GU58,2560
58,GV58,2587
59,C59,Calera
59,D59,2511
59,E59,2992
59,F59,3855
59,G59,3820
59,H59,3866
59,I59,3844
59,J59,3931
59,K59,3949
59,L59,3983
59,M59,4013
59,N59,4075
59,O59,4080
59,P59,4155
59,Q59,4147
59,R59,4130
59,S59,4153
59,T59,4097
59,U59,4181
59,V59,4198
59,W59,4284
59,X59,4322
59,Y59,4473
59,Z59,4451
59,AA59,4411
59,AB59,4414
59,AC59,4455
59,AD59,4425
59,AE59,4006
59,AF59,4083
59,AG59,4277
59,AH59,4697
59,AI59,4762
59,AJ59,5242
59,AK59,5512
59,AL59,5739
59,AM59,5800
59,AN59,5914
59,AO59,5972
59,AP59,5921
59,AQ59,5952
59,AR59,6029
59,AS59,6242
59,AT59,6297
59,AU59,6312
59,AV59,6375
59,AW59,6403
59,AX59,6407
59,AY59,6418
59,AZ59,6607
59,BA59,6629
59,BB59,6518
59,BC59,6437
59,BD59,6540
59,BE59,6640
59,BF59,6735
59,BG59,6807
59,BH59,6821
59,BI59,6967
59,BJ59,6963
59,BK59,7020
59,BL59,7120
59,BM59,7114
59,BN59,7013
59,BO59,7101
59,BP59,7112
59,BQ59,7203
59,BR59,7284
59,BS59,7395
59,BT59,7402
59,BU59,7499
59,BV59,7546
59,BW59,7537
59,BX59,7601
59,BY59,7579
59,BZ59,7564
59,CA59,7534
59,CB59,7557
59,CC59,7670
59,CD59,7729
59,CE59,7785
59,CF59,8005
59,CG59,8060
59,CH59,8144
59,CI59,8172
59,CJ59,8207
59,CK59,8074
59,CL59,8126
59,CM59,8078
59,CN59,8105
59,CO59,8204
59,CP59,8230
59,CQ59,8211
59,CR59,8313
59,CS59,8341
59,CT59,8377
59,CU59,8389
59,CV59,8127
59,CW59,8225
59,CX59,8130
59,CY59,8106
59,CZ59,8192
59,DA59,8142
59,DB59,8119
59,DC59,8207
59,DD59,8320
59,DE59,8348
59,DF59,8291
59,DG59,8542
59,DH59,8684
59,DI59,8670
59,DJ59,8523
59,DM59,Calera
59,DN59,9310
59,DO59,9416
59,DP59,9468
59,DQ59,9766
59,DR59,9741
59,DS59,9802
59,DT59,9866
59,DU59,9975
59,DV59,10047
59,DW59,10050
59,DX59,10255
59,DY59,10224
59,DZ59,10318
59,EA59,10453
59,EB59,10553
59,EC59,10845
59,ED59,10971
59,EE59,10986
59,EF59,11037
59,EG59,11131
59,EH59,11242
59,EI59,11359
59,EJ59,11668
59,EK59,11694
59,EL59,11774
59,EM59,11829
59,EN59,12046
59,EO59,12067
59,EP59,11628
59,EQ59,11727
59,ER59,11907
59,ES59,12855
59,ET59,13071
59,EU59,13130
59,EV59,13098
59,EW59,12666
59,EX59,12534
59,EY59,12518
59,EZ59,12616
59,FA59,12599
59,FB59,12564
59,FC59,12523
59,FD59,12630
59,FE59,12840
59,FF59,12846
59,FG59,12927
59,FH59,13215
59,FI59,13035
59,FJ59,12524
59,FK59,12318
59,FL59,12749
59,FM59,12725
59,FN59,12831
59,FO59,12814
59,FP59,12925
59,FQ59,13026
59,FR59,13078
59,FS59,13172
59,FT59,13113
59,FU59,13075
59,FV59,13056
59,FW59,13057
59,FX59,13120
59,FY59,13168
59,FZ59,13211
59,GA59,13247
59,GB59,13276
59,GC59,13286
59,GD59,13256
59,GE59,13308
59,GF59,13254
59,GG59,13346
59,GH59,13208
59,GI59,13288
59,GJ59,13290
59,GK59,13338
59,GL59,13462
59,GM59,13415
59,GN59,13389
59,GO59,13419
59,GP59,13312
59,GQ59,13501
59,GR59,13421
59,GS59,13401
59,GT59,13600
59,GU59,13816
59,GV59,14004
60,C60,Calle Larga
60,D60,265
60,E60,334
60,F60,416
60,G60,414
60,H60,423
60,I60,427
60,J60,438
60,K60,441
60,L60,447
60,M60,449
60,N60,455
60,O60,459
60,P60,478
60,Q60,480
60,R60,480
60,S60,484
60,T60,493
60,U60,493
60,V60,499
60,W60,507
60,X60,518
60,Y60,522
60,Z60,541
60,AA60,547
60,AB60,548
60,AC60,564
60,AD60,584
60,AE60,571
60,AF60,572
60,AG60,577
60,AH60,578
60,AI60,579
60,AJ60,586
60,AK60,588
60,AL60,591
60,AM60,591
60,AN60,593
60,AO60,593
60,AP60,592
60,AQ60,590
60,AR60,592
60,AS60,760
60,AT60,739
60,AU60,739
60,AV60,743
60,AW60,749
60,AX60,757
60,AY60,756
60,AZ60,758
60,BA60,753
60,BB60,752
60,BC60,750
60,BD60,732
60,BE60,756
60,BF60,763
60,BG60,763
60,BH60,780
60,BI60,786
60,BJ60,787
60,BK60,790
60,BL60,797
60,BM60,805
60,BN60,808
60,BO60,817
60,BP60,819
60,BQ60,832
60,BR60,836
60,BS60,851
60,BT60,841
60,BU60,862
60,BV60,861
60,BW60,877
60,BX60,893
60,BY60,894
60,BZ60,892
60,CA60,919
60,CB60,916
60,CC60,924
60,CD60,933
60,CE60,908
60,CF60,868
60,CG60,865
60,CH60,846
60,CI60,840
60,CJ60,838
60,CK60,838
60,CL60,827
60,CM60,823
60,CN60,826
60,CO60,833
60,CP60,827
60,CQ60,824
60,CR60,826
60,CS60,835
60,CT60,836
60,CU60,837
60,CV60,752
60,CW60,761
60,CX60,760
60,CY60,758
60,CZ60,755
60,DA60,764
60,DB60,753
60,DC60,760
60,DD60,765
60,DE60,766
60,DF60,768
60,DG60,688
60,DH60,753
60,DI60,745
60,DJ60,661
60,DM60,Calle Larga
60,DN60,674
60,DO60,676
60,DP60,668
60,DQ60,667
60,DR60,655
60,DS60,651
60,DT60,649
60,DU60,644
60,DV60,636
60,DW60,745
60,DX60,735
60,DY60,697
60,DZ60,698
60,EA60,682
60,EB60,663
60,EC60,646
60,ED60,635
60,EE60,633
60,EF60,625
60,EG60,616
60,EH60,616
60,EI60,611
60,EJ60,1146
60,EK60,1164
60,EL60,1164
60,EM60,1181
60,EN60,1207
60,EO60,1229
60,EP60,1224
60,EQ60,1229
60,ER60,1213
60,ES60,1214
60,ET60,1206
60,EU60,1214
60,EV60,1212
60,EW60,1796
60,EX60,1966
60,EY60,2024
60,EZ60,2097
60,FA60,2175
60,FB60,2225
60,FC60,2256
60,FD60,2296
60,FE60,2316
60,FF60,2325
60,FG60,2456
60,FH60,2715
60,FI60,2791
60,FJ60,2750
60,FK60,2736
60,FL60,2815
60,FM60,2868
60,FN60,2864
60,FO60,2881
60,FP60,2926
60,FQ60,2922
60,FR60,2926
60,FS60,2960
60,FT60,2968
60,FU60,2957
60,FV60,2980
60,FW60,2970
60,FX60,3004
60,FY60,3024
60,FZ60,3042
60,GA60,3073
60,GB60,3100
60,GC60,3148
60,GD60,3189
60,GE60,3246
60,GF60,3283
60,GG60,3327
60,GH60,3347
60,GI60,3368
60,GJ60,3428
60,GK60,3466
60,GL60,3497
60,GM60,3638
60,GN60,4373
60,GO60,4341
60,GP60,4308
60,GQ60,4372
60,GR60,4352
60,GS60,4365
60,GT60,4390
60,GU60,4410
60,GV60,4427
61,C61,Cartagena
61,D61,420
61,E61,505
61,F61,668
61,G61,676
61,H61,689
61,I61,692
61,J61,706
61,K61,711
61,L61,724
61,M61,733
61,N61,744
61,O61,749
61,P61,772
61,Q61,763
61,R61,774
61,S61,770
61,T61,764
61,U61,759
61,V61,767
61,W61,776
61,X61,783
61,Y61,792
61,Z61,808
61,AA61,822
61,AB61,827
61,AC61,842
61,AD61,872
61,AE61,883
61,AF61,884
61,AG61,889
61,AH61,892
61,AI61,896
61,AJ61,905
61,AK61,914
61,AL61,921
61,AM61,924
61,AN61,930
61,AO61,933
61,AP61,932
61,AQ61,932
61,AR61,929
61,AS61,1096
61,AT61,1064
61,AU61,1071
61,AV61,1059
61,AW61,1068
61,AX61,1075
61,AY61,1090
61,AZ61,1108
61,BA61,1116
61,BB61,1119
61,BC61,1146
61,BD61,1095
61,BE61,1198
61,BF61,1214
61,BG61,1197
61,BH61,1225
61,BI61,1225
61,BJ61,1256
61,BK61,1271
61,BL61,1285
61,BM61,1289
61,BN61,1314
61,BO61,1339
61,BP61,1351
61,BQ61,1380
61,BR61,1381
61,BS61,1410
61,BT61,1391
61,BU61,1426
61,BV61,1414
61,BW61,1435
61,BX61,1459
61,BY61,1461
61,BZ61,1458
61,CA61,1520
61,CB61,1529
61,CC61,1544
61,CD61,1554
61,CE61,1552
61,CF61,1562
61,CG61,1569
61,CH61,1592
61,CI61,1599
61,CJ61,1580
61,CK61,1584
61,CL61,1560
61,CM61,1559
61,CN61,1571
61,CO61,1577
61,CP61,1587
61,CQ61,1598
61,CR61,1591
61,CS61,1597
61,CT61,1599
61,CU61,1606
61,CV61,1599
61,CW61,1598
61,CX61,1597
61,CY61,1591
61,CZ61,1587
61,DA61,1582
61,DB61,1567
61,DC61,1581
61,DD61,1567
61,DE61,1560
61,DF61,1532
61,DG61,814
61,DH61,1463
61,DI61,857
61,DJ61,1511
61,DM61,Cartagena
61,DN61,1496
61,DO61,1484
61,DP61,1507
61,DQ61,1529
61,DR61,1532
61,DS61,1540
61,DT61,1540
61,DU61,1548
61,DV61,1555
61,DW61,1565
61,DX61,1551
61,DY61,1548
61,DZ61,1527
61,EA61,1500
61,EB61,1495
61,EC61,1467
61,ED61,1461
61,EE61,1448
61,EF61,1433
61,EG61,1419
61,EH61,1436
61,EI61,1468
61,EJ61,1526
61,EK61,3838
61,EL61,4238
61,EM61,4219
61,EN61,4038
61,EO61,4109
61,EP61,4198
61,EQ61,4282
61,ER61,4414
61,ES61,4496
61,ET61,4547
61,EU61,4623
61,EV61,4709
61,EW61,4780
61,EX61,4942
61,EY61,5047
61,EZ61,5159
61,FA61,5184
61,FB61,5202
61,FC61,5272
61,FD61,5349
61,FE61,5457
61,FF61,5653
61,FG61,5734
61,FH61,5815
61,FI61,5868
61,FJ61,6091
61,FK61,6208
61,FL61,6349
61,FM61,6300
61,FN61,6217
61,FO61,6232
61,FP61,6175
61,FQ61,6160
61,FR61,6158
61,FS61,6154
61,FT61,6137
61,FU61,6128
61,FV61,6217
61,FW61,6046
61,FX61,6140
61,FY61,6295
61,FZ61,6404
61,GA61,6423
61,GB61,6485
61,GC61,6511
61,GD61,6532
61,GE61,6525
61,GF61,6552
61,GG61,6614
61,GH61,6784
61,GI61,6901
61,GJ61,6957
61,GK61,6938
61,GL61,6886
61,GM61,6860
61,GN61,6904
61,GO61,6793
61,GP61,6800
61,GQ61,6749
61,GR61,6824
61,GS61,6850
61,GT61,7075
61,GU61,7250
61,GV61,7272
62,C62,Casablanca
62,D62,1033
62,E62,903
62,F62,4329
62,G62,4521
62,H62,4677
62,I62,4786
62,J62,4938
62,K62,5046
62,L62,4579
62,M62,7339
62,N62,4847
62,O62,4967
62,P62,1181
62,Q62,1184
62,R62,1185
62,S62,1196
62,T62,1202
62,U62,1210
62,V62,1218
62,W62,1228
62,X62,1217
62,Y62,1215
62,Z62,1233
62,AA62,1254
62,AB62,1275
62,AC62,1286
62,AD62,1292
62,AE62,1252
62,AF62,1251
62,AG62,1260
62,AH62,1263
62,AI62,1272
62,AJ62,1284
62,AK62,1296
62,AL62,1308
62,AM62,1312
62,AN62,1322
62,AO62,1326
62,AP62,1324
62,AQ62,1322
62,AR62,1319
62,AS62,1592
62,AT62,1540
62,AU62,1552
62,AV62,1572
62,AW62,1589
62,AX62,1598
62,AY62,1589
62,AZ62,1634
62,BA62,1636
62,BB62,1636
62,BC62,1642
62,BD62,1605
62,BE62,1651
62,BF62,1676
62,BG62,1682
62,BH62,1714
62,BI62,1756
62,BJ62,1780
62,BK62,1809
62,BL62,1829
62,BM62,1845
62,BN62,1844
62,BO62,1836
62,BP62,1820
62,BQ62,1882
62,BR62,1866
62,BS62,1876
62,BT62,1848
62,BU62,1892
62,BV62,1875
62,BW62,1879
62,BX62,1894
62,BY62,1898
62,BZ62,1894
62,CA62,1898
62,CB62,1899
62,CC62,1915
62,CD62,1925
62,CE62,1920
62,CF62,1955
62,CG62,1985
62,CH62,1998
62,CI62,2002
62,CJ62,2023
62,CK62,2014
62,CL62,2005
62,CM62,1991
62,CN62,2001
62,CO62,2025
62,CP62,2035
62,CQ62,2069
62,CR62,2052
62,CS62,2050
62,CT62,2055
62,CU62,2060
62,CV62,2064
62,CW62,2071
62,CX62,2089
62,CY62,2099
62,CZ62,2089
62,DA62,2093
62,DB62,2097
62,DC62,2083
62,DD62,2088
62,DE62,2089
62,DF62,2098
62,DG62,2053
62,DH62,2107
62,DI62,2093
62,DJ62,2069
62,DM62,Casablanca
62,DN62,2051
62,DO62,2040
62,DP62,2035
62,DQ62,2024
62,DR62,2014
62,DS62,2022
62,DT62,2033
62,DU62,2032
62,DV62,2032
62,DW62,2029
62,DX62,2012
62,DY62,2010
62,DZ62,1979
62,EA62,1946
62,EB62,1944
62,EC62,1925
62,ED62,1881
62,EE62,1872
62,EF62,2392
62,EG62,2756
62,EH62,2887
62,EI62,3261
62,EJ62,3199
62,EK62,3249
62,EL62,3284
62,EM62,3404
62,EN62,3435
62,EO62,3570
62,EP62,3659
62,EQ62,3773
62,ER62,3775
62,ES62,3776
62,ET62,3500
62,EU62,3477
62,EV62,3491
62,EW62,3934
62,EX62,3912
62,EY62,3883
62,EZ62,3915
62,FA62,4107
62,FB62,4139
62,FC62,4155
62,FD62,4159
62,FE62,4372
62,FF62,4557
62,FG62,4698
62,FH62,4765
62,FI62,4736
62,FJ62,4721
62,FK62,4710
62,FL62,4820
62,FM62,4834
62,FN62,4808
62,FO62,4813
62,FP62,4828
62,FQ62,4885
62,FR62,4907
62,FS62,5017
62,FT62,5022
62,FU62,5035
62,FV62,5086
62,FW62,5078
62,FX62,5130
62,FY62,5184
62,FZ62,5202
62,GA62,5277
62,GB62,5268
62,GC62,5374
62,GD62,5400
62,GE62,5391
62,GF62,5404
62,GG62,5435
62,GH62,5423
62,GI62,5470
62,GJ62,5497
62,GK62,5557
62,GL62,5583
62,GM62,5650
62,GN62,5728
62,GO62,5726
62,GP62,5783
62,GQ62,5800
62,GR62,5795
62,GS62,5865
62,GT62,5965
62,GU62,6043
62,GV62,6193
63,C63,Catemu
63,D63,188
63,E63,192
63,F63,198
63,G63,206
63,H63,205
63,I63,211
63,J63,214
63,K63,219
63,L63,222
63,M63,235
63,N63,248
63,O63,266
63,P63,275
63,Q63,282
63,R63,286
63,S63,288
63,T63,295
63,U63,298
63,V63,302
63,W63,313
63,X63,321
63,Y63,330
63,Z63,332
63,AA63,330
63,AB63,336
63,AC63,331
63,AD63,338
63,AE63,326
63,AF63,326
63,AG63,327
63,AH63,326
63,AI63,327
63,AJ63,328
63,AK63,330
63,AL63,332
63,AM63,332
63,AN63,334
63,AO63,334
63,AP63,334
63,AQ63,334
63,AR63,334
63,AS63,370
63,AT63,360
63,AU63,361
63,AV63,360
63,AW63,362
63,AX63,362
63,AY63,368
63,AZ63,378
63,BA63,374
63,BB63,369
63,BC63,362
63,BD63,363
63,BE63,369
63,BF63,370
63,BG63,371
63,BH63,378
