commune_code,commune,province,region,region_code,period,network,tiles,tests,devices_sum_across_tiles,download_mbps_test_weighted,upload_mbps_test_weighted,latency_ms_test_weighted,loaded_latency_down_ms_test_weighted,loaded_latency_up_ms_test_weighted,aggregation
9103,Cunco,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,77,534,118,54.34,9.337,47.528,1951.389,2267.075,tile averages weighted by tile test count
9104,Curarrehue,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,20,46,26,45.238,7.602,37.304,1910.652,1619.522,tile averages weighted by tile test count
9105,Freire,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,83,271,113,48.777,9.012,35.185,2085.242,2268.446,tile averages weighted by tile test count
9106,Galvarino,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,28,200,48,108.318,19.003,32.075,1752.585,1856.725,tile averages weighted by tile test count
9107,Gorbea,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,34,197,48,56.496,19.13,32.426,1306.33,1136.148,tile averages weighted by tile test count
9108,Lautaro,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,96,468,138,69.155,9.711,46.013,2375.107,2037.267,tile averages weighted by tile test count
9109,Loncoche,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,75,306,114,91.419,17.046,34.542,1641.475,1471.395,tile averages weighted by tile test count
9110,Melipeuco,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,26,79,36,51.281,12.521,52.557,2087.241,1342.696,tile averages weighted by tile test count
9111,Nueva Imperial,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,56,134,82,82.082,15.079,32.896,1610.78,1558.963,tile averages weighted by tile test count
9112,Padre Las Casas,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,147,356,228,65.12,13.61,37.761,1691.594,1675.244,tile averages weighted by tile test count
9113,Perquenco,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,18,31,22,52.623,8.363,42.29,2035.645,2012.677,tile averages weighted by tile test count
9114,Pitrufquén,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,59,199,100,78.412,13.968,35.688,1811.364,1681.193,tile averages weighted by tile test count
9115,Pucón,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,199,705,402,66.521,15.327,45.651,1681.771,1624.223,tile averages weighted by tile test count
9116,Saavedra,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,31,90,53,107.114,21.572,37.0,1270.364,1808.722,tile averages weighted by tile test count
9117,Teodoro Schmidt,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,50,225,65,56.795,7.545,39.142,1737.351,1762.25,tile averages weighted by tile test count
9118,Toltén,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,27,71,43,61.641,13.587,45.282,2052.186,1871.197,tile averages weighted by tile test count
9119,Vilcún,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,164,391,222,52.341,10.994,43.422,1564.779,1841.607,tile averages weighted by tile test count
9120,Villarrica,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,235,986,555,58.211,12.976,43.674,1768.531,1526.55,tile averages weighted by tile test count
9121,Cholchol,Cautín,Región de La Araucanía,9.0,2026Q1,mobile,34,97,43,68.107,12.895,32.196,1670.406,2007.546,tile averages weighted by tile test count
9201,Angol,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,72,218,150,102.328,18.842,38.729,1585.209,1538.023,tile averages weighted by tile test count
9202,Collipulli,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,41,145,69,74.935,16.304,35.566,1562.168,1314.821,tile averages weighted by tile test count
9203,Curacautín,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,39,132,62,114.713,18.847,36.364,1061.159,1356.144,tile averages weighted by tile test count
9204,Ercilla,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,23,100,36,66.397,14.136,48.13,1834.67,1260.64,tile averages weighted by tile test count
9205,Lonquimay,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,29,92,51,66.961,16.135,49.13,1529.077,1039.62,tile averages weighted by tile test count
9206,Los Sauces,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,20,124,30,58.748,12.402,60.597,1592.71,1465.444,tile averages weighted by tile test count
9207,Lumaco,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,59,155,73,43.369,13.914,130.839,1533.252,1830.626,tile averages weighted by tile test count
9208,Purén,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,25,115,41,83.496,18.496,74.591,765.678,898.139,tile averages weighted by tile test count
9209,Renaico,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,18,57,33,81.014,12.528,34.825,1922.509,1600.088,tile averages weighted by tile test count
9210,Traiguén,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,29,61,39,92.449,19.024,49.705,1452.393,1582.533,tile averages weighted by tile test count
9211,Victoria,Malleco,Región de La Araucanía,9.0,2026Q1,mobile,60,179,105,106.51,20.148,41.207,1600.379,1437.079,tile averages weighted by tile test count
10101,Puerto Montt,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,355,1619,812,79.643,18.473,37.634,1915.01,1307.985,tile averages weighted by tile test count
10102,Calbuco,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,51,132,62,72.06,11.768,50.492,2488.434,1332.121,tile averages weighted by tile test count
10103,Cochamó,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,25,65,31,41.221,10.047,48.292,2907.27,1665.825,tile averages weighted by tile test count
10104,Fresia,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,35,91,41,65.054,11.288,37.132,2255.088,1625.462,tile averages weighted by tile test count
10105,Frutillar,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,58,158,105,90.576,17.925,36.076,1959.045,1313.582,tile averages weighted by tile test count
10106,Los Muermos,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,49,125,62,75.728,13.337,41.384,1866.05,1509.821,tile averages weighted by tile test count
10107,Llanquihue,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,37,71,57,99.847,21.532,48.577,1672.536,1252.366,tile averages weighted by tile test count
10108,Maullín,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,45,141,82,82.636,16.356,42.184,2196.617,1567.603,tile averages weighted by tile test count
10109,Puerto Varas,Llanquihue,Región de Los Lagos,10.0,2026Q1,mobile,143,487,239,72.15,14.879,47.23,1739.705,1449.072,tile averages weighted by tile test count
10201,Castro,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,54,185,99,71.676,18.041,57.686,2048.511,1425.643,tile averages weighted by tile test count
10202,Ancud,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,76,323,133,78.928,18.895,47.954,2053.202,1505.193,tile averages weighted by tile test count
10203,Chonchi,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,41,84,48,59.933,11.265,41.964,1951.988,1380.5,tile averages weighted by tile test count
10204,Curaco de Vélez,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,8,31,11,105.375,11.433,41.387,1220.387,2404.742,tile averages weighted by tile test count
10205,Dalcahue,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,12,19,14,86.762,16.016,48.158,1661.947,1337.526,tile averages weighted by tile test count
10206,Puqueldón,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,14,62,16,23.647,9.249,37.484,2345.306,999.968,tile averages weighted by tile test count
10207,Queilén,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,6,11,6,33.278,7.405,51.636,3350.273,2205.364,tile averages weighted by tile test count
10208,Quellón,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,25,72,33,80.682,16.103,55.0,1943.083,1742.764,tile averages weighted by tile test count
10209,Quemchi,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,11,51,14,99.081,21.208,65.49,1726.176,1044.902,tile averages weighted by tile test count
10210,Quinchao,Chiloe,Región de Los Lagos,10.0,2026Q1,mobile,11,32,17,103.188,17.247,56.5,1451.312,1066.5,tile averages weighted by tile test count
10301,Osorno,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,231,878,501,80.67,20.793,41.114,1776.139,1124.774,tile averages weighted by tile test count
10302,Puerto Octay,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,61,187,73,43.929,7.692,65.187,1960.045,1356.712,tile averages weighted by tile test count
10303,Purranque,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,40,77,56,81.997,19.063,43.169,1584.895,1219.727,tile averages weighted by tile test count
10304,Puyehue,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,54,171,72,48.06,10.697,47.035,2301.714,1574.585,tile averages weighted by tile test count
10305,Río Negro,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,53,148,63,77.5,17.888,95.25,2384.041,1113.196,tile averages weighted by tile test count
10306,San Juan de la Costa,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,34,62,46,108.309,16.302,51.097,1759.39,1557.968,tile averages weighted by tile test count
10307,San Pablo,Osorno,Región de Los Lagos,10.0,2026Q1,mobile,52,174,63,64.605,15.004,36.04,1500.676,1109.316,tile averages weighted by tile test count
10401,Chaitén,Palena,Región de Los Lagos,10.0,2026Q1,mobile,21,35,28,56.336,14.403,50.429,1715.0,1824.6,tile averages weighted by tile test count
10402,Futaleufú,Palena,Región de Los Lagos,10.0,2026Q1,mobile,7,12,11,94.546,22.39,54.5,1535.75,1346.167,tile averages weighted by tile test count
10403,Hualaihué,Palena,Región de Los Lagos,10.0,2026Q1,mobile,28,110,46,34.998,11.351,39.455,2555.518,1575.027,tile averages weighted by tile test count
10404,Palena,Palena,Región de Los Lagos,10.0,2026Q1,mobile,3,3,3,41.739,6.182,47.333,813.333,3239.0,tile averages weighted by tile test count
11101,Coyhaique,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,100,386,182,95.635,18.706,54.728,1648.082,1394.333,tile averages weighted by tile test count
11102,Lago Verde,Coyhaique,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,16,37,21,12.559,7.326,66.162,2015.0,1993.028,tile averages weighted by tile test count
11201,Aysén,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,65,151,79,83.448,12.324,60.49,1815.993,2220.556,tile averages weighted by tile test count
11202,Cisnes,Aysén,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,18,48,33,66.708,14.97,79.812,1479.042,1685.542,tile averages weighted by tile test count
11301,Cochrane,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,14,29,23,96.34,17.673,93.966,2463.379,1978.69,tile averages weighted by tile test count
11302,O'Higgins,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,13,32,14,13.908,2.932,53.812,1897.781,2371.844,tile averages weighted by tile test count
11303,Tortel,Capitán Prat,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,9,11,11,20.2,4.119,101.364,2025.5,1583.0,tile averages weighted by tile test count
11401,Chile Chico,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,10,13,12,42.39,13.996,85.692,1568.0,772.769,tile averages weighted by tile test count
11402,Río Ibáñez,General Carrera,Región de Aysén del Gral.Ibañez del Campo,11.0,2026Q1,mobile,20,33,27,38.866,8.987,53.818,1670.182,1532.091,tile averages weighted by tile test count
12101,Punta Arenas,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,91,190,137,59.229,19.444,72.353,1658.588,1078.757,tile averages weighted by tile test count
12102,Laguna Blanca,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,11,17,12,33.901,6.263,60.529,962.625,406.688,tile averages weighted by tile test count
12103,Río Verde,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,3,3,3,138.771,32.511,46.333,382.0,223.667,tile averages weighted by tile test count
12104,San Gregorio,Magallanes,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,9,17,11,52.918,15.492,109.647,1640.941,2037.765,tile averages weighted by tile test count
12201,Cabo de Hornos,Antártica Chilena,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,18,43,22,41.024,8.363,60.442,1070.744,489.907,tile averages weighted by tile test count
12301,Porvenir,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,14,22,16,79.795,14.097,89.909,1312.636,1918.0,tile averages weighted by tile test count
12302,Primavera,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,3,8,5,198.432,34.181,57.5,1000.125,645.0,tile averages weighted by tile test count
12303,Timaukel,Tierra del Fuego,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,30,44,33,47.395,7.359,74.136,959.302,1433.386,tile averages weighted by tile test count
12401,Natales,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,49,135,69,72.184,15.234,91.711,1635.842,1590.496,tile averages weighted by tile test count
12402,Torres del Paine,Ultima Esperanza,Región de Magallanes y Antártica Chilena,12.0,2026Q1,mobile,4,4,4,33.289,6.195,89.25,1764.75,1623.5,tile averages weighted by tile test count
13101,Santiago,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,92,4729,2287,130.757,29.978,21.389,1222.486,943.174,tile averages weighted by tile test count
13102,Cerrillos,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,55,471,282,138.043,29.691,21.928,1185.987,954.13,tile averages weighted by tile test count
13103,Cerro Navia,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,38,519,222,135.468,22.852,20.694,1320.99,1045.341,tile averages weighted by tile test count
13104,Conchalí,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,40,593,224,164.441,27.616,22.906,1020.725,1028.45,tile averages weighted by tile test count
13105,El Bosque,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,48,376,239,135.084,26.276,17.585,1277.505,1110.261,tile averages weighted by tile test count
13106,Estación Central,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,50,761,409,105.955,29.618,19.929,1504.767,944.112,tile averages weighted by tile test count
13107,Huechuraba,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,76,806,431,146.023,25.572,18.223,1192.809,935.462,tile averages weighted by tile test count
13108,Independencia,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,27,454,241,116.01,24.091,20.282,1245.659,990.068,tile averages weighted by tile test count
13109,La Cisterna,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,39,575,316,110.949,23.0,18.362,1380.419,1071.061,tile averages weighted by tile test count
13110,La Florida,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,138,1588,950,125.322,26.157,20.999,1175.948,1002.47,tile averages weighted by tile test count
13111,La Granja,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,37,465,251,103.238,20.056,24.116,1330.114,1258.929,tile averages weighted by tile test count
13112,La Pintana,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,81,544,319,121.199,21.857,19.487,1296.654,1233.368,tile averages weighted by tile test count
13113,La Reina,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,62,695,320,153.981,31.756,20.941,1072.85,863.988,tile averages weighted by tile test count
13114,Las Condes,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,143,5687,1467,185.538,39.899,24.852,999.144,818.887,tile averages weighted by tile test count
13115,Lo Barnechea,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,100,427,273,110.05,25.245,29.916,1051.323,1051.454,tile averages weighted by tile test count
13116,Lo Espejo,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,32,322,155,123.222,22.805,27.59,1376.801,1080.432,tile averages weighted by tile test count
13117,Lo Prado,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,27,250,170,115.448,23.794,21.0,1355.616,1060.652,tile averages weighted by tile test count
13118,Macul,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,53,827,431,130.148,25.291,18.996,1435.825,1198.528,tile averages weighted by tile test count
13119,Maipú,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,223,2466,1051,110.849,23.395,20.337,1434.944,1164.299,tile averages weighted by tile test count
13120,Ñuñoa,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,61,1411,741,136.926,29.879,20.288,1105.617,933.427,tile averages weighted by tile test count
13121,Pedro Aguirre Cerda,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,32,339,186,132.712,26.666,18.549,1443.392,1002.201,tile averages weighted by tile test count
13122,Peñalolén,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,108,934,417,126.0,31.008,20.118,1433.297,996.961,tile averages weighted by tile test count
13123,Providencia,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,55,1751,1005,155.663,33.521,21.079,1005.224,874.498,tile averages weighted by tile test count
13124,Pudahuel,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,202,1468,822,116.995,24.221,32.771,1284.493,1029.626,tile averages weighted by tile test count
13125,Quilicura,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,129,923,502,119.384,26.08,20.228,1218.294,943.622,tile averages weighted by tile test count
13126,Quinta Normal,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,46,538,249,128.356,25.161,19.803,1379.66,938.405,tile averages weighted by tile test count
13127,Recoleta,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,53,574,316,127.148,24.274,21.352,1248.228,1001.674,tile averages weighted by tile test count
13128,Renca,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,75,677,331,117.751,23.188,21.263,1399.944,1163.111,tile averages weighted by tile test count
13129,San Joaquín,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,36,401,187,118.476,27.756,19.137,1556.372,1251.387,tile averages weighted by tile test count
13130,San Miguel,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,38,818,442,123.148,24.655,18.18,1323.985,1009.364,tile averages weighted by tile test count
13131,San Ramón,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,25,321,158,157.439,30.713,18.47,1171.96,1020.754,tile averages weighted by tile test count
13132,Vitacura,Santiago,Región Metropolitana de Santiago,13.0,2026Q1,mobile,70,637,380,172.443,30.329,19.162,909.819,899.969,tile averages weighted by tile test count
13201,Puente Alto,Cordillera,Región Metropolitana de Santiago,13.0,2026Q1,mobile,220,1877,1102,108.243,21.946,21.864,1320.18,1218.689,tile averages weighted by tile test count
13202,Pirque,Cordillera,Región Metropolitana de Santiago,13.0,2026Q1,mobile,68,183,88,64.31,12.847,28.027,1505.421,1315.448,tile averages weighted by tile test count
13203,San José de Maipo,Cordillera,Región Metropolitana de Santiago,13.0,2026Q1,mobile,66,174,96,92.668,17.715,26.27,1947.202,1507.443,tile averages weighted by tile test count
13301,Colina,Chacabuco,Región Metropolitana de Santiago,13.0,2026Q1,mobile,251,971,499,101.637,21.347,21.385,1482.469,1146.134,tile averages weighted by tile test count
13302,Lampa,Chacabuco,Región Metropolitana de Santiago,13.0,2026Q1,mobile,193,766,399,71.841,14.424,22.052,1873.448,1307.841,tile averages weighted by tile test count
13303,Tiltil,Chacabuco,Región Metropolitana de Santiago,13.0,2026Q1,mobile,80,237,121,81.468,18.086,27.916,1344.203,1172.882,tile averages weighted by tile test count
13401,San Bernardo,Maipo,Región Metropolitana de Santiago,13.0,2026Q1,mobile,223,1718,850,102.379,20.046,22.623,1398.683,1192.945,tile averages weighted by tile test count
13402,Buin,Maipo,Región Metropolitana de Santiago,13.0,2026Q1,mobile,136,716,347,99.595,20.983,25.071,1251.603,1139.704,tile averages weighted by tile test count
13403,Calera de Tango,Maipo,Región Metropolitana de Santiago,13.0,2026Q1,mobile,64,185,108,110.069,17.462,24.616,1583.779,1382.853,tile averages weighted by tile test count
13404,Paine,Maipo,Región Metropolitana de Santiago,13.0,2026Q1,mobile,151,428,244,63.345,13.411,25.729,1421.224,1286.369,tile averages weighted by tile test count
13501,Melipilla,Melipilla,Región Metropolitana de Santiago,13.0,2026Q1,mobile,226,1045,492,73.243,17.561,27.538,1782.563,1349.937,tile averages weighted by tile test count
13502,Alhué,Melipilla,Región Metropolitana de Santiago,13.0,2026Q1,mobile,21,37,23,62.086,22.431,59.514,912.194,1016.027,tile averages weighted by tile test count
13503,Curacaví,Melipilla,Región Metropolitana de Santiago,13.0,2026Q1,mobile,115,388,200,84.117,17.006,39.655,1490.111,1317.326,tile averages weighted by tile test count
13504,María Pinto,Melipilla,Región Metropolitana de Santiago,13.0,2026Q1,mobile,24,36,26,106.948,16.055,21.333,1252.714,1476.583,tile averages weighted by tile test count
13505,San Pedro,Melipilla,Región Metropolitana de Santiago,13.0,2026Q1,mobile,35,78,38,72.383,10.896,34.0,1243.269,1543.397,tile averages weighted by tile test count
13601,Talagante,Talagante,Región Metropolitana de Santiago,13.0,2026Q1,mobile,121,479,234,93.943,22.463,23.236,1488.652,1041.95,tile averages weighted by tile test count
13602,El Monte,Talagante,Región Metropolitana de Santiago,13.0,2026Q1,mobile,55,215,99,90.375,20.131,26.428,2046.572,1515.619,tile averages weighted by tile test count
13603,Isla de Maipo,Talagante,Región Metropolitana de Santiago,13.0,2026Q1,mobile,65,192,109,87.619,20.868,23.13,1657.063,1607.609,tile averages weighted by tile test count
13604,Padre Hurtado,Talagante,Región Metropolitana de Santiago,13.0,2026Q1,mobile,66,296,173,88.16,19.946,21.574,1554.858,992.493,tile averages weighted by tile test count
13605,Peñaflor,Talagante,Región Metropolitana de Santiago,13.0,2026Q1,mobile,86,602,253,103.954,19.874,23.261,1368.258,1099.65,tile averages weighted by tile test count
14101,Valdivia,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,201,1052,592,98.524,21.553,38.861,1670.473,1294.964,tile averages weighted by tile test count
14102,Corral,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,23,58,34,33.386,10.384,89.379,1845.368,1359.172,tile averages weighted by tile test count
14103,Lanco,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,40,130,65,61.642,12.984,66.477,1156.062,1299.227,tile averages weighted by tile test count
14104,Los Lagos,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,113,174,128,51.73,10.036,46.603,1278.585,2428.157,tile averages weighted by tile test count
14105,Máfil,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,32,161,48,32.868,9.31,39.621,2071.101,1670.298,tile averages weighted by tile test count
14106,Mariquina,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,101,205,145,43.032,9.672,46.644,1942.84,2476.778,tile averages weighted by tile test count
14107,Paillaco,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,48,117,71,83.532,16.61,38.761,1741.164,1803.821,tile averages weighted by tile test count
14108,Panguipulli,Valdivia,Región de Los Ríos,14.0,2026Q1,mobile,219,732,412,35.84,8.824,48.727,2280.33,1858.592,tile averages weighted by tile test count
14201,La Unión,Ranco,Región de Los Ríos,14.0,2026Q1,mobile,88,246,125,76.546,15.694,40.049,1718.62,1664.441,tile averages weighted by tile test count
14202,Futrono,Ranco,Región de Los Ríos,14.0,2026Q1,mobile,55,176,93,64.228,16.465,65.17,1742.671,1637.369,tile averages weighted by tile test count
14203,Lago Ranco,Ranco,Región de Los Ríos,14.0,2026Q1,mobile,67,141,94,69.346,12.345,51.071,1810.201,1670.586,tile averages weighted by tile test count
14204,Río Bueno,Ranco,Región de Los Ríos,14.0,2026Q1,mobile,71,208,103,79.35,13.626,43.188,1548.005,1483.885,tile averages weighted by tile test count
15101,Arica,Arica,Región de Arica y Parinacota,15.0,2026Q1,mobile,161,1115,468,82.889,22.4,71.187,1686.695,1085.811,tile averages weighted by tile test count
15102,Camarones,Arica,Región de Arica y Parinacota,15.0,2026Q1,mobile,3,3,3,248.696,32.204,40.0,1107.667,1320.333,tile averages weighted by tile test count
15201,Putre,Parinacota,Región de Arica y Parinacota,15.0,2026Q1,mobile,19,52,28,32.118,4.982,95.5,1450.154,2981.942,tile averages weighted by tile test count
15202,General Lagos,Parinacota,Región de Arica y Parinacota,15.0,2026Q1,mobile,8,53,9,5.348,2.111,97.434,1494.434,2800.075,tile averages weighted by tile test count
16101,Chillán,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,192,989,561,99.947,21.866,28.38,1767.186,1220.382,tile averages weighted by tile test count
16102,Bulnes,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,68,193,93,81.745,13.164,40.953,2162.482,1633.596,tile averages weighted by tile test count
16103,Chillán Viejo,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,61,146,104,115.977,20.099,26.425,1525.836,1281.538,tile averages weighted by tile test count
16104,El Carmen,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,62,104,73,52.502,11.689,41.279,2021.697,1956.885,tile averages weighted by tile test count
16105,Pemuco,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,36,109,50,96.624,15.331,38.055,1872.583,1645.426,tile averages weighted by tile test count
16106,Pinto,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,49,99,62,88.289,17.238,34.657,1812.516,1634.01,tile averages weighted by tile test count
16107,Quillón,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,76,168,98,77.558,15.719,36.875,2113.138,1716.768,tile averages weighted by tile test count
16108,San Ignacio,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,54,108,74,62.927,13.038,38.676,2225.876,1444.657,tile averages weighted by tile test count
16109,Yungay,Ñuble,Región de Ñuble,16.0,2026Q1,mobile,40,154,72,73.881,16.224,32.584,2396.636,1838.922,tile averages weighted by tile test count
16201,Quirihue,Itata,Región de Ñuble,16.0,2026Q1,mobile,30,139,42,77.183,11.906,31.986,1571.362,1653.345,tile averages weighted by tile test count
16202,Cobquecura,Itata,Región de Ñuble,16.0,2026Q1,mobile,28,56,41,126.233,21.046,30.946,1536.889,1615.339,tile averages weighted by tile test count
16203,Coelemu,Itata,Región de Ñuble,16.0,2026Q1,mobile,27,105,46,79.971,15.211,34.352,1672.01,1450.21,tile averages weighted by tile test count
16204,Ninhue,Itata,Región de Ñuble,16.0,2026Q1,mobile,9,13,9,50.589,6.66,28.462,1783.385,1265.308,tile averages weighted by tile test count
16205,Portezuelo,Itata,Región de Ñuble,16.0,2026Q1,mobile,21,62,27,141.858,22.523,36.484,775.323,1080.677,tile averages weighted by tile test count
16206,Ranquil,Itata,Región de Ñuble,16.0,2026Q1,mobile,25,155,45,54.263,19.984,27.974,1780.013,1241.542,tile averages weighted by tile test count
16207,Treguaco,Itata,Región de Ñuble,16.0,2026Q1,mobile,8,23,8,22.414,11.634,27.087,2789.667,2176.609,tile averages weighted by tile test count
16301,San Carlos,Punilla,Región de Ñuble,16.0,2026Q1,mobile,90,264,146,91.664,16.17,31.216,1891.092,1360.498,tile averages weighted by tile test count
16302,Coihueco,Punilla,Región de Ñuble,16.0,2026Q1,mobile,53,105,73,46.758,11.803,35.705,2117.206,1318.619,tile averages weighted by tile test count
16303,Ñiquén,Punilla,Región de Ñuble,16.0,2026Q1,mobile,47,165,61,75.606,15.496,35.915,1954.372,1297.721,tile averages weighted by tile test count
16304,San Fabián,Punilla,Región de Ñuble,16.0,2026Q1,mobile,30,72,34,25.716,7.039,40.583,1984.75,1664.583,tile averages weighted by tile test count
16305,San Nicolás,Punilla,Región de Ñuble,16.0,2026Q1,mobile,46,161,72,82.909,13.863,26.019,2234.805,1818.547,tile averages weighted by tile test count
