comuna,comuna_nombre,service_key,operator,network_role,record_count_intersecting,status
10402,Futaleufú,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10403,Hualaihué,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10403,Hualaihué,claro_redacceso,Claro,RedAcceso,0,ok
10403,Hualaihué,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,8,ok
10403,Hualaihué,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10403,Hualaihué,infraco_redacceso,Infraco,RedAcceso,0,ok
10403,Hualaihué,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
10404,Palena,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
10404,Palena,claro_redacceso,Claro,RedAcceso,0,ok
10404,Palena,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
10404,Palena,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
10404,Palena,infraco_redacceso,Infraco,RedAcceso,0,ok
10404,Palena,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11101,Coyhaique,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11101,Coyhaique,claro_redacceso,Claro,RedAcceso,130,ok
11101,Coyhaique,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,147,ok
11101,Coyhaique,entel_redacceso_primarias,Entel,RedAcceso_primarias,52,ok
11101,Coyhaique,infraco_redacceso,Infraco,RedAcceso,0,ok
11101,Coyhaique,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11102,Lago Verde,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11102,Lago Verde,claro_redacceso,Claro,RedAcceso,0,ok
11102,Lago Verde,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
11102,Lago Verde,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
11102,Lago Verde,infraco_redacceso,Infraco,RedAcceso,0,ok
11102,Lago Verde,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11201,Aysén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11201,Aysén,claro_redacceso,Claro,RedAcceso,3,ok
11201,Aysén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,33,ok
11201,Aysén,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
11201,Aysén,infraco_redacceso,Infraco,RedAcceso,0,ok
11201,Aysén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11202,Cisnes,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11202,Cisnes,claro_redacceso,Claro,RedAcceso,4,ok
11202,Cisnes,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,7,ok
11202,Cisnes,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
11202,Cisnes,infraco_redacceso,Infraco,RedAcceso,0,ok
11202,Cisnes,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11203,Guaitecas,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11203,Guaitecas,claro_redacceso,Claro,RedAcceso,0,ok
11203,Guaitecas,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
11203,Guaitecas,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
11203,Guaitecas,infraco_redacceso,Infraco,RedAcceso,0,ok
11203,Guaitecas,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11301,Cochrane,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11301,Cochrane,claro_redacceso,Claro,RedAcceso,2,ok
11301,Cochrane,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,3,ok
11301,Cochrane,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
11301,Cochrane,infraco_redacceso,Infraco,RedAcceso,0,ok
11301,Cochrane,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11302,O'Higgins,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11302,O'Higgins,claro_redacceso,Claro,RedAcceso,0,ok
11302,O'Higgins,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
11302,O'Higgins,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
11302,O'Higgins,infraco_redacceso,Infraco,RedAcceso,0,ok
11302,O'Higgins,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11303,Tortel,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11303,Tortel,claro_redacceso,Claro,RedAcceso,0,ok
11303,Tortel,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
11303,Tortel,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
11303,Tortel,infraco_redacceso,Infraco,RedAcceso,0,ok
11303,Tortel,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11401,Chile Chico,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11401,Chile Chico,claro_redacceso,Claro,RedAcceso,3,ok
11401,Chile Chico,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,13,ok
11401,Chile Chico,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
11401,Chile Chico,infraco_redacceso,Infraco,RedAcceso,0,ok
11401,Chile Chico,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
11402,Río Ibáñez,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
11402,Río Ibáñez,claro_redacceso,Claro,RedAcceso,0,ok
11402,Río Ibáñez,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,1,ok
11402,Río Ibáñez,entel_redacceso_primarias,Entel,RedAcceso_primarias,21,ok
11402,Río Ibáñez,infraco_redacceso,Infraco,RedAcceso,0,ok
11402,Río Ibáñez,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12101,Punta Arenas,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12101,Punta Arenas,claro_redacceso,Claro,RedAcceso,727,ok
12101,Punta Arenas,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,472,ok
12101,Punta Arenas,entel_redacceso_primarias,Entel,RedAcceso_primarias,77,ok
12101,Punta Arenas,infraco_redacceso,Infraco,RedAcceso,6277,ok
12101,Punta Arenas,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12102,Laguna Blanca,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12102,Laguna Blanca,claro_redacceso,Claro,RedAcceso,0,ok
12102,Laguna Blanca,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
12102,Laguna Blanca,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
12102,Laguna Blanca,infraco_redacceso,Infraco,RedAcceso,0,ok
12102,Laguna Blanca,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12103,Río Verde,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12103,Río Verde,claro_redacceso,Claro,RedAcceso,0,ok
12103,Río Verde,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
12103,Río Verde,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
12103,Río Verde,infraco_redacceso,Infraco,RedAcceso,0,ok
12103,Río Verde,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12104,San Gregorio,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12104,San Gregorio,claro_redacceso,Claro,RedAcceso,0,ok
12104,San Gregorio,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
12104,San Gregorio,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
12104,San Gregorio,infraco_redacceso,Infraco,RedAcceso,0,ok
12104,San Gregorio,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12201,Cabo de Hornos,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12201,Cabo de Hornos,claro_redacceso,Claro,RedAcceso,0,ok
12201,Cabo de Hornos,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,9,ok
12201,Cabo de Hornos,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
12201,Cabo de Hornos,infraco_redacceso,Infraco,RedAcceso,0,ok
12201,Cabo de Hornos,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12301,Porvenir,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12301,Porvenir,claro_redacceso,Claro,RedAcceso,4,ok
12301,Porvenir,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,41,ok
12301,Porvenir,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
12301,Porvenir,infraco_redacceso,Infraco,RedAcceso,455,ok
12301,Porvenir,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12302,Primavera,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12302,Primavera,claro_redacceso,Claro,RedAcceso,2,ok
12302,Primavera,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,2,ok
12302,Primavera,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
12302,Primavera,infraco_redacceso,Infraco,RedAcceso,0,ok
12302,Primavera,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12303,Timaukel,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12303,Timaukel,claro_redacceso,Claro,RedAcceso,0,ok
12303,Timaukel,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
12303,Timaukel,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
12303,Timaukel,infraco_redacceso,Infraco,RedAcceso,0,ok
12303,Timaukel,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12401,Natales,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12401,Natales,claro_redacceso,Claro,RedAcceso,0,ok
12401,Natales,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,61,ok
12401,Natales,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
12401,Natales,infraco_redacceso,Infraco,RedAcceso,1535,ok
12401,Natales,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
12402,Torres del Paine,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
12402,Torres del Paine,claro_redacceso,Claro,RedAcceso,0,ok
12402,Torres del Paine,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
12402,Torres del Paine,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
12402,Torres del Paine,infraco_redacceso,Infraco,RedAcceso,0,ok
12402,Torres del Paine,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13101,Santiago,claro_redacceso_hfc,Claro,RedAcceso_HFC,1161,ok
13101,Santiago,claro_redacceso,Claro,RedAcceso,3556,ok
13101,Santiago,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,4504,ok
13101,Santiago,entel_redacceso_primarias,Entel,RedAcceso_primarias,1052,ok
13101,Santiago,infraco_redacceso,Infraco,RedAcceso,7743,ok
13101,Santiago,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,8,ok
13102,Cerrillos,claro_redacceso_hfc,Claro,RedAcceso_HFC,161,ok
13102,Cerrillos,claro_redacceso,Claro,RedAcceso,772,ok
13102,Cerrillos,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,405,ok
13102,Cerrillos,entel_redacceso_primarias,Entel,RedAcceso_primarias,123,ok
13102,Cerrillos,infraco_redacceso,Infraco,RedAcceso,1813,ok
13102,Cerrillos,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,22,ok
13103,Cerro Navia,claro_redacceso_hfc,Claro,RedAcceso_HFC,10,ok
13103,Cerro Navia,claro_redacceso,Claro,RedAcceso,119,ok
13103,Cerro Navia,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,98,ok
13103,Cerro Navia,entel_redacceso_primarias,Entel,RedAcceso_primarias,13,ok
13103,Cerro Navia,infraco_redacceso,Infraco,RedAcceso,2660,ok
13103,Cerro Navia,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13104,Conchalí,claro_redacceso_hfc,Claro,RedAcceso_HFC,302,ok
13104,Conchalí,claro_redacceso,Claro,RedAcceso,895,ok
13104,Conchalí,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,319,ok
13104,Conchalí,entel_redacceso_primarias,Entel,RedAcceso_primarias,93,ok
13104,Conchalí,infraco_redacceso,Infraco,RedAcceso,2962,ok
13104,Conchalí,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,55,ok
13105,El Bosque,claro_redacceso_hfc,Claro,RedAcceso_HFC,352,ok
13105,El Bosque,claro_redacceso,Claro,RedAcceso,258,ok
13105,El Bosque,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,117,ok
13105,El Bosque,entel_redacceso_primarias,Entel,RedAcceso_primarias,48,ok
13105,El Bosque,infraco_redacceso,Infraco,RedAcceso,32,ok
13105,El Bosque,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,2,ok
13106,Estación Central,claro_redacceso_hfc,Claro,RedAcceso_HFC,292,ok
13106,Estación Central,claro_redacceso,Claro,RedAcceso,1023,ok
13106,Estación Central,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,374,ok
13106,Estación Central,entel_redacceso_primarias,Entel,RedAcceso_primarias,94,ok
13106,Estación Central,infraco_redacceso,Infraco,RedAcceso,3297,ok
13106,Estación Central,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,36,ok
13107,Huechuraba,claro_redacceso_hfc,Claro,RedAcceso_HFC,107,ok
13107,Huechuraba,claro_redacceso,Claro,RedAcceso,1415,ok
13107,Huechuraba,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,558,ok
13107,Huechuraba,entel_redacceso_primarias,Entel,RedAcceso_primarias,144,ok
13107,Huechuraba,infraco_redacceso,Infraco,RedAcceso,2438,ok
13107,Huechuraba,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,28,ok
13108,Independencia,claro_redacceso_hfc,Claro,RedAcceso_HFC,254,ok
13108,Independencia,claro_redacceso,Claro,RedAcceso,495,ok
13108,Independencia,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,386,ok
13108,Independencia,entel_redacceso_primarias,Entel,RedAcceso_primarias,109,ok
13108,Independencia,infraco_redacceso,Infraco,RedAcceso,2099,ok
13108,Independencia,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,36,ok
13109,La Cisterna,claro_redacceso_hfc,Claro,RedAcceso_HFC,238,ok
13109,La Cisterna,claro_redacceso,Claro,RedAcceso,325,ok
13109,La Cisterna,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,225,ok
13109,La Cisterna,entel_redacceso_primarias,Entel,RedAcceso_primarias,68,ok
13109,La Cisterna,infraco_redacceso,Infraco,RedAcceso,2595,ok
13109,La Cisterna,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,83,ok
13110,La Florida,claro_redacceso_hfc,Claro,RedAcceso_HFC,485,ok
13110,La Florida,claro_redacceso,Claro,RedAcceso,1685,ok
13110,La Florida,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,637,ok
13110,La Florida,entel_redacceso_primarias,Entel,RedAcceso_primarias,262,ok
13110,La Florida,infraco_redacceso,Infraco,RedAcceso,8658,ok
13110,La Florida,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,128,ok
13111,La Granja,claro_redacceso_hfc,Claro,RedAcceso_HFC,60,ok
13111,La Granja,claro_redacceso,Claro,RedAcceso,235,ok
13111,La Granja,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,106,ok
13111,La Granja,entel_redacceso_primarias,Entel,RedAcceso_primarias,31,ok
13111,La Granja,infraco_redacceso,Infraco,RedAcceso,86,ok
13111,La Granja,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,89,ok
13112,La Pintana,claro_redacceso_hfc,Claro,RedAcceso_HFC,18,ok
13112,La Pintana,claro_redacceso,Claro,RedAcceso,263,ok
13112,La Pintana,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,96,ok
13112,La Pintana,entel_redacceso_primarias,Entel,RedAcceso_primarias,32,ok
13112,La Pintana,infraco_redacceso,Infraco,RedAcceso,10,ok
13112,La Pintana,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,1,ok
13113,La Reina,claro_redacceso_hfc,Claro,RedAcceso_HFC,176,ok
13113,La Reina,claro_redacceso,Claro,RedAcceso,333,ok
13113,La Reina,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,246,ok
13113,La Reina,entel_redacceso_primarias,Entel,RedAcceso_primarias,155,ok
13113,La Reina,infraco_redacceso,Infraco,RedAcceso,2725,ok
13113,La Reina,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,168,ok
13114,Las Condes,claro_redacceso_hfc,Claro,RedAcceso_HFC,885,ok
13114,Las Condes,claro_redacceso,Claro,RedAcceso,2623,ok
13114,Las Condes,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,2859,ok
13114,Las Condes,entel_redacceso_primarias,Entel,RedAcceso_primarias,759,ok
13114,Las Condes,infraco_redacceso,Infraco,RedAcceso,8179,ok
13114,Las Condes,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,236,ok
13115,Lo Barnechea,claro_redacceso_hfc,Claro,RedAcceso_HFC,251,ok
13115,Lo Barnechea,claro_redacceso,Claro,RedAcceso,131,ok
13115,Lo Barnechea,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,186,ok
13115,Lo Barnechea,entel_redacceso_primarias,Entel,RedAcceso_primarias,45,ok
13115,Lo Barnechea,infraco_redacceso,Infraco,RedAcceso,1787,ok
13115,Lo Barnechea,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,12,ok
13116,Lo Espejo,claro_redacceso_hfc,Claro,RedAcceso_HFC,47,ok
13116,Lo Espejo,claro_redacceso,Claro,RedAcceso,79,ok
13116,Lo Espejo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,120,ok
13116,Lo Espejo,entel_redacceso_primarias,Entel,RedAcceso_primarias,9,ok
13116,Lo Espejo,infraco_redacceso,Infraco,RedAcceso,0,ok
13116,Lo Espejo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,60,ok
13117,Lo Prado,claro_redacceso_hfc,Claro,RedAcceso_HFC,103,ok
13117,Lo Prado,claro_redacceso,Claro,RedAcceso,411,ok
13117,Lo Prado,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,67,ok
13117,Lo Prado,entel_redacceso_primarias,Entel,RedAcceso_primarias,9,ok
13117,Lo Prado,infraco_redacceso,Infraco,RedAcceso,65,ok
13117,Lo Prado,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13118,Macul,claro_redacceso_hfc,Claro,RedAcceso_HFC,231,ok
13118,Macul,claro_redacceso,Claro,RedAcceso,752,ok
13118,Macul,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,381,ok
13118,Macul,entel_redacceso_primarias,Entel,RedAcceso_primarias,157,ok
13118,Macul,infraco_redacceso,Infraco,RedAcceso,2944,ok
13118,Macul,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,50,ok
13119,Maipú,claro_redacceso_hfc,Claro,RedAcceso_HFC,724,ok
13119,Maipú,claro_redacceso,Claro,RedAcceso,2615,ok
13119,Maipú,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,861,ok
13119,Maipú,entel_redacceso_primarias,Entel,RedAcceso_primarias,364,ok
13119,Maipú,infraco_redacceso,Infraco,RedAcceso,13519,ok
13119,Maipú,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,153,ok
13120,Ñuñoa,claro_redacceso_hfc,Claro,RedAcceso_HFC,466,ok
13120,Ñuñoa,claro_redacceso,Claro,RedAcceso,1530,ok
13120,Ñuñoa,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,681,ok
13120,Ñuñoa,entel_redacceso_primarias,Entel,RedAcceso_primarias,270,ok
13120,Ñuñoa,infraco_redacceso,Infraco,RedAcceso,6478,ok
13120,Ñuñoa,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,373,ok
13121,Pedro Aguirre Cerda,claro_redacceso_hfc,Claro,RedAcceso_HFC,39,ok
13121,Pedro Aguirre Cerda,claro_redacceso,Claro,RedAcceso,250,ok
13121,Pedro Aguirre Cerda,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,101,ok
13121,Pedro Aguirre Cerda,entel_redacceso_primarias,Entel,RedAcceso_primarias,7,ok
13121,Pedro Aguirre Cerda,infraco_redacceso,Infraco,RedAcceso,2,ok
13121,Pedro Aguirre Cerda,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,291,ok
13122,Peñalolén,claro_redacceso_hfc,Claro,RedAcceso_HFC,237,ok
13122,Peñalolén,claro_redacceso,Claro,RedAcceso,446,ok
13122,Peñalolén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,261,ok
13122,Peñalolén,entel_redacceso_primarias,Entel,RedAcceso_primarias,79,ok
13122,Peñalolén,infraco_redacceso,Infraco,RedAcceso,4549,ok
13122,Peñalolén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,63,ok
13123,Providencia,claro_redacceso_hfc,Claro,RedAcceso_HFC,475,ok
13123,Providencia,claro_redacceso,Claro,RedAcceso,2889,ok
13123,Providencia,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,2244,ok
13123,Providencia,entel_redacceso_primarias,Entel,RedAcceso_primarias,563,ok
13123,Providencia,infraco_redacceso,Infraco,RedAcceso,6062,ok
13123,Providencia,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,76,ok
13124,Pudahuel,claro_redacceso_hfc,Claro,RedAcceso_HFC,255,ok
13124,Pudahuel,claro_redacceso,Claro,RedAcceso,1269,ok
13124,Pudahuel,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,754,ok
13124,Pudahuel,entel_redacceso_primarias,Entel,RedAcceso_primarias,171,ok
13124,Pudahuel,infraco_redacceso,Infraco,RedAcceso,5470,ok
13124,Pudahuel,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,11,ok
13125,Quilicura,claro_redacceso_hfc,Claro,RedAcceso_HFC,369,ok
13125,Quilicura,claro_redacceso,Claro,RedAcceso,2088,ok
13125,Quilicura,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,990,ok
13125,Quilicura,entel_redacceso_primarias,Entel,RedAcceso_primarias,372,ok
13125,Quilicura,infraco_redacceso,Infraco,RedAcceso,4594,ok
13125,Quilicura,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,67,ok
13126,Quinta Normal,claro_redacceso_hfc,Claro,RedAcceso_HFC,233,ok
13126,Quinta Normal,claro_redacceso,Claro,RedAcceso,589,ok
13126,Quinta Normal,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,128,ok
13126,Quinta Normal,entel_redacceso_primarias,Entel,RedAcceso_primarias,53,ok
13126,Quinta Normal,infraco_redacceso,Infraco,RedAcceso,2975,ok
13126,Quinta Normal,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13127,Recoleta,claro_redacceso_hfc,Claro,RedAcceso_HFC,197,ok
13127,Recoleta,claro_redacceso,Claro,RedAcceso,586,ok
13127,Recoleta,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,372,ok
13127,Recoleta,entel_redacceso_primarias,Entel,RedAcceso_primarias,128,ok
13127,Recoleta,infraco_redacceso,Infraco,RedAcceso,3336,ok
13127,Recoleta,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,89,ok
13128,Renca,claro_redacceso_hfc,Claro,RedAcceso_HFC,150,ok
13128,Renca,claro_redacceso,Claro,RedAcceso,1115,ok
13128,Renca,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,329,ok
13128,Renca,entel_redacceso_primarias,Entel,RedAcceso_primarias,106,ok
13128,Renca,infraco_redacceso,Infraco,RedAcceso,3269,ok
13128,Renca,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13129,San Joaquín,claro_redacceso_hfc,Claro,RedAcceso_HFC,150,ok
13129,San Joaquín,claro_redacceso,Claro,RedAcceso,282,ok
13129,San Joaquín,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,267,ok
13129,San Joaquín,entel_redacceso_primarias,Entel,RedAcceso_primarias,108,ok
13129,San Joaquín,infraco_redacceso,Infraco,RedAcceso,2325,ok
13129,San Joaquín,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,93,ok
13130,San Miguel,claro_redacceso_hfc,Claro,RedAcceso_HFC,340,ok
13130,San Miguel,claro_redacceso,Claro,RedAcceso,532,ok
13130,San Miguel,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,342,ok
13130,San Miguel,entel_redacceso_primarias,Entel,RedAcceso_primarias,117,ok
13130,San Miguel,infraco_redacceso,Infraco,RedAcceso,2439,ok
13130,San Miguel,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,64,ok
13131,San Ramón,claro_redacceso_hfc,Claro,RedAcceso_HFC,10,ok
13131,San Ramón,claro_redacceso,Claro,RedAcceso,225,ok
13131,San Ramón,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,66,ok
13131,San Ramón,entel_redacceso_primarias,Entel,RedAcceso_primarias,11,ok
13131,San Ramón,infraco_redacceso,Infraco,RedAcceso,9,ok
13131,San Ramón,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,324,ok
13132,Vitacura,claro_redacceso_hfc,Claro,RedAcceso_HFC,221,ok
13132,Vitacura,claro_redacceso,Claro,RedAcceso,604,ok
13132,Vitacura,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,645,ok
13132,Vitacura,entel_redacceso_primarias,Entel,RedAcceso_primarias,235,ok
13132,Vitacura,infraco_redacceso,Infraco,RedAcceso,2678,ok
13132,Vitacura,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,5,ok
13201,Puente Alto,claro_redacceso_hfc,Claro,RedAcceso_HFC,808,ok
13201,Puente Alto,claro_redacceso,Claro,RedAcceso,2597,ok
13201,Puente Alto,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,533,ok
13201,Puente Alto,entel_redacceso_primarias,Entel,RedAcceso_primarias,159,ok
13201,Puente Alto,infraco_redacceso,Infraco,RedAcceso,12269,ok
13201,Puente Alto,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,281,ok
13202,Pirque,claro_redacceso_hfc,Claro,RedAcceso_HFC,6,ok
13202,Pirque,claro_redacceso,Claro,RedAcceso,73,ok
13202,Pirque,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,27,ok
13202,Pirque,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
13202,Pirque,infraco_redacceso,Infraco,RedAcceso,39,ok
13202,Pirque,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,315,ok
13203,San José de Maipo,claro_redacceso_hfc,Claro,RedAcceso_HFC,13,ok
13203,San José de Maipo,claro_redacceso,Claro,RedAcceso,154,ok
13203,San José de Maipo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,23,ok
13203,San José de Maipo,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
13203,San José de Maipo,infraco_redacceso,Infraco,RedAcceso,0,ok
13203,San José de Maipo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,163,ok
13301,Colina,claro_redacceso_hfc,Claro,RedAcceso_HFC,261,ok
13301,Colina,claro_redacceso,Claro,RedAcceso,244,ok
13301,Colina,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,399,ok
13301,Colina,entel_redacceso_primarias,Entel,RedAcceso_primarias,62,ok
13301,Colina,infraco_redacceso,Infraco,RedAcceso,2014,ok
13301,Colina,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
