period,year,month,operator,operator_source_label,connections,total_market,share_pct,source_sheet,source_row
2023-09,2023,9,Entel,Entel PCS,7639674,22553810,33.873097,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,Virgin,Virgin,53199,22553810,0.235876,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,GTD Móvil,GTD Móvil,5024,22553810,0.022276,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,WOM,WOM,5830146,22553810,25.849938,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,Netline,Netline,0,22553810,0.0,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,Simple,Simple,0,22553810,0.0,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,Mundo Pacífico,Mundo Pacífico,118471,22553810,0.525282,8.3.CO_EMP_TEC_MOVIL,174
2023-09,2023,9,Suma Móvil Chile,Suma Móvil Chile,4209,22553810,0.018662,8.3.CO_EMP_TEC_MOVIL,174
2023-10,2023,10,Movistar,Movistar,4717221,22653563,20.823307,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Grupo Claro-VTR,Grupo Claro-VTR,4187270,22653563,18.483936,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Entel,Entel PCS,7738526,22653563,34.160304,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Virgin,Virgin,51995,22653563,0.229522,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,GTD Móvil,GTD Móvil,5063,22653563,0.02235,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,WOM,WOM,5816688,22653563,25.676703,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Netline,Netline,0,22653563,0.0,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Simple,Simple,0,22653563,0.0,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Mundo Pacífico,Mundo Pacífico,132553,22653563,0.585131,8.3.CO_EMP_TEC_MOVIL,175
2023-10,2023,10,Suma Móvil Chile,Suma Móvil Chile,4247,22653563,0.018748,8.3.CO_EMP_TEC_MOVIL,175
2023-11,2023,11,Movistar,Movistar,4678568,22570250,20.728915,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Grupo Claro-VTR,Grupo Claro-VTR,4192017,22570250,18.573197,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Entel,Entel PCS,7710266,22570250,34.16119,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Virgin,Virgin,50548,22570250,0.223959,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,GTD Móvil,GTD Móvil,4763,22570250,0.021103,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,WOM,WOM,5815031,22570250,25.764141,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Netline,Netline,0,22570250,0.0,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Simple,Simple,0,22570250,0.0,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Mundo Pacífico,Mundo Pacífico,114893,22570250,0.509046,8.3.CO_EMP_TEC_MOVIL,176
2023-11,2023,11,Suma Móvil Chile,Suma Móvil Chile,4164,22570250,0.018449,8.3.CO_EMP_TEC_MOVIL,176
2023-12,2023,12,Movistar,Movistar,4696207,22473390,20.896745,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Grupo Claro-VTR,Grupo Claro-VTR,4041516,22473390,17.983562,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Entel,Entel PCS,7776676,22473390,34.603929,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Virgin,Virgin,49352,22473390,0.219602,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,GTD Móvil,GTD Móvil,4744,22473390,0.021109,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,WOM,WOM,5771104,22473390,25.679722,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Netline,Netline,0,22473390,0.0,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Simple,Simple,0,22473390,0.0,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Mundo Pacífico,Mundo Pacífico,129577,22473390,0.57658,8.3.CO_EMP_TEC_MOVIL,177
2023-12,2023,12,Suma Móvil Chile,Suma Móvil Chile,4214,22473390,0.018751,8.3.CO_EMP_TEC_MOVIL,177
2024-01,2024,1,Movistar,Movistar,4655021,22617901,20.581136,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Grupo Claro-VTR,Grupo Claro-VTR,4197811,22617901,18.559684,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Entel,Entel PCS,7780157,22617901,34.398227,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Virgin,Virgin,48425,22617901,0.2141,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,GTD Móvil,GTD Móvil,4603,22617901,0.020351,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,WOM,WOM,5812568,22617901,25.698972,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Netline,Netline,0,22617901,0.0,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Simple,Simple,0,22617901,0.0,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Mundo Pacífico,Mundo Pacífico,114893,22617901,0.507974,8.3.CO_EMP_TEC_MOVIL,178
2024-01,2024,1,Suma Móvil Chile,Suma Móvil Chile,4423,22617901,0.019555,8.3.CO_EMP_TEC_MOVIL,178
2024-02,2024,2,Movistar,Movistar,4615996,22614899,20.411305,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Grupo Claro-VTR,Grupo Claro-VTR,4221996,22614899,18.669091,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Entel,Entel PCS,7773886,22614899,34.375064,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Virgin,Virgin,47474,22614899,0.209924,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,GTD Móvil,GTD Móvil,4432,22614899,0.019598,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,WOM,WOM,5823241,22614899,25.749578,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Netline,Netline,0,22614899,0.0,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Simple,Simple,0,22614899,0.0,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Mundo Pacífico,Mundo Pacífico,122807,22614899,0.543036,8.3.CO_EMP_TEC_MOVIL,179
2024-02,2024,2,Suma Móvil Chile,Suma Móvil Chile,5067,22614899,0.022406,8.3.CO_EMP_TEC_MOVIL,179
2024-03,2024,3,Movistar,Movistar,4645211,22796136,20.377186,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Grupo Claro-VTR,Grupo Claro-VTR,4273197,22796136,18.745269,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Entel,Entel PCS,7918458,22796136,34.735966,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Virgin,Virgin,46747,22796136,0.205065,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,GTD Móvil,GTD Móvil,4483,22796136,0.019666,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,WOM,WOM,5782572,22796136,25.366457,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Netline,Netline,0,22796136,0.0,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Simple,Simple,0,22796136,0.0,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Mundo Pacífico,Mundo Pacífico,120378,22796136,0.528063,8.3.CO_EMP_TEC_MOVIL,180
2024-03,2024,3,Suma Móvil Chile,Suma Móvil Chile,5090,22796136,0.022328,8.3.CO_EMP_TEC_MOVIL,180
2024-04,2024,4,Movistar,Movistar,4612557,22725436,20.296891,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Grupo Claro-VTR,Grupo Claro-VTR,4310213,22725436,18.96647,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Entel,Entel PCS,7842179,22725436,34.508376,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Virgin,Virgin,46134,22725436,0.203006,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,GTD Móvil,GTD Móvil,4417,22725436,0.019436,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,WOM,WOM,5751821,22725436,25.310058,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Netline,Netline,0,22725436,0.0,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Simple,Simple,0,22725436,0.0,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Mundo Pacífico,Mundo Pacífico,152867,22725436,0.672669,8.3.CO_EMP_TEC_MOVIL,181
2024-04,2024,4,Suma Móvil Chile,Suma Móvil Chile,5248,22725436,0.023093,8.3.CO_EMP_TEC_MOVIL,181
2024-05,2024,5,Movistar,Movistar,4574565,22613617,20.229249,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Grupo Claro-VTR,Grupo Claro-VTR,4304964,22613617,19.037043,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Entel,Entel PCS,7857417,22613617,34.746396,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Virgin,Virgin,46366,22613617,0.205036,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,GTD Móvil,GTD Móvil,4491,22613617,0.01986,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,WOM,WOM,5707063,22613617,25.237285,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Netline,Netline,0,22613617,0.0,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Simple,Simple,0,22613617,0.0,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Mundo Pacífico,Mundo Pacífico,113027,22613617,0.499818,8.3.CO_EMP_TEC_MOVIL,182
2024-05,2024,5,Suma Móvil Chile,Suma Móvil Chile,5724,22613617,0.025312,8.3.CO_EMP_TEC_MOVIL,182
2024-06,2024,6,Movistar,Movistar,4547918,22642058,20.086151,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Grupo Claro-VTR,Grupo Claro-VTR,4259207,22642058,18.811042,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Entel,Entel PCS,7895199,22642058,34.869617,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Virgin,Virgin,45872,22642058,0.202596,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,GTD Móvil,GTD Móvil,4463,22642058,0.019711,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,WOM,WOM,5734607,22642058,25.327234,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Netline,Netline,0,22642058,0.0,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Simple,Simple,0,22642058,0.0,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Mundo Pacífico,Mundo Pacífico,149022,22642058,0.658165,8.3.CO_EMP_TEC_MOVIL,183
2024-06,2024,6,Suma Móvil Chile,Suma Móvil Chile,5770,22642058,0.025484,8.3.CO_EMP_TEC_MOVIL,183
2024-07,2024,7,Movistar,Movistar,4553309,22770982,19.996103,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Grupo Claro-VTR,Grupo Claro-VTR,4284121,22770982,18.813949,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Entel,Entel PCS,7963291,22770982,34.971223,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Virgin,Virgin,45639,22770982,0.200426,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,GTD Móvil,GTD Móvil,4384,22770982,0.019253,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,WOM,WOM,5760378,22770982,25.297012,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Netline,Netline,0,22770982,0.0,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Simple,Simple,0,22770982,0.0,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Mundo Pacífico,Mundo Pacífico,153831,22770982,0.675557,8.3.CO_EMP_TEC_MOVIL,184
2024-07,2024,7,Suma Móvil Chile,Suma Móvil Chile,6029,22770982,0.026477,8.3.CO_EMP_TEC_MOVIL,184
2024-08,2024,8,Movistar,Movistar,4548326,23003365,19.772438,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Grupo Claro-VTR,Grupo Claro-VTR,4306798,23003365,18.72247,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Entel,Entel PCS,8077624,23003365,35.114967,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Virgin,Virgin,43744,23003365,0.190163,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,GTD Móvil,GTD Móvil,3800,23003365,0.016519,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,WOM,WOM,5852761,23003365,25.443065,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Netline,Netline,0,23003365,0.0,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Simple,Simple,0,23003365,0.0,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Mundo Pacífico,Mundo Pacífico,159261,23003365,0.692338,8.3.CO_EMP_TEC_MOVIL,185
2024-08,2024,8,Suma Móvil Chile,Suma Móvil Chile,11051,23003365,0.048041,8.3.CO_EMP_TEC_MOVIL,185
2024-09,2024,9,Movistar,Movistar,4469422,22798293,19.604196,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Grupo Claro-VTR,Grupo Claro-VTR,4280478,22798293,18.775432,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Entel,Entel PCS,8017913,22798293,35.168918,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Virgin,Virgin,44920,22798293,0.197032,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,GTD Móvil,GTD Móvil,3827,22798293,0.016786,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,WOM,WOM,5809313,22798293,25.481351,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Netline,Netline,0,22798293,0.0,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Simple,Simple,0,22798293,0.0,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Mundo Pacífico,Mundo Pacífico,161615,22798293,0.708891,8.3.CO_EMP_TEC_MOVIL,186
2024-09,2024,9,Suma Móvil Chile,Suma Móvil Chile,10805,22798293,0.047394,8.3.CO_EMP_TEC_MOVIL,186
2024-10,2024,10,Movistar,Movistar,4492631,23031598,19.50638,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Grupo Claro-VTR,Grupo Claro-VTR,4371257,23031598,18.979391,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Entel,Entel PCS,8098603,23031598,35.16301,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Virgin,Virgin,44652,23031598,0.193873,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,GTD Móvil,GTD Móvil,3840,23031598,0.016673,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,WOM,WOM,5848017,23031598,25.391278,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Netline,Netline,0,23031598,0.0,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Simple,Simple,0,23031598,0.0,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Mundo Pacífico,Mundo Pacífico,160234,23031598,0.695714,8.3.CO_EMP_TEC_MOVIL,187
2024-10,2024,10,Suma Móvil Chile,Suma Móvil Chile,12364,23031598,0.053683,8.3.CO_EMP_TEC_MOVIL,187
2024-11,2024,11,Movistar,Movistar,4460705,23053378,19.349464,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Grupo Claro-VTR,Grupo Claro-VTR,4321254,23053378,18.744559,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Entel,Entel PCS,8171606,23053378,35.446458,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Virgin,Virgin,44432,23053378,0.192735,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,GTD Móvil,GTD Móvil,3934,23053378,0.017065,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,WOM,WOM,5879434,23053378,25.503568,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Netline,Netline,0,23053378,0.0,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Simple,Simple,0,23053378,0.0,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Mundo Pacífico,Mundo Pacífico,159111,23053378,0.690185,8.3.CO_EMP_TEC_MOVIL,188
2024-11,2024,11,Suma Móvil Chile,Suma Móvil Chile,12902,23053378,0.055966,8.3.CO_EMP_TEC_MOVIL,188
2024-12,2024,12,Movistar,Movistar,4479298,23126835,19.3684,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Grupo Claro-VTR,Grupo Claro-VTR,4363425,23126835,18.867368,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Entel,Entel PCS,8151543,23126835,35.247119,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Virgin,Virgin,44251,23126835,0.19134,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,GTD Móvil,GTD Móvil,3940,23126835,0.017036,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,WOM,WOM,5913328,23126835,25.569119,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Netline,Netline,0,23126835,0.0,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Simple,Simple,0,23126835,0.0,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Mundo Pacífico,Mundo Pacífico,157966,23126835,0.683042,8.3.CO_EMP_TEC_MOVIL,189
2024-12,2024,12,Suma Móvil Chile,Suma Móvil Chile,13084,23126835,0.056575,8.3.CO_EMP_TEC_MOVIL,189
2025-01,2025,1,Movistar,Movistar,4445982,23197693,19.165621,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Grupo Claro-VTR,Grupo Claro-VTR,4344942,23197693,18.730061,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Entel,Entel PCS,8259349,23197693,35.604183,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Virgin,Virgin,43910,23197693,0.189286,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,GTD Móvil,GTD Móvil,3916,23197693,0.016881,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,WOM,WOM,5929634,23197693,25.561309,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Netline,Netline,0,23197693,0.0,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Simple,Simple,0,23197693,0.0,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Mundo Pacífico,Mundo Pacífico,156790,23197693,0.675886,8.3.CO_EMP_TEC_MOVIL,190
2025-01,2025,1,Suma Móvil Chile,Suma Móvil Chile,13170,23197693,0.056773,8.3.CO_EMP_TEC_MOVIL,190
2025-02,2025,2,Movistar,Movistar,4402862,23033899,19.114706,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Grupo Claro-VTR,Grupo Claro-VTR,4418466,23033899,19.182449,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Entel,Entel PCS,8187387,23033899,35.544946,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Virgin,Virgin,43632,23033899,0.189425,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,GTD Móvil,GTD Móvil,3736,23033899,0.01622,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,WOM,WOM,5807460,23033899,25.212666,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Netline,Netline,0,23033899,0.0,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Simple,Simple,0,23033899,0.0,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Mundo Pacífico,Mundo Pacífico,157717,23033899,0.684717,8.3.CO_EMP_TEC_MOVIL,191
2025-02,2025,2,Suma Móvil Chile,Suma Móvil Chile,12639,23033899,0.054871,8.3.CO_EMP_TEC_MOVIL,191
2025-03,2025,3,Movistar,Movistar,4377450,23053598,18.988142,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Grupo Claro-VTR,Grupo Claro-VTR,4454903,23053598,19.324112,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Entel,Entel PCS,8108307,23053598,35.171547,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Virgin,Virgin,44269,23053598,0.192026,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,GTD Móvil,GTD Móvil,3962,23053598,0.017186,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,WOM,WOM,5902061,23053598,25.601474,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Netline,Netline,0,23053598,0.0,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Simple,Simple,0,23053598,0.0,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Mundo Pacífico,Mundo Pacífico,149892,23053598,0.650189,8.3.CO_EMP_TEC_MOVIL,192
2025-03,2025,3,Suma Móvil Chile,Suma Móvil Chile,12754,23053598,0.055323,8.3.CO_EMP_TEC_MOVIL,192
2025-04,2025,4,Movistar,Movistar,4378351,23008854,19.028983,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Grupo Claro-VTR,Grupo Claro-VTR,4399019,23008854,19.11881,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Entel,Entel PCS,8086320,23008854,35.144384,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Virgin,Virgin,44269,23008854,0.1924,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,GTD Móvil,GTD Móvil,4020,23008854,0.017472,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,WOM,WOM,5933048,23008854,25.785934,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Netline,Netline,0,23008854,0.0,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Simple,Simple,0,23008854,0.0,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Mundo Pacífico,Mundo Pacífico,150661,23008854,0.654796,8.3.CO_EMP_TEC_MOVIL,193
2025-04,2025,4,Suma Móvil Chile,Suma Móvil Chile,13166,23008854,0.057221,8.3.CO_EMP_TEC_MOVIL,193
2025-05,2025,5,Movistar,Movistar,4340223,22822539,19.017266,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Grupo Claro-VTR,Grupo Claro-VTR,4397934,22822539,19.270135,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Entel,Entel PCS,8086338,22822539,35.431369,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Virgin,Virgin,37778,22822539,0.165529,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,GTD Móvil,GTD Móvil,4125,22822539,0.018074,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,WOM,WOM,5791347,22822539,25.37556,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Netline,Netline,0,22822539,0.0,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Simple,Simple,0,22822539,0.0,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Mundo Pacífico,Mundo Pacífico,150821,22822539,0.660842,8.3.CO_EMP_TEC_MOVIL,194
2025-05,2025,5,Suma Móvil Chile,Suma Móvil Chile,13973,22822539,0.061225,8.3.CO_EMP_TEC_MOVIL,194
2025-06,2025,6,Movistar,Movistar,4314477,22680438,19.0229,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Grupo Claro-VTR,Grupo Claro-VTR,4494642,22680438,19.817263,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Entel,Entel PCS,8046030,22680438,35.475638,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Virgin,Virgin,38752,22680438,0.170861,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,GTD Móvil,GTD Móvil,0,22680438,0.0,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,WOM,WOM,5629407,22680438,24.820539,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Netline,Netline,0,22680438,0.0,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Simple,Simple,0,22680438,0.0,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Mundo Pacífico,Mundo Pacífico,144141,22680438,0.63553,8.3.CO_EMP_TEC_MOVIL,195
2025-06,2025,6,Suma Móvil Chile,Suma Móvil Chile,12989,22680438,0.05727,8.3.CO_EMP_TEC_MOVIL,195
2025-07,2025,7,Movistar,Movistar,4377338,22839893,19.165317,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Grupo Claro-VTR,Grupo Claro-VTR,4468557,22839893,19.564702,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Entel,Entel PCS,8291897,22839893,36.304448,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Virgin,Virgin,38562,22839893,0.168836,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,GTD Móvil,GTD Móvil,4261,22839893,0.018656,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,WOM,WOM,5503683,22839893,24.096799,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Netline,Netline,0,22839893,0.0,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Simple,Simple,0,22839893,0.0,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Mundo Pacífico,Mundo Pacífico,142686,22839893,0.624723,8.3.CO_EMP_TEC_MOVIL,196
2025-07,2025,7,Suma Móvil Chile,Suma Móvil Chile,12909,22839893,0.05652,8.3.CO_EMP_TEC_MOVIL,196
2025-08,2025,8,Movistar,Movistar,4357635,22594607,19.286173,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Grupo Claro-VTR,Grupo Claro-VTR,4488354,22594607,19.864714,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Entel,Entel PCS,8050998,22594607,35.632388,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Virgin,Virgin,37980,22594607,0.168093,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,GTD Móvil,GTD Móvil,4424,22594607,0.01958,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,WOM,WOM,5501783,22594607,24.349983,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Netline,Netline,0,22594607,0.0,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Simple,Simple,0,22594607,0.0,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Mundo Pacífico,Mundo Pacífico,140542,22594607,0.622016,8.3.CO_EMP_TEC_MOVIL,197
2025-08,2025,8,Suma Móvil Chile,Suma Móvil Chile,12891,22594607,0.057053,8.3.CO_EMP_TEC_MOVIL,197
