period,year,month,series_group,indicator,value,unit,source_sheet,source_row
2017-09,2017,9,fixed_connections,fixed_connections_total,3064994,connections,7.1.CO_TOT_FIJAS,128
2017-09,2017,9,fixed_connections,penetration_per_100_inhabitants,16.540445,per_100_inhabitants,7.1.CO_TOT_FIJAS,128
2017-10,2017,10,fixed_connections,fixed_connections_total,3070402,connections,7.1.CO_TOT_FIJAS,129
2017-10,2017,10,fixed_connections,penetration_per_100_inhabitants,16.548859,per_100_inhabitants,7.1.CO_TOT_FIJAS,129
2017-11,2017,11,fixed_connections,fixed_connections_total,3067472,connections,7.1.CO_TOT_FIJAS,130
2017-11,2017,11,fixed_connections,penetration_per_100_inhabitants,16.512369,per_100_inhabitants,7.1.CO_TOT_FIJAS,130
2017-12,2017,12,fixed_connections,fixed_connections_total,3068528,connections,7.1.CO_TOT_FIJAS,131
2017-12,2017,12,fixed_connections,penetration_per_100_inhabitants,16.497399,per_100_inhabitants,7.1.CO_TOT_FIJAS,131
2018-01,2018,1,fixed_connections,fixed_connections_total,3072250,connections,7.1.CO_TOT_FIJAS,132
2018-01,2018,1,fixed_connections,penetration_per_100_inhabitants,16.494586,per_100_inhabitants,7.1.CO_TOT_FIJAS,132
2018-02,2018,2,fixed_connections,fixed_connections_total,3065382,connections,7.1.CO_TOT_FIJAS,133
2018-02,2018,2,fixed_connections,penetration_per_100_inhabitants,16.435003,per_100_inhabitants,7.1.CO_TOT_FIJAS,133
2018-03,2018,3,fixed_connections,fixed_connections_total,3098143,connections,7.1.CO_TOT_FIJAS,134
2018-03,2018,3,fixed_connections,penetration_per_100_inhabitants,16.587761,per_100_inhabitants,7.1.CO_TOT_FIJAS,134
2018-04,2018,4,fixed_connections,fixed_connections_total,3120296,connections,7.1.CO_TOT_FIJAS,135
2018-04,2018,4,fixed_connections,penetration_per_100_inhabitants,16.683381,per_100_inhabitants,7.1.CO_TOT_FIJAS,135
2018-05,2018,5,fixed_connections,fixed_connections_total,3136157,connections,7.1.CO_TOT_FIJAS,136
2018-05,2018,5,fixed_connections,penetration_per_100_inhabitants,16.745142,per_100_inhabitants,7.1.CO_TOT_FIJAS,136
2018-06,2018,6,fixed_connections,fixed_connections_total,3155641,connections,7.1.CO_TOT_FIJAS,137
2018-06,2018,6,fixed_connections,penetration_per_100_inhabitants,16.826052,per_100_inhabitants,7.1.CO_TOT_FIJAS,137
2018-07,2018,7,fixed_connections,fixed_connections_total,3170346,connections,7.1.CO_TOT_FIJAS,138
2018-07,2018,7,fixed_connections,penetration_per_100_inhabitants,16.881293,per_100_inhabitants,7.1.CO_TOT_FIJAS,138
2018-08,2018,8,fixed_connections,fixed_connections_total,3197387,connections,7.1.CO_TOT_FIJAS,139
2018-08,2018,8,fixed_connections,penetration_per_100_inhabitants,17.001979,per_100_inhabitants,7.1.CO_TOT_FIJAS,139
2018-09,2018,9,fixed_connections,fixed_connections_total,3203818,connections,7.1.CO_TOT_FIJAS,140
2018-09,2018,9,fixed_connections,penetration_per_100_inhabitants,17.012891,per_100_inhabitants,7.1.CO_TOT_FIJAS,140
2018-10,2018,10,fixed_connections,fixed_connections_total,3226880,connections,7.1.CO_TOT_FIJAS,141
2018-10,2018,10,fixed_connections,penetration_per_100_inhabitants,17.111968,per_100_inhabitants,7.1.CO_TOT_FIJAS,141
2018-11,2018,11,fixed_connections,fixed_connections_total,3233919,connections,7.1.CO_TOT_FIJAS,142
2018-11,2018,11,fixed_connections,penetration_per_100_inhabitants,17.125921,per_100_inhabitants,7.1.CO_TOT_FIJAS,142
2018-12,2018,12,fixed_connections,fixed_connections_total,3256097,connections,7.1.CO_TOT_FIJAS,143
2018-12,2018,12,fixed_connections,penetration_per_100_inhabitants,17.219898,per_100_inhabitants,7.1.CO_TOT_FIJAS,143
2019-01,2019,1,fixed_connections,fixed_connections_total,3325652,connections,7.1.CO_TOT_FIJAS,144
2019-01,2019,1,fixed_connections,penetration_per_100_inhabitants,17.567438,per_100_inhabitants,7.1.CO_TOT_FIJAS,144
2019-02,2019,2,fixed_connections,fixed_connections_total,3331466,connections,7.1.CO_TOT_FIJAS,145
2019-02,2019,2,fixed_connections,penetration_per_100_inhabitants,17.57786,per_100_inhabitants,7.1.CO_TOT_FIJAS,145
2019-03,2019,3,fixed_connections,fixed_connections_total,3362188,connections,7.1.CO_TOT_FIJAS,146
2019-03,2019,3,fixed_connections,penetration_per_100_inhabitants,17.719527,per_100_inhabitants,7.1.CO_TOT_FIJAS,146
2019-04,2019,4,fixed_connections,fixed_connections_total,3369577,connections,7.1.CO_TOT_FIJAS,147
2019-04,2019,4,fixed_connections,penetration_per_100_inhabitants,17.73804,per_100_inhabitants,7.1.CO_TOT_FIJAS,147
2019-05,2019,5,fixed_connections,fixed_connections_total,3376138,connections,7.1.CO_TOT_FIJAS,148
2019-05,2019,5,fixed_connections,penetration_per_100_inhabitants,17.752158,per_100_inhabitants,7.1.CO_TOT_FIJAS,148
2019-06,2019,6,fixed_connections,fixed_connections_total,3400194,connections,7.1.CO_TOT_FIJAS,149
2019-06,2019,6,fixed_connections,penetration_per_100_inhabitants,17.858127,per_100_inhabitants,7.1.CO_TOT_FIJAS,149
2019-07,2019,7,fixed_connections,fixed_connections_total,3415766,connections,7.1.CO_TOT_FIJAS,150
2019-07,2019,7,fixed_connections,penetration_per_100_inhabitants,17.919346,per_100_inhabitants,7.1.CO_TOT_FIJAS,150
2019-08,2019,8,fixed_connections,fixed_connections_total,3430922,connections,7.1.CO_TOT_FIJAS,151
2019-08,2019,8,fixed_connections,penetration_per_100_inhabitants,17.978245,per_100_inhabitants,7.1.CO_TOT_FIJAS,151
2019-09,2019,9,fixed_connections,fixed_connections_total,3431956,connections,7.1.CO_TOT_FIJAS,152
2019-09,2019,9,fixed_connections,penetration_per_100_inhabitants,17.963093,per_100_inhabitants,7.1.CO_TOT_FIJAS,152
2019-10,2019,10,fixed_connections,fixed_connections_total,3434149,connections,7.1.CO_TOT_FIJAS,153
2019-10,2019,10,fixed_connections,penetration_per_100_inhabitants,17.954037,per_100_inhabitants,7.1.CO_TOT_FIJAS,153
2019-11,2019,11,fixed_connections,fixed_connections_total,3436431,connections,7.1.CO_TOT_FIJAS,154
2019-11,2019,11,fixed_connections,penetration_per_100_inhabitants,17.945464,per_100_inhabitants,7.1.CO_TOT_FIJAS,154
2019-12,2019,12,fixed_connections,fixed_connections_total,3434767,connections,7.1.CO_TOT_FIJAS,155
2019-12,2019,12,fixed_connections,penetration_per_100_inhabitants,17.916329,per_100_inhabitants,7.1.CO_TOT_FIJAS,155
2020-01,2020,1,fixed_connections,fixed_connections_total,3433006,connections,7.1.CO_TOT_FIJAS,156
2020-01,2020,1,fixed_connections,penetration_per_100_inhabitants,17.897125,per_100_inhabitants,7.1.CO_TOT_FIJAS,156
2020-02,2020,2,fixed_connections,fixed_connections_total,3443368,connections,7.1.CO_TOT_FIJAS,157
2020-02,2020,2,fixed_connections,penetration_per_100_inhabitants,17.941108,per_100_inhabitants,7.1.CO_TOT_FIJAS,157
2020-03,2020,3,fixed_connections,fixed_connections_total,3489047,connections,7.1.CO_TOT_FIJAS,158
2020-03,2020,3,fixed_connections,penetration_per_100_inhabitants,18.168953,per_100_inhabitants,7.1.CO_TOT_FIJAS,158
2020-04,2020,4,fixed_connections,fixed_connections_total,3532510,connections,7.1.CO_TOT_FIJAS,159
2020-04,2020,4,fixed_connections,penetration_per_100_inhabitants,18.385009,per_100_inhabitants,7.1.CO_TOT_FIJAS,159
2020-05,2020,5,fixed_connections,fixed_connections_total,3560720,connections,7.1.CO_TOT_FIJAS,160
2020-05,2020,5,fixed_connections,penetration_per_100_inhabitants,18.521484,per_100_inhabitants,7.1.CO_TOT_FIJAS,160
2020-06,2020,6,fixed_connections,fixed_connections_total,3588261,connections,7.1.CO_TOT_FIJAS,161
2020-06,2020,6,fixed_connections,penetration_per_100_inhabitants,18.654329,per_100_inhabitants,7.1.CO_TOT_FIJAS,161
2020-07,2020,7,fixed_connections,fixed_connections_total,3621266,connections,7.1.CO_TOT_FIJAS,162
2020-07,2020,7,fixed_connections,penetration_per_100_inhabitants,18.815415,per_100_inhabitants,7.1.CO_TOT_FIJAS,162
2020-08,2020,8,fixed_connections,fixed_connections_total,3653873,connections,7.1.CO_TOT_FIJAS,163
2020-08,2020,8,fixed_connections,penetration_per_100_inhabitants,18.974255,per_100_inhabitants,7.1.CO_TOT_FIJAS,163
2020-09,2020,9,fixed_connections,fixed_connections_total,3701448,connections,7.1.CO_TOT_FIJAS,164
2020-09,2020,9,fixed_connections,penetration_per_100_inhabitants,19.210602,per_100_inhabitants,7.1.CO_TOT_FIJAS,164
2020-10,2020,10,fixed_connections,fixed_connections_total,3748396,connections,7.1.CO_TOT_FIJAS,165
2020-10,2020,10,fixed_connections,penetration_per_100_inhabitants,19.443433,per_100_inhabitants,7.1.CO_TOT_FIJAS,165
2020-11,2020,11,fixed_connections,fixed_connections_total,3780650,connections,7.1.CO_TOT_FIJAS,166
2020-11,2020,11,fixed_connections,penetration_per_100_inhabitants,19.599828,per_100_inhabitants,7.1.CO_TOT_FIJAS,166
2020-12,2020,12,fixed_connections,fixed_connections_total,3802033,connections,7.1.CO_TOT_FIJAS,167
2020-12,2020,12,fixed_connections,penetration_per_100_inhabitants,19.699722,per_100_inhabitants,7.1.CO_TOT_FIJAS,167
2021-01,2021,1,fixed_connections,fixed_connections_total,3825784,connections,7.1.CO_TOT_FIJAS,168
2021-01,2021,1,fixed_connections,penetration_per_100_inhabitants,19.807103,per_100_inhabitants,7.1.CO_TOT_FIJAS,168
2021-02,2021,2,fixed_connections,fixed_connections_total,3870939,connections,7.1.CO_TOT_FIJAS,169
2021-02,2021,2,fixed_connections,penetration_per_100_inhabitants,20.025041,per_100_inhabitants,7.1.CO_TOT_FIJAS,169
2021-03,2021,3,fixed_connections,fixed_connections_total,3937603,connections,7.1.CO_TOT_FIJAS,170
2021-03,2021,3,fixed_connections,penetration_per_100_inhabitants,20.353816,per_100_inhabitants,7.1.CO_TOT_FIJAS,170
2021-04,2021,4,fixed_connections,fixed_connections_total,4005642,connections,7.1.CO_TOT_FIJAS,171
2021-04,2021,4,fixed_connections,penetration_per_100_inhabitants,20.689174,per_100_inhabitants,7.1.CO_TOT_FIJAS,171
2021-05,2021,5,fixed_connections,fixed_connections_total,4049237,connections,7.1.CO_TOT_FIJAS,172
2021-05,2021,5,fixed_connections,penetration_per_100_inhabitants,20.89785,per_100_inhabitants,7.1.CO_TOT_FIJAS,172
2021-06,2021,6,fixed_connections,fixed_connections_total,4089600,connections,7.1.CO_TOT_FIJAS,173
2021-06,2021,6,fixed_connections,penetration_per_100_inhabitants,21.08953,per_100_inhabitants,7.1.CO_TOT_FIJAS,173
2021-07,2021,7,fixed_connections,fixed_connections_total,4124393,connections,7.1.CO_TOT_FIJAS,174
2021-07,2021,7,fixed_connections,penetration_per_100_inhabitants,21.252207,per_100_inhabitants,7.1.CO_TOT_FIJAS,174
2021-08,2021,8,fixed_connections,fixed_connections_total,4145814,connections,7.1.CO_TOT_FIJAS,175
2021-08,2021,8,fixed_connections,penetration_per_100_inhabitants,21.345779,per_100_inhabitants,7.1.CO_TOT_FIJAS,175
2021-09,2021,9,fixed_connections,fixed_connections_total,4198448,connections,7.1.CO_TOT_FIJAS,176
2021-09,2021,9,fixed_connections,penetration_per_100_inhabitants,21.599786,per_100_inhabitants,7.1.CO_TOT_FIJAS,176
2021-10,2021,10,fixed_connections,fixed_connections_total,4236061,connections,7.1.CO_TOT_FIJAS,177
2021-10,2021,10,fixed_connections,penetration_per_100_inhabitants,21.776175,per_100_inhabitants,7.1.CO_TOT_FIJAS,177
2021-11,2021,11,fixed_connections,fixed_connections_total,4255772,connections,7.1.CO_TOT_FIJAS,178
2021-11,2021,11,fixed_connections,penetration_per_100_inhabitants,21.860333,per_100_inhabitants,7.1.CO_TOT_FIJAS,178
2021-12,2021,12,fixed_connections,fixed_connections_total,4287491,connections,7.1.CO_TOT_FIJAS,179
2021-12,2021,12,fixed_connections,penetration_per_100_inhabitants,22.00599,per_100_inhabitants,7.1.CO_TOT_FIJAS,179
2022-01,2022,1,fixed_connections,fixed_connections_total,4296164,connections,7.1.CO_TOT_FIJAS,180
2022-01,2022,1,fixed_connections,penetration_per_100_inhabitants,22.031981,per_100_inhabitants,7.1.CO_TOT_FIJAS,180
2022-02,2022,2,fixed_connections,fixed_connections_total,4287018,connections,7.1.CO_TOT_FIJAS,181
2022-02,2022,2,fixed_connections,penetration_per_100_inhabitants,21.966625,per_100_inhabitants,7.1.CO_TOT_FIJAS,181
2022-03,2022,3,fixed_connections,fixed_connections_total,4356296,connections,7.1.CO_TOT_FIJAS,182
2022-03,2022,3,fixed_connections,penetration_per_100_inhabitants,22.302885,per_100_inhabitants,7.1.CO_TOT_FIJAS,182
2022-04,2022,4,fixed_connections,fixed_connections_total,4371861,connections,7.1.CO_TOT_FIJAS,183
2022-04,2022,4,fixed_connections,penetration_per_100_inhabitants,22.363817,per_100_inhabitants,7.1.CO_TOT_FIJAS,183
2022-05,2022,5,fixed_connections,fixed_connections_total,4381149,connections,7.1.CO_TOT_FIJAS,184
2022-05,2022,5,fixed_connections,penetration_per_100_inhabitants,22.392566,per_100_inhabitants,7.1.CO_TOT_FIJAS,184
2022-06,2022,6,fixed_connections,fixed_connections_total,4422625,connections,7.1.CO_TOT_FIJAS,185
2022-06,2022,6,fixed_connections,penetration_per_100_inhabitants,22.585645,per_100_inhabitants,7.1.CO_TOT_FIJAS,185
2022-07,2022,7,fixed_connections,fixed_connections_total,4447097,connections,7.1.CO_TOT_FIJAS,186
2022-07,2022,7,fixed_connections,penetration_per_100_inhabitants,22.691636,per_100_inhabitants,7.1.CO_TOT_FIJAS,186
2022-08,2022,8,fixed_connections,fixed_connections_total,4475886,connections,7.1.CO_TOT_FIJAS,187
2022-08,2022,8,fixed_connections,penetration_per_100_inhabitants,22.81946,per_100_inhabitants,7.1.CO_TOT_FIJAS,187
2022-09,2022,9,fixed_connections,fixed_connections_total,4481174,connections,7.1.CO_TOT_FIJAS,188
2022-09,2022,9,fixed_connections,penetration_per_100_inhabitants,22.827354,per_100_inhabitants,7.1.CO_TOT_FIJAS,188
2022-10,2022,10,fixed_connections,fixed_connections_total,4503877,connections,7.1.CO_TOT_FIJAS,189
2022-10,2022,10,fixed_connections,penetration_per_100_inhabitants,22.923876,per_100_inhabitants,7.1.CO_TOT_FIJAS,189
2022-11,2022,11,fixed_connections,fixed_connections_total,4524032,connections,7.1.CO_TOT_FIJAS,190
2022-11,2022,11,fixed_connections,penetration_per_100_inhabitants,23.007277,per_100_inhabitants,7.1.CO_TOT_FIJAS,190
2022-12,2022,12,fixed_connections,fixed_connections_total,4460212,connections,7.1.CO_TOT_FIJAS,191
2022-12,2022,12,fixed_connections,penetration_per_100_inhabitants,22.663835,per_100_inhabitants,7.1.CO_TOT_FIJAS,191
2023-01,2023,1,fixed_connections,fixed_connections_total,4427977,connections,7.1.CO_TOT_FIJAS,192
2023-01,2023,1,fixed_connections,penetration_per_100_inhabitants,22.485471,per_100_inhabitants,7.1.CO_TOT_FIJAS,192
2023-02,2023,2,fixed_connections,fixed_connections_total,4427833,connections,7.1.CO_TOT_FIJAS,193
2023-02,2023,2,fixed_connections,penetration_per_100_inhabitants,22.470191,per_100_inhabitants,7.1.CO_TOT_FIJAS,193
2023-03,2023,3,fixed_connections,fixed_connections_total,4473646,connections,7.1.CO_TOT_FIJAS,194
2023-03,2023,3,fixed_connections,penetration_per_100_inhabitants,22.688,per_100_inhabitants,7.1.CO_TOT_FIJAS,194
2023-04,2023,4,fixed_connections,fixed_connections_total,4472943,connections,7.1.CO_TOT_FIJAS,195
2023-04,2023,4,fixed_connections,penetration_per_100_inhabitants,22.669777,per_100_inhabitants,7.1.CO_TOT_FIJAS,195
2023-05,2023,5,fixed_connections,fixed_connections_total,4462838,connections,7.1.CO_TOT_FIJAS,196
2023-05,2023,5,fixed_connections,penetration_per_100_inhabitants,22.603956,per_100_inhabitants,7.1.CO_TOT_FIJAS,196
2023-06,2023,6,fixed_connections,fixed_connections_total,4459842,connections,7.1.CO_TOT_FIJAS,197
2023-06,2023,6,fixed_connections,penetration_per_100_inhabitants,22.574203,per_100_inhabitants,7.1.CO_TOT_FIJAS,197
2023-07,2023,7,fixed_connections,fixed_connections_total,4461831,connections,7.1.CO_TOT_FIJAS,198
2023-07,2023,7,fixed_connections,penetration_per_100_inhabitants,22.569705,per_100_inhabitants,7.1.CO_TOT_FIJAS,198
2023-08,2023,8,fixed_connections,fixed_connections_total,4503701,connections,7.1.CO_TOT_FIJAS,199
2023-08,2023,8,fixed_connections,penetration_per_100_inhabitants,22.766816,per_100_inhabitants,7.1.CO_TOT_FIJAS,199
2023-09,2023,9,fixed_connections,fixed_connections_total,4507269,connections,7.1.CO_TOT_FIJAS,200
2023-09,2023,9,fixed_connections,penetration_per_100_inhabitants,22.770176,per_100_inhabitants,7.1.CO_TOT_FIJAS,200
2023-10,2023,10,fixed_connections,fixed_connections_total,4520961,connections,7.1.CO_TOT_FIJAS,201
2023-10,2023,10,fixed_connections,penetration_per_100_inhabitants,22.824645,per_100_inhabitants,7.1.CO_TOT_FIJAS,201
2023-11,2023,11,fixed_connections,fixed_connections_total,4523527,connections,7.1.CO_TOT_FIJAS,202
2023-11,2023,11,fixed_connections,penetration_per_100_inhabitants,22.822908,per_100_inhabitants,7.1.CO_TOT_FIJAS,202
2023-12,2023,12,fixed_connections,fixed_connections_total,4524579,connections,7.1.CO_TOT_FIJAS,203
2023-12,2023,12,fixed_connections,penetration_per_100_inhabitants,22.81354,per_100_inhabitants,7.1.CO_TOT_FIJAS,203
2024-01,2024,1,fixed_connections,fixed_connections_total,4528321,connections,7.1.CO_TOT_FIJAS,204
2024-01,2024,1,fixed_connections,penetration_per_100_inhabitants,22.818704,per_100_inhabitants,7.1.CO_TOT_FIJAS,204
2024-02,2024,2,fixed_connections,fixed_connections_total,4522722,connections,7.1.CO_TOT_FIJAS,205
2024-02,2024,2,fixed_connections,penetration_per_100_inhabitants,22.776821,per_100_inhabitants,7.1.CO_TOT_FIJAS,205
2024-03,2024,3,fixed_connections,fixed_connections_total,4548059,connections,7.1.CO_TOT_FIJAS,206
2024-03,2024,3,fixed_connections,penetration_per_100_inhabitants,22.890689,per_100_inhabitants,7.1.CO_TOT_FIJAS,206
2024-04,2024,4,fixed_connections,fixed_connections_total,4577737,connections,7.1.CO_TOT_FIJAS,207
2024-04,2024,4,fixed_connections,penetration_per_100_inhabitants,23.026258,per_100_inhabitants,7.1.CO_TOT_FIJAS,207
2024-05,2024,5,fixed_connections,fixed_connections_total,4596289,connections,7.1.CO_TOT_FIJAS,208
2024-05,2024,5,fixed_connections,penetration_per_100_inhabitants,23.105733,per_100_inhabitants,7.1.CO_TOT_FIJAS,208
2024-06,2024,6,fixed_connections,fixed_connections_total,4610840,connections,7.1.CO_TOT_FIJAS,209
2024-06,2024,6,fixed_connections,penetration_per_100_inhabitants,23.165012,per_100_inhabitants,7.1.CO_TOT_FIJAS,209
2024-07,2024,7,fixed_connections,fixed_connections_total,4620060,connections,7.1.CO_TOT_FIJAS,210
2024-07,2024,7,fixed_connections,penetration_per_100_inhabitants,23.197456,per_100_inhabitants,7.1.CO_TOT_FIJAS,210
2024-08,2024,8,fixed_connections,fixed_connections_total,4645779,connections,7.1.CO_TOT_FIJAS,211
2024-08,2024,8,fixed_connections,penetration_per_100_inhabitants,23.312652,per_100_inhabitants,7.1.CO_TOT_FIJAS,211
2024-09,2024,9,fixed_connections,fixed_connections_total,4650991,connections,7.1.CO_TOT_FIJAS,212
2024-09,2024,9,fixed_connections,penetration_per_100_inhabitants,23.324868,per_100_inhabitants,7.1.CO_TOT_FIJAS,212
2024-10,2024,10,fixed_connections,fixed_connections_total,4666122,connections,7.1.CO_TOT_FIJAS,213
2024-10,2024,10,fixed_connections,penetration_per_100_inhabitants,23.386784,per_100_inhabitants,7.1.CO_TOT_FIJAS,213
2024-11,2024,11,fixed_connections,fixed_connections_total,4664951,connections,7.1.CO_TOT_FIJAS,214
2024-11,2024,11,fixed_connections,penetration_per_100_inhabitants,23.366967,per_100_inhabitants,7.1.CO_TOT_FIJAS,214
2024-12,2024,12,fixed_connections,fixed_connections_total,4690891,connections,7.1.CO_TOT_FIJAS,215
2024-12,2024,12,fixed_connections,penetration_per_100_inhabitants,23.482895,per_100_inhabitants,7.1.CO_TOT_FIJAS,215
2025-01,2025,1,fixed_connections,fixed_connections_total,4675968,connections,7.1.CO_TOT_FIJAS,216
2025-01,2025,1,fixed_connections,penetration_per_100_inhabitants,23.396303,per_100_inhabitants,7.1.CO_TOT_FIJAS,216
2025-02,2025,2,fixed_connections,fixed_connections_total,4710455,connections,7.1.CO_TOT_FIJAS,217
2025-02,2025,2,fixed_connections,penetration_per_100_inhabitants,23.556898,per_100_inhabitants,7.1.CO_TOT_FIJAS,217
2025-03,2025,3,fixed_connections,fixed_connections_total,4721217,connections,7.1.CO_TOT_FIJAS,218
