period,year,month,operator,operator_source_label,connections,total_market,share_pct,source_sheet,source_row
2023-11,2023,11,Grupo Claro-VTR,Grupo Claro-VTR,1390662,4523527,30.742869,7.9.CO_EMPR_FIJAS,177
2023-11,2023,11,GTD,Grupo GTD,319736,4523527,7.06829,7.9.CO_EMPR_FIJAS,177
2023-11,2023,11,Entel,Grupo ENTEL,321296,4523527,7.102776,7.9.CO_EMPR_FIJAS,177
2023-11,2023,11,Mundo,Mundo,827283,4523527,18.288451,7.9.CO_EMPR_FIJAS,177
2023-11,2023,11,Otros,Otros,268661,4523527,5.939193,7.9.CO_EMPR_FIJAS,177
2023-12,2023,12,Movistar,Telefónica,1390318,4524579,30.728119,7.9.CO_EMPR_FIJAS,178
2023-12,2023,12,Grupo Claro-VTR,Grupo Claro-VTR,1390723,4524579,30.73707,7.9.CO_EMPR_FIJAS,178
2023-12,2023,12,GTD,Grupo GTD,317548,4524579,7.018288,7.9.CO_EMPR_FIJAS,178
2023-12,2023,12,Entel,Grupo ENTEL,320969,4524579,7.093898,7.9.CO_EMPR_FIJAS,178
2023-12,2023,12,Mundo,Mundo,831817,4524579,18.384407,7.9.CO_EMPR_FIJAS,178
2023-12,2023,12,Otros,Otros,273204,4524579,6.038219,7.9.CO_EMPR_FIJAS,178
2024-01,2024,1,Movistar,Telefónica,1385462,4528321,30.59549,7.9.CO_EMPR_FIJAS,179
2024-01,2024,1,Grupo Claro-VTR,Grupo Claro-VTR,1391185,4528321,30.721872,7.9.CO_EMPR_FIJAS,179
2024-01,2024,1,GTD,Grupo GTD,316403,4528321,6.987203,7.9.CO_EMPR_FIJAS,179
2024-01,2024,1,Entel,Grupo ENTEL,321102,4528321,7.090973,7.9.CO_EMPR_FIJAS,179
2024-01,2024,1,Mundo,Mundo,834969,4528321,18.438821,7.9.CO_EMPR_FIJAS,179
2024-01,2024,1,Otros,Otros,279200,4528321,6.165641,7.9.CO_EMPR_FIJAS,179
2024-02,2024,2,Movistar,Telefónica,1381342,4522722,30.542271,7.9.CO_EMPR_FIJAS,180
2024-02,2024,2,Grupo Claro-VTR,Grupo Claro-VTR,1388612,4522722,30.703015,7.9.CO_EMPR_FIJAS,180
2024-02,2024,2,GTD,Grupo GTD,309700,4522722,6.847646,7.9.CO_EMPR_FIJAS,180
2024-02,2024,2,Entel,Grupo ENTEL,323469,4522722,7.152087,7.9.CO_EMPR_FIJAS,180
2024-02,2024,2,Mundo,Mundo,835261,4522722,18.468104,7.9.CO_EMPR_FIJAS,180
2024-02,2024,2,Otros,Otros,284338,4522722,6.286878,7.9.CO_EMPR_FIJAS,180
2024-03,2024,3,Movistar,Telefónica,1381969,4548059,30.385907,7.9.CO_EMPR_FIJAS,181
2024-03,2024,3,Grupo Claro-VTR,Grupo Claro-VTR,1391264,4548059,30.59028,7.9.CO_EMPR_FIJAS,181
2024-03,2024,3,GTD,Grupo GTD,309662,4548059,6.808663,7.9.CO_EMPR_FIJAS,181
2024-03,2024,3,Entel,Grupo ENTEL,334374,4548059,7.352015,7.9.CO_EMPR_FIJAS,181
2024-03,2024,3,Mundo,Mundo,839458,4548059,18.4575,7.9.CO_EMPR_FIJAS,181
2024-03,2024,3,Otros,Otros,291332,4548059,6.405634,7.9.CO_EMPR_FIJAS,181
2024-04,2024,4,Movistar,Telefónica,1375363,4577737,30.044605,7.9.CO_EMPR_FIJAS,182
2024-04,2024,4,Grupo Claro-VTR,Grupo Claro-VTR,1395790,4577737,30.49083,7.9.CO_EMPR_FIJAS,182
2024-04,2024,4,GTD,Grupo GTD,309887,4577737,6.769437,7.9.CO_EMPR_FIJAS,182
2024-04,2024,4,Entel,Grupo ENTEL,349893,4577737,7.643362,7.9.CO_EMPR_FIJAS,182
2024-04,2024,4,Mundo,Mundo,849034,4577737,18.547024,7.9.CO_EMPR_FIJAS,182
2024-04,2024,4,Otros,Otros,297770,4577737,6.504742,7.9.CO_EMPR_FIJAS,182
2024-05,2024,5,Movistar,Telefónica,1366002,4596289,29.719672,7.9.CO_EMPR_FIJAS,183
2024-05,2024,5,Grupo Claro-VTR,Grupo Claro-VTR,1395992,4596289,30.372155,7.9.CO_EMPR_FIJAS,183
2024-05,2024,5,GTD,Grupo GTD,309402,4596289,6.731561,7.9.CO_EMPR_FIJAS,183
2024-05,2024,5,Entel,Grupo ENTEL,362021,4596289,7.876376,7.9.CO_EMPR_FIJAS,183
2024-05,2024,5,Mundo,Mundo,860860,4596289,18.729458,7.9.CO_EMPR_FIJAS,183
2024-05,2024,5,Otros,Otros,302012,4596289,6.570779,7.9.CO_EMPR_FIJAS,183
2024-06,2024,6,Movistar,Telefónica,1357856,4610840,29.449211,7.9.CO_EMPR_FIJAS,184
2024-06,2024,6,Grupo Claro-VTR,Grupo Claro-VTR,1394105,4610840,30.23538,7.9.CO_EMPR_FIJAS,184
2024-06,2024,6,GTD,Grupo GTD,308732,4610840,6.695786,7.9.CO_EMPR_FIJAS,184
2024-06,2024,6,Entel,Grupo ENTEL,374785,4610840,8.128345,7.9.CO_EMPR_FIJAS,184
2024-06,2024,6,Mundo,Mundo,871090,4610840,18.892219,7.9.CO_EMPR_FIJAS,184
2024-06,2024,6,Otros,Otros,304272,4610840,6.599058,7.9.CO_EMPR_FIJAS,184
2024-07,2024,7,Movistar,Telefónica,1351799,4620060,29.259339,7.9.CO_EMPR_FIJAS,185
2024-07,2024,7,Grupo Claro-VTR,Grupo Claro-VTR,1383804,4620060,29.952079,7.9.CO_EMPR_FIJAS,185
2024-07,2024,7,GTD,Grupo GTD,308408,4620060,6.675411,7.9.CO_EMPR_FIJAS,185
2024-07,2024,7,Entel,Grupo ENTEL,388630,4620060,8.411796,7.9.CO_EMPR_FIJAS,185
2024-07,2024,7,Mundo,Mundo,883499,4620060,19.123107,7.9.CO_EMPR_FIJAS,185
2024-07,2024,7,Otros,Otros,303920,4620060,6.57827,7.9.CO_EMPR_FIJAS,185
2024-08,2024,8,Movistar,Telefónica,1346533,4645779,28.984009,7.9.CO_EMPR_FIJAS,186
2024-08,2024,8,Grupo Claro-VTR,Grupo Claro-VTR,1380613,4645779,29.717578,7.9.CO_EMPR_FIJAS,186
2024-08,2024,8,GTD,Grupo GTD,308111,4645779,6.632063,7.9.CO_EMPR_FIJAS,186
2024-08,2024,8,Entel,Grupo ENTEL,401471,4645779,8.641629,7.9.CO_EMPR_FIJAS,186
2024-08,2024,8,Mundo,Mundo,892345,4645779,19.207651,7.9.CO_EMPR_FIJAS,186
2024-08,2024,8,Otros,Otros,316706,4645779,6.81707,7.9.CO_EMPR_FIJAS,186
2024-09,2024,9,Movistar,Telefónica,1338051,4650991,28.769159,7.9.CO_EMPR_FIJAS,187
2024-09,2024,9,Grupo Claro-VTR,Grupo Claro-VTR,1367790,4650991,29.408571,7.9.CO_EMPR_FIJAS,187
2024-09,2024,9,GTD,Grupo GTD,307656,4650991,6.614848,7.9.CO_EMPR_FIJAS,187
2024-09,2024,9,Entel,Grupo ENTEL,410704,4650991,8.830462,7.9.CO_EMPR_FIJAS,187
2024-09,2024,9,Mundo,Mundo,897736,4650991,19.302037,7.9.CO_EMPR_FIJAS,187
2024-09,2024,9,Otros,Otros,329054,4650991,7.074922,7.9.CO_EMPR_FIJAS,187
2024-10,2024,10,Movistar,Telefónica,1339085,4666122,28.698028,7.9.CO_EMPR_FIJAS,188
2024-10,2024,10,Grupo Claro-VTR,Grupo Claro-VTR,1360645,4666122,29.160082,7.9.CO_EMPR_FIJAS,188
2024-10,2024,10,GTD,Grupo GTD,307338,4666122,6.586583,7.9.CO_EMPR_FIJAS,188
2024-10,2024,10,Entel,Grupo ENTEL,418805,4666122,8.97544,7.9.CO_EMPR_FIJAS,188
2024-10,2024,10,Mundo,Mundo,905350,4666122,19.402622,7.9.CO_EMPR_FIJAS,188
2024-10,2024,10,Otros,Otros,334899,4666122,7.177245,7.9.CO_EMPR_FIJAS,188
2024-11,2024,11,Movistar,Telefónica,1338369,4664951,28.689883,7.9.CO_EMPR_FIJAS,189
2024-11,2024,11,Grupo Claro-VTR,Grupo Claro-VTR,1342684,4664951,28.782382,7.9.CO_EMPR_FIJAS,189
2024-11,2024,11,GTD,Grupo GTD,307812,4664951,6.598397,7.9.CO_EMPR_FIJAS,189
2024-11,2024,11,Entel,Grupo ENTEL,428302,4664951,9.181275,7.9.CO_EMPR_FIJAS,189
2024-11,2024,11,Mundo,Mundo,912827,4664951,19.567773,7.9.CO_EMPR_FIJAS,189
2024-11,2024,11,Otros,Otros,334957,4664951,7.18029,7.9.CO_EMPR_FIJAS,189
2024-12,2024,12,Movistar,Telefónica,1336464,4690891,28.490622,7.9.CO_EMPR_FIJAS,190
2024-12,2024,12,Grupo Claro-VTR,Grupo Claro-VTR,1355319,4690891,28.892571,7.9.CO_EMPR_FIJAS,190
2024-12,2024,12,GTD,Grupo GTD,308243,4690891,6.571097,7.9.CO_EMPR_FIJAS,190
2024-12,2024,12,Entel,Grupo ENTEL,435022,4690891,9.273761,7.9.CO_EMPR_FIJAS,190
2024-12,2024,12,Mundo,Mundo,920389,4690891,19.620771,7.9.CO_EMPR_FIJAS,190
2024-12,2024,12,Otros,Otros,335454,4690891,7.151179,7.9.CO_EMPR_FIJAS,190
2025-01,2025,1,Movistar,Telefónica,1332001,4675968,28.486102,7.9.CO_EMPR_FIJAS,191
2025-01,2025,1,Grupo Claro-VTR,Grupo Claro-VTR,1330789,4675968,28.460182,7.9.CO_EMPR_FIJAS,191
2025-01,2025,1,GTD,Grupo GTD,304503,4675968,6.512085,7.9.CO_EMPR_FIJAS,191
2025-01,2025,1,Entel,Grupo ENTEL,443172,4675968,9.477653,7.9.CO_EMPR_FIJAS,191
2025-01,2025,1,Mundo,Mundo,927912,4675968,19.844276,7.9.CO_EMPR_FIJAS,191
2025-01,2025,1,Otros,Otros,337591,4675968,7.219703,7.9.CO_EMPR_FIJAS,191
2025-02,2025,2,Movistar,Telefónica,1325018,4710455,28.1293,7.9.CO_EMPR_FIJAS,192
2025-02,2025,2,Grupo Claro-VTR,Grupo Claro-VTR,1344106,4710455,28.534526,7.9.CO_EMPR_FIJAS,192
2025-02,2025,2,GTD,Grupo GTD,306192,4710455,6.500264,7.9.CO_EMPR_FIJAS,192
2025-02,2025,2,Entel,Grupo ENTEL,450627,4710455,9.566528,7.9.CO_EMPR_FIJAS,192
2025-02,2025,2,Mundo,Mundo,933561,4710455,19.818913,7.9.CO_EMPR_FIJAS,192
2025-02,2025,2,Otros,Otros,350951,4710455,7.450469,7.9.CO_EMPR_FIJAS,192
2025-03,2025,3,Movistar,Telefónica,1330684,4721217,28.18519,7.9.CO_EMPR_FIJAS,193
2025-03,2025,3,Grupo Claro-VTR,Grupo Claro-VTR,1334205,4721217,28.259769,7.9.CO_EMPR_FIJAS,193
2025-03,2025,3,GTD,Grupo GTD,307245,4721217,6.50775,7.9.CO_EMPR_FIJAS,193
2025-03,2025,3,Entel,Grupo ENTEL,456260,4721217,9.664034,7.9.CO_EMPR_FIJAS,193
2025-03,2025,3,Mundo,Mundo,945722,4721217,20.031318,7.9.CO_EMPR_FIJAS,193
2025-03,2025,3,Otros,Otros,347101,4721217,7.351939,7.9.CO_EMPR_FIJAS,193
2025-04,2025,4,Movistar,Telefónica,1328300,4731649,28.072666,7.9.CO_EMPR_FIJAS,194
2025-04,2025,4,Grupo Claro-VTR,Grupo Claro-VTR,1329830,4731649,28.105001,7.9.CO_EMPR_FIJAS,194
2025-04,2025,4,GTD,Grupo GTD,307873,4731649,6.506675,7.9.CO_EMPR_FIJAS,194
2025-04,2025,4,Entel,Grupo ENTEL,457905,4731649,9.677493,7.9.CO_EMPR_FIJAS,194
2025-04,2025,4,Mundo,Mundo,954532,4731649,20.173348,7.9.CO_EMPR_FIJAS,194
2025-04,2025,4,Otros,Otros,353209,4731649,7.464818,7.9.CO_EMPR_FIJAS,194
2025-05,2025,5,Movistar,Telefónica,1331196,4745897,28.049408,7.9.CO_EMPR_FIJAS,195
2025-05,2025,5,Grupo Claro-VTR,Grupo Claro-VTR,1318317,4745897,27.778036,7.9.CO_EMPR_FIJAS,195
2025-05,2025,5,GTD,Grupo GTD,307755,4745897,6.484654,7.9.CO_EMPR_FIJAS,195
2025-05,2025,5,Entel,Grupo ENTEL,463531,4745897,9.766984,7.9.CO_EMPR_FIJAS,195
2025-05,2025,5,Mundo,Mundo,963522,4745897,20.302211,7.9.CO_EMPR_FIJAS,195
2025-05,2025,5,Otros,Otros,361576,4745897,7.618707,7.9.CO_EMPR_FIJAS,195
2025-06,2025,6,Movistar,Telefónica,1332856,4744176,28.094573,7.9.CO_EMPR_FIJAS,196
2025-06,2025,6,Grupo Claro-VTR,Grupo Claro-VTR,1309492,4744176,27.602096,7.9.CO_EMPR_FIJAS,196
2025-06,2025,6,GTD,Grupo GTD,295890,4744176,6.23691,7.9.CO_EMPR_FIJAS,196
2025-06,2025,6,Entel,Grupo ENTEL,466389,4744176,9.830769,7.9.CO_EMPR_FIJAS,196
2025-06,2025,6,Mundo,Mundo,971024,4744176,20.467706,7.9.CO_EMPR_FIJAS,196
2025-06,2025,6,Otros,Otros,368525,4744176,7.767945,7.9.CO_EMPR_FIJAS,196
2025-07,2025,7,Movistar,Telefónica,1336063,4742729,28.170764,7.9.CO_EMPR_FIJAS,197
2025-07,2025,7,Grupo Claro-VTR,Grupo Claro-VTR,1304446,4742729,27.504123,7.9.CO_EMPR_FIJAS,197
2025-07,2025,7,GTD,Grupo GTD,296202,4742729,6.245392,7.9.CO_EMPR_FIJAS,197
2025-07,2025,7,Entel,Grupo ENTEL,457589,4742729,9.648222,7.9.CO_EMPR_FIJAS,197
2025-07,2025,7,Mundo,Mundo,980336,4742729,20.670293,7.9.CO_EMPR_FIJAS,197
2025-07,2025,7,Otros,Otros,368093,4742729,7.761207,7.9.CO_EMPR_FIJAS,197
2025-08,2025,8,Movistar,Telefónica,1335479,4768968,28.003522,7.9.CO_EMPR_FIJAS,198
2025-08,2025,8,Grupo Claro-VTR,Grupo Claro-VTR,1304422,4768968,27.352291,7.9.CO_EMPR_FIJAS,198
2025-08,2025,8,GTD,Grupo GTD,296911,4768968,6.225896,7.9.CO_EMPR_FIJAS,198
2025-08,2025,8,Entel,Grupo ENTEL,472736,4768968,9.912753,7.9.CO_EMPR_FIJAS,198
2025-08,2025,8,Mundo,Mundo,984427,4768968,20.642349,7.9.CO_EMPR_FIJAS,198
2025-08,2025,8,Otros,Otros,374993,4768968,7.86319,7.9.CO_EMPR_FIJAS,198
2025-09,2025,9,Movistar,Telefónica,1333526,4773941,27.933441,7.9.CO_EMPR_FIJAS,199
2025-09,2025,9,Grupo Claro-VTR,Grupo Claro-VTR,1303347,4773941,27.30128,7.9.CO_EMPR_FIJAS,199
2025-09,2025,9,GTD,Grupo GTD,294855,4773941,6.176344,7.9.CO_EMPR_FIJAS,199
2025-09,2025,9,Entel,Grupo ENTEL,467087,4773941,9.784097,7.9.CO_EMPR_FIJAS,199
2025-09,2025,9,Mundo,Mundo,989539,4773941,20.727927,7.9.CO_EMPR_FIJAS,199
2025-09,2025,9,Otros,Otros,385587,4773941,8.076912,7.9.CO_EMPR_FIJAS,199
2025-10,2025,10,Movistar,Telefónica,1335432,4789605,27.881882,7.9.CO_EMPR_FIJAS,200
2025-10,2025,10,Grupo Claro-VTR,Grupo Claro-VTR,1299515,4789605,27.131987,7.9.CO_EMPR_FIJAS,200
2025-10,2025,10,GTD,Grupo GTD,297552,4789605,6.212454,7.9.CO_EMPR_FIJAS,200
2025-10,2025,10,Entel,Grupo ENTEL,473654,4789605,9.889208,7.9.CO_EMPR_FIJAS,200
2025-10,2025,10,Mundo,Mundo,995079,4789605,20.775805,7.9.CO_EMPR_FIJAS,200
2025-10,2025,10,Otros,Otros,388373,4789605,8.108664,7.9.CO_EMPR_FIJAS,200
2025-11,2025,11,Movistar,Telefónica,1338818,4787099,27.967209,7.9.CO_EMPR_FIJAS,201
2025-11,2025,11,Grupo Claro-VTR,Grupo Claro-VTR,1283959,4787099,26.821233,7.9.CO_EMPR_FIJAS,201
2025-11,2025,11,GTD,Grupo GTD,297956,4787099,6.224145,7.9.CO_EMPR_FIJAS,201
2025-11,2025,11,Entel,Grupo ENTEL,479593,4787099,10.018447,7.9.CO_EMPR_FIJAS,201
2025-11,2025,11,Mundo,Mundo,1000327,4787099,20.896309,7.9.CO_EMPR_FIJAS,201
2025-11,2025,11,Otros,Otros,386446,4787099,8.072655,7.9.CO_EMPR_FIJAS,201
2025-12,2025,12,Movistar,Telefónica,1331208,4796680,27.752696,7.9.CO_EMPR_FIJAS,202
2025-12,2025,12,Grupo Claro-VTR,Grupo Claro-VTR,1279458,4796680,26.673824,7.9.CO_EMPR_FIJAS,202
2025-12,2025,12,GTD,Grupo GTD,299471,4796680,6.243297,7.9.CO_EMPR_FIJAS,202
2025-12,2025,12,Entel,Grupo ENTEL,485032,4796680,10.111827,7.9.CO_EMPR_FIJAS,202
2025-12,2025,12,Mundo,Mundo,1002790,4796680,20.905918,7.9.CO_EMPR_FIJAS,202
2025-12,2025,12,Otros,Otros,398721,4796680,8.312437,7.9.CO_EMPR_FIJAS,202
2026-01,2026,1,Movistar,Telefónica,1322467,4817306,27.452418,7.9.CO_EMPR_FIJAS,203
2026-01,2026,1,Grupo Claro-VTR,Grupo Claro-VTR,1288703,4817306,26.751529,7.9.CO_EMPR_FIJAS,203
2026-01,2026,1,GTD,Grupo GTD,300054,4817306,6.228668,7.9.CO_EMPR_FIJAS,203
2026-01,2026,1,Entel,Grupo ENTEL,492705,4817306,10.227812,7.9.CO_EMPR_FIJAS,203
2026-01,2026,1,Mundo,Mundo,1005877,4817306,20.880488,7.9.CO_EMPR_FIJAS,203
2026-01,2026,1,Otros,Otros,407500,4817306,8.459085,7.9.CO_EMPR_FIJAS,203
2026-02,2026,2,Movistar,Telefónica,1314764,4839433,27.167728,7.9.CO_EMPR_FIJAS,204
2026-02,2026,2,Grupo Claro-VTR,Grupo Claro-VTR,1285830,4839433,26.569848,7.9.CO_EMPR_FIJAS,204
2026-02,2026,2,GTD,Grupo GTD,300955,4839433,6.218807,7.9.CO_EMPR_FIJAS,204
2026-02,2026,2,Entel,Grupo ENTEL,501609,4839433,10.365037,7.9.CO_EMPR_FIJAS,204
2026-02,2026,2,Mundo,Mundo,1019220,4839433,21.060732,7.9.CO_EMPR_FIJAS,204
2026-02,2026,2,Otros,Otros,417055,4839433,8.617848,7.9.CO_EMPR_FIJAS,204
2026-03,2026,3,Movistar,Telefónica,1311307,4862699,26.96665,7.9.CO_EMPR_FIJAS,205
2026-03,2026,3,Grupo Claro-VTR,Grupo Claro-VTR,1280346,4862699,26.329946,7.9.CO_EMPR_FIJAS,205
2026-03,2026,3,GTD,Grupo GTD,302116,4862699,6.212928,7.9.CO_EMPR_FIJAS,205
2026-03,2026,3,Entel,Grupo ENTEL,512555,4862699,10.540545,7.9.CO_EMPR_FIJAS,205
2026-03,2026,3,Mundo,Mundo,1026796,4862699,21.115763,7.9.CO_EMPR_FIJAS,205
2026-03,2026,3,Otros,Otros,429579,4862699,8.834168,7.9.CO_EMPR_FIJAS,205
2026-04,2026,4,Movistar,Telefónica,1303311,4878111,26.717535,7.9.CO_EMPR_FIJAS,206
2026-04,2026,4,Grupo Claro-VTR,Grupo Claro-VTR,1283142,4878111,26.304075,7.9.CO_EMPR_FIJAS,206
2026-04,2026,4,GTD,Grupo GTD,302936,4878111,6.210109,7.9.CO_EMPR_FIJAS,206
2026-04,2026,4,Entel,Grupo ENTEL,522826,4878111,10.717796,7.9.CO_EMPR_FIJAS,206
2026-04,2026,4,Mundo,Mundo,1030589,4878111,21.126805,7.9.CO_EMPR_FIJAS,206
2026-04,2026,4,Otros,Otros,435307,4878111,8.92368,7.9.CO_EMPR_FIJAS,206
2026-05,2026,5,Movistar,Telefónica,1300648,4882405,26.639494,7.9.CO_EMPR_FIJAS,207
2026-05,2026,5,Grupo Claro-VTR,Grupo Claro-VTR,1278361,4882405,26.183018,7.9.CO_EMPR_FIJAS,207
2026-05,2026,5,GTD,Grupo GTD,300448,4882405,6.153689,7.9.CO_EMPR_FIJAS,207
2026-05,2026,5,Entel,Grupo ENTEL,527323,4882405,10.800476,7.9.CO_EMPR_FIJAS,207
2026-05,2026,5,Mundo,Mundo,1034588,4882405,21.190131,7.9.CO_EMPR_FIJAS,207
2026-05,2026,5,Otros,Otros,441037,4882405,9.033192,7.9.CO_EMPR_FIJAS,207
2026-06,2026,6,Movistar,Telefónica,1299891,4900369,26.52639,7.9.CO_EMPR_FIJAS,208
2026-06,2026,6,Grupo Claro-VTR,Grupo Claro-VTR,1274737,4900369,26.013082,7.9.CO_EMPR_FIJAS,208
2026-06,2026,6,GTD,Grupo GTD,302599,4900369,6.175025,7.9.CO_EMPR_FIJAS,208
2026-06,2026,6,Entel,Grupo ENTEL,536613,4900369,10.950461,7.9.CO_EMPR_FIJAS,208
2026-06,2026,6,Mundo,Mundo,1037607,4900369,21.174059,7.9.CO_EMPR_FIJAS,208
2026-06,2026,6,Otros,Otros,448922,4900369,9.160984,7.9.CO_EMPR_FIJAS,208
