region,region_nombre,provincia,provincia_nombre,comuna,comuna_nombre,hogares_total,hogares_validos_internet,hogares_sin_internet_n,hogares_sin_internet_pct,hogares_trampa_movil_n,hogares_trampa_movil_pct,hogares_con_tel_movil_n,hogares_con_tel_movil_pct,hogares_con_computador_n,hogares_con_computador_pct,hogares_con_internet_fija_n,hogares_con_internet_fija_pct,hogares_con_internet_movil_n,hogares_con_internet_movil_pct,hogares_con_internet_satelital_n,hogares_con_internet_satelital_pct,hogares_urbanos_n,hogares_urbanos_pct,hogares_rurales_n,hogares_rurales_pct,pct_hacinamiento,pct_hacinamiento_critico,pct_no_propietario,pct_arrendatario,pct_tenencia_irregular,pct_monoparental,pct_hogares_con_nna,pct_hogares_con_mayores,pct_hogares_con_discapacidad,pct_jefatura_femenina,pct_hogares_multigeneracionales,macrozona_operativa,ookla_fixed_tiles_2026q1,ookla_fixed_tests_2026q1,ookla_fixed_devices_sum_2026q1,ookla_fixed_download_mbps_2026q1,ookla_fixed_upload_mbps_2026q1,ookla_fixed_latency_ms_2026q1,ookla_fixed_loaded_latency_down_ms_2026q1,ookla_fixed_loaded_latency_up_ms_2026q1,ookla_fixed_tests_2025q4,ookla_fixed_download_delta_pct_q4_to_q1,ookla_fixed_upload_delta_pct_q4_to_q1,ookla_fixed_latency_delta_pct_q4_to_q1,ookla_mobile_tiles_2026q1,ookla_mobile_tests_2026q1,ookla_mobile_devices_sum_2026q1,ookla_mobile_download_mbps_2026q1,ookla_mobile_upload_mbps_2026q1,ookla_mobile_latency_ms_2026q1,ookla_mobile_loaded_latency_down_ms_2026q1,ookla_mobile_loaded_latency_up_ms_2026q1,ookla_mobile_tests_2025q4,ookla_mobile_download_delta_pct_q4_to_q1,ookla_mobile_upload_delta_pct_q4_to_q1,ookla_mobile_latency_delta_pct_q4_to_q1,ookla_observed_any_2026q1,ookla_period,ookla_spatial_method,claro_4g_point_records_2025m03,entel_4g_point_records_2025m03,movistar_4g_point_records_2025m03,wom_4g_point_records_2025m03,mobile_4g_point_records_2025m03,mobile_4g_operators_present_2025m03,claro_5g_point_records_2025m03,entel_5g_point_records_2025m03,movistar_5g_point_records_2025m03,wom_5g_point_records_2025m03,mobile_5g_point_records_2025m03,mobile_5g_operators_present_2025m03,mineduc_aulas_selected_establishments_2025,mineduc_aulas_waitlist_establishments_2025,mineduc_aulas_selected_rural_establishments_2025,mineduc_aulas_selected_enrollment_2025,mineduc_aulas_selected_with_coordinates_2025,fixed_access_public_layers_present,fixed_access_public_operators_present,subtel_fixed_connections_total_2026m03,subtel_fixed_connections_residential_2026m03,subtel_fixed_residential_share_pct_2026m03,subtel_fixed_residential_per_100_censo_households_2026m03,subtel_fixed_source_status_2026m03
3,Atacama,32,Chañaral,3202,Diego de Almagro,4168,4146,279,6.7294,2290,55.234,4086,98.0326,2117,50.7917,1456,34.9328,3748,89.9232,280,6.7179,3943,94.6017,225,5.3983,5.0868,0.5869,56.6274,18.7154,3.1754,14.7703,43.084,22.9492,24.6813,44.6716,3.4159,Norte,40.0,191.0,85.0,327.311,280.917,21.56,157.346,171.634,164.0,57.764,130.926,12.891,35.0,156.0,84.0,104.98,21.496,40.353,1558.167,1172.391,164.0,9.731,-5.325,-8.378,yes,2026Q1,tile centroid within BCN commune polygon,3,9,8,7,27,4,0,3,3,2,8,3,1,0,0,571,1,3,2,2432,2194,90.2138,52.6392,reported
3,Atacama,33,Huasco,3301,Vallenar,18778,18570,1520,8.1852,6197,33.371,18253,97.2042,8372,44.5841,10407,55.4212,15720,83.715,989,5.2668,15526,82.6819,3252,17.3181,5.6953,0.3823,33.7789,15.7971,4.7343,16.4627,41.9485,32.716,25.051,49.8926,6.7096,Norte,98.0,1383.0,511.0,429.044,359.255,14.299,189.387,209.046,1251.0,5.616,1.758,20.342,77.0,341.0,166.0,74.214,18.104,42.657,1582.669,1298.481,304.0,-18.774,-21.746,7.216,yes,2026Q1,tile centroid within BCN commune polygon,8,23,22,19,72,4,0,5,3,4,12,3,0,1,0,0,0,5,4,13992,13119,93.7607,69.8637,reported
3,Atacama,33,Huasco,3302,Alto del Carmen,1922,1905,378,19.8425,1405,73.7533,1854,96.462,570,29.6566,85,4.4225,1506,78.3559,49,2.5494,0,0.0,1922,100.0,4.4032,0.3714,32.8296,8.963,8.025,13.5487,100.0,0.0,20.4794,44.5023,0.0,Norte,11.0,46.0,12.0,152.584,31.87,30.152,348.109,386.804,38.0,-1.254,27.915,-42.997,22.0,48.0,24.0,48.886,7.501,48.479,1672.354,1660.812,42.0,-49.226,-37.818,-4.093,yes,2026Q1,tile centroid within BCN commune polygon,2,5,3,8,18,4,0,0,1,3,4,2,1,0,1,183,1,1,1,228,197,86.4035,10.2497,reported
3,Atacama,33,Huasco,3303,Freirina,2736,2725,333,12.2202,2024,74.2752,2671,97.6243,1075,39.2909,282,10.307,2352,85.9649,111,4.057,1614,58.9912,1122,41.0088,5.6364,0.3733,24.0029,7.9034,3.9517,15.7702,39.7731,32.5284,26.3081,52.1771,5.4885,Norte,23.0,189.0,43.0,217.567,94.278,27.233,226.212,261.349,127.0,14.804,122.869,-16.278,23.0,201.0,56.0,84.437,18.014,55.443,1201.542,1355.214,432.0,-39.466,-38.569,-35.755,yes,2026Q1,tile centroid within BCN commune polygon,2,3,3,2,10,4,0,1,2,2,5,3,0,0,0,0,0,2,1,364,341,93.6813,12.4635,reported
3,Atacama,33,Huasco,3304,Huasco,3491,3457,330,9.5458,2191,63.3787,3411,97.7084,1382,39.5875,805,23.0593,3046,87.2529,274,7.8488,2842,81.4093,649,18.5907,5.3577,0.3238,28.5714,12.9896,4.2051,14.5161,36.2903,34.9654,27.6498,46.3998,5.9332,Norte,21.0,174.0,56.0,367.74,307.124,12.126,172.385,223.282,207.0,-9.923,-12.39,-3.754,25.0,245.0,89.0,119.745,23.03,43.241,1319.792,1194.151,215.0,8.837,-13.388,-34.177,yes,2026Q1,tile centroid within BCN commune polygon,2,7,4,7,20,4,0,3,3,2,8,3,1,1,0,530,1,3,2,1617,1513,93.5683,43.3400,reported
4,Coquimbo,41,Elqui,4101,La Serena,86795,86184,3850,4.4672,19164,22.2361,85233,98.2004,53488,61.6257,61481,70.8347,76414,88.0396,5451,6.2803,77488,89.277,9307,10.723,3.9053,0.2806,36.9149,26.5993,1.748,15.3074,40.0072,28.1252,21.3935,49.5824,5.2555,Norte,365.0,8117.0,3286.0,422.926,346.136,12.287,197.485,215.949,7794.0,0.591,-4.354,13.885,235.0,1645.0,850.0,89.028,22.639,32.076,1616.716,1163.226,1423.0,0.788,-4.95,4.598,yes,2026Q1,tile centroid within BCN commune polygon,30,107,67,85,289,4,0,27,7,16,50,3,9,2,4,2767,9,6,4,80881,76191,94.2014,87.7827,reported
4,Coquimbo,41,Elqui,4102,Coquimbo,90296,89753,4590,5.114,21879,24.3769,88170,97.6455,48799,54.0434,61892,68.5435,78999,87.4889,5442,6.0268,83853,92.8646,6443,7.1354,4.8549,0.35,33.9653,22.9994,1.7203,15.5209,42.3191,28.5764,22.658,48.3575,5.5747,Norte,363.0,7386.0,2981.0,398.575,351.881,10.856,210.456,265.062,7219.0,-0.448,-3.119,3.538,305.0,1995.0,902.0,78.106,19.033,31.411,1704.754,1274.61,1595.0,-5.464,-17.485,6.122,yes,2026Q1,tile centroid within BCN commune polygon,34,124,66,82,306,4,0,6,6,9,21,3,0,0,0,0,0,6,4,75274,72293,96.0398,80.0622,reported
4,Coquimbo,41,Elqui,4103,Andacollo,4067,4062,589,14.5002,2281,56.1546,3967,97.5412,1803,44.3324,915,22.4982,3390,83.3538,410,10.0811,3293,80.9688,774,19.0312,3.826,0.2001,23.9911,8.7106,2.8051,16.4862,38.6319,36.6142,28.3711,45.9892,5.9301,Norte,16.0,117.0,38.0,463.507,324.021,5.239,258.974,385.009,80.0,11.25,1.64,-37.257,22.0,42.0,30.0,109.241,21.24,31.524,1495.707,1013.762,41.0,-19.176,-32.623,-1.862,yes,2026Q1,tile centroid within BCN commune polygon,3,9,4,12,28,4,0,3,2,6,11,3,1,0,0,158,1,4,3,1727,1697,98.2629,41.7261,reported
4,Coquimbo,41,Elqui,4104,La Higuera,1626,1622,229,14.1184,1127,69.4821,1564,96.187,484,29.7663,204,12.5461,1356,83.3948,84,5.1661,362,22.2632,1264,77.7368,5.7321,0.4361,23.4932,7.8106,2.952,12.1771,100.0,0.0,30.6273,41.2054,0.0,Norte,15.0,30.0,17.0,147.059,69.448,28.467,450.9,580.267,41.0,-54.868,-70.747,65.084,25.0,111.0,32.0,48.459,7.565,80.604,1226.369,2290.216,163.0,-55.128,-82.724,181.941,yes,2026Q1,tile centroid within BCN commune polygon,2,6,4,7,19,4,0,0,3,3,6,2,0,0,0,0,0,0,0,450,432,96.0,26.5683,reported
4,Coquimbo,41,Elqui,4105,Paihuano,1870,1859,166,8.9295,1420,76.3852,1832,97.9679,739,39.5187,181,9.6791,1678,89.7326,124,6.631,0,0.0,1870,100.0,4.9261,0.3284,37.8088,16.058,2.5242,14.4468,100.0,0.0,26.6917,47.1536,0.0,Norte,18.0,51.0,26.0,97.606,18.55,37.686,340.686,364.51,62.0,-19.547,-18.626,-11.327,41.0,144.0,74.0,66.577,12.598,43.861,1737.528,1595.819,31.0,0.407,-4.416,33.041,yes,2026Q1,tile centroid within BCN commune polygon,3,3,6,4,16,4,0,1,4,2,7,3,0,0,0,0,0,0,0,177,153,86.4407,8.1818,reported
4,Coquimbo,41,Elqui,4106,Vicuña,9842,9785,1027,10.4957,4415,45.1201,9606,97.6021,4086,41.516,3893,39.555,8096,82.2597,761,7.7322,5682,57.7322,4160,42.2678,4.9937,0.3649,32.3622,15.626,2.3021,16.1964,39.8391,33.7068,26.719,50.8506,5.7146,Norte,63.0,309.0,132.0,269.666,206.011,13.744,310.246,361.343,408.0,-21.59,-31.559,25.585,62.0,154.0,93.0,97.003,19.449,32.123,1485.099,1129.851,193.0,34.001,7.518,12.397,yes,2026Q1,tile centroid within BCN commune polygon,5,13,6,12,36,4,0,3,4,5,12,3,2,0,0,363,2,4,3,3243,3097,95.498,31.4672,reported
4,Coquimbo,42,Choapa,4201,Illapel,11593,11545,1446,12.5249,4647,40.2512,11398,98.318,5350,46.1485,5083,43.8454,9362,80.7556,658,5.6758,7321,63.1502,4272,36.8498,4.5515,0.2382,31.1069,17.1952,2.3849,15.3893,38.2269,35.3322,25.0756,49.1748,5.6079,Norte,94.0,902.0,255.0,362.994,273.828,16.021,274.34,280.153,728.0,-1.025,-9.992,24.358,59.0,177.0,100.0,81.893,17.147,34.525,1876.576,1700.966,173.0,7.669,3.376,-5.478,yes,2026Q1,tile centroid within BCN commune polygon,5,15,10,12,42,4,0,4,4,4,12,3,3,0,1,577,3,5,4,5342,5083,95.1516,43.8454,reported
4,Coquimbo,42,Choapa,4202,Canela,3779,3769,838,22.234,2388,63.359,3645,96.4541,1060,28.0497,493,13.0458,2873,76.0254,88,2.3287,758,20.0582,3021,79.9418,3.762,0.1067,19.7724,7.9142,2.4881,13.9227,30.1218,44.6797,26.9455,44.9974,4.6585,Norte,28.0,86.0,41.0,292.756,202.59,19.919,267.919,279.616,61.0,2.494,1.081,33.086,28.0,97.0,38.0,42.455,12.679,127.938,1348.812,2361.794,53.0,-37.585,6.18,204.477,yes,2026Q1,tile centroid within BCN commune polygon,3,13,4,9,29,4,0,2,2,2,6,3,0,0,0,0,0,1,1,1199,1176,98.0817,31.1193,reported
4,Coquimbo,42,Choapa,4203,Los Vilos,8543,8496,949,11.17,3578,42.1139,8344,97.6706,3527,41.2853,3805,44.5394,7106,83.1792,478,5.5952,6692,78.3331,1851,21.6669,5.5562,0.4942,33.6152,17.5711,2.2551,15.5626,38.3603,32.981,27.4607,50.6108,4.8861,Norte,64.0,575.0,222.0,389.207,293.305,16.209,268.617,256.743,501.0,16.267,5.816,17.066,99.0,544.0,237.0,67.017,14.251,110.369,1810.445,1499.89,297.0,-39.675,-35.373,69.018,yes,2026Q1,tile centroid within BCN commune polygon,2,31,12,18,63,4,0,5,5,4,14,3,0,1,0,0,0,4,3,5996,5729,95.547,67.0608,reported
4,Coquimbo,42,Choapa,4204,Salamanca,10058,10013,1337,13.3526,4710,47.0388,9795,97.3852,4408,43.8258,3803,37.8107,8106,80.5926,393,3.9073,5536,55.0408,4522,44.9592,4.3935,0.2141,28.7593,14.5989,3.1689,15.426,39.7309,33.5625,23.438,46.8261,5.8695,Norte,112.0,537.0,244.0,243.499,170.204,15.851,342.565,364.06,374.0,9.258,-3.796,-10.365,84.0,243.0,142.0,75.862,18.249,71.267,1516.678,1261.609,347.0,47.471,40.626,94.019,yes,2026Q1,tile centroid within BCN commune polygon,2,23,6,15,46,4,0,4,4,5,13,3,0,0,0,0,0,2,1,2287,2118,92.6104,21.0579,reported
4,Coquimbo,43,Limarí,4301,Ovalle,42363,42016,4024,9.5773,16061,38.2259,41266,97.4105,17549,41.4253,21013,49.6022,35105,82.8671,2798,6.6048,33469,79.0053,8894,20.9947,4.6269,0.2892,33.2961,19.3777,1.6116,17.6402,40.0703,31.122,24.7181,49.8635,5.8461,Norte,172.0,2003.0,728.0,381.954,340.072,12.115,183.264,222.676,2253.0,3.242,0.827,-3.381,153.0,606.0,288.0,69.692,19.125,33.38,1704.384,1437.85,648.0,8.687,20.488,1.152,yes,2026Q1,tile centroid within BCN commune polygon,14,55,36,27,132,4,0,3,3,5,11,3,10,2,2,2701,10,5,4,21612,20182,93.3833,47.6406,reported
4,Coquimbo,43,Limarí,4302,Combarbalá,5256,5246,1107,21.1018,2837,54.0793,5066,96.3851,1592,30.2892,1142,21.7275,3883,73.8775,249,4.7374,2085,39.6689,3171,60.3311,4.0569,0.2307,31.219,12.9714,4.419,15.8667,29.9048,42.7429,31.8857,50.6857,4.8381,Norte,37.0,338.0,75.0,334.822,277.724,16.565,212.595,684.571,213.0,39.241,21.868,1.651,27.0,110.0,47.0,116.029,21.519,53.318,1044.5,1126.791,94.0,-11.264,-4.36,3.382,yes,2026Q1,tile centroid within BCN commune polygon,3,6,5,8,22,4,0,3,4,6,13,3,1,0,0,679,1,3,2,1469,1389,94.5541,26.4269,reported
4,Coquimbo,43,Limarí,4303,Monte Patria,11220,11198,1728,15.4313,7254,64.7794,10951,97.6025,3328,29.6613,2080,18.5383,9206,82.0499,271,2.4153,4907,43.7344,6313,56.2656,6.1309,0.3791,33.4077,11.0972,3.7823,17.9037,37.0027,34.2819,29.1704,49.6521,4.8707,Norte,51.0,283.0,115.0,406.122,358.755,12.724,163.569,234.035,251.0,27.859,24.66,-4.006,55.0,154.0,75.0,40.181,12.062,40.117,2039.627,1461.869,120.0,-31.673,-12.575,-10.136,yes,2026Q1,tile centroid within BCN commune polygon,3,19,9,7,38,4,0,6,2,3,11,3,7,0,1,2417,7,2,2,2333,2246,96.2709,20.0178,reported
4,Coquimbo,43,Limarí,4304,Punitaqui,4463,4456,802,17.9982,2633,59.0889,4344,97.3336,1440,32.2653,911,20.4123,3468,77.7056,202,4.5261,1969,44.1183,2494,55.8817,5.0447,0.3669,29.7467,11.7238,2.8917,17.2607,38.2425,35.5974,30.2847,48.9352,5.3127,Norte,21.0,71.0,32.0,408.937,268.359,11.0,232.873,193.465,56.0,-13.206,-28.383,-41.22,21.0,52.0,26.0,63.381,11.739,36.058,1244.837,1869.808,57.0,-32.389,-39.201,9.675,yes,2026Q1,tile centroid within BCN commune polygon,1,6,4,9,20,4,0,2,2,5,9,3,0,2,0,0,0,0,0,1267,1219,96.2115,27.3135,reported
4,Coquimbo,43,Limarí,4305,Río Hurtado,1882,1879,411,21.8733,1336,71.1016,1831,97.2901,568,30.1807,103,5.4729,1448,76.9394,35,1.8597,0,0.0,1882,100.0,4.4324,0.3243,30.1064,9.9468,6.117,14.5745,100.0,0.0,30.7979,45.0,0.0,Norte,12.0,30.0,14.0,165.731,59.751,24.733,309.633,261.433,43.0,37.322,39.834,26.311,11.0,23.0,14.0,57.306,8.645,32.043,998.739,1097.435,29.0,48.3,18.717,-17.4,yes,2026Q1,tile centroid within BCN commune polygon,1,8,4,0,13,3,0,7,4,0,11,2,1,0,1,250,1,0,0,172,137,79.6512,7.2795,reported
5,Valparaíso,51,Valparaíso,5101,Valparaíso,109579,108471,6001,5.5324,25808,23.7925,106334,97.0387,62516,57.0511,76028,69.3819,96374,87.9493,3701,3.3775,108963,99.4378,616,0.5622,4.5544,0.4655,47.7123,30.9211,4.2904,15.0308,32.4168,32.2265,24.6661,54.2835,4.5883,Centro,228.0,7060.0,2726.0,407.412,346.073,7.831,223.336,237.235,7339.0,9.889,9.099,-5.01,232.0,1847.0,871.0,93.962,20.18,25.069,1462.292,1225.49,1708.0,-13.209,-19.319,2.406,yes,2026Q1,tile centroid within BCN commune polygon,49,120,69,116,354,4,16,31,13,17,77,4,2,0,0,372,2,6,4,88512,83865,94.7499,76.5338,reported
5,Valparaíso,51,Valparaíso,5102,Casablanca,10603,10507,803,7.6425,4590,43.6852,10342,97.5384,4696,44.2894,4592,43.3085,9140,86.202,982,9.2615,6649,62.7087,3954,37.2913,4.7917,0.4041,35.1855,19.2162,1.4483,15.7516,39.1518,30.585,22.0087,48.2298,5.0265,Centro,115.0,972.0,293.0,230.513,146.224,20.838,280.415,274.289,733.0,14.55,-4.384,17.982,137.0,397.0,208.0,76.962,17.673,39.431,1507.065,1352.894,299.0,3.567,17.977,36.695,yes,2026Q1,tile centroid within BCN commune polygon,14,20,12,24,70,4,0,4,5,3,12,3,0,0,0,0,0,4,3,6193,5924,95.6564,55.8710,reported
5,Valparaíso,51,Valparaíso,5103,Concón,18259,18099,494,2.7294,3723,20.5702,17974,98.4391,11944,65.4143,13797,75.5627,16595,90.8867,938,5.1372,16767,91.8287,1492,8.1713,3.3881,0.341,44.5463,34.3361,1.2516,13.4819,33.7158,29.9446,17.4892,49.2397,3.8865,Centro,69.0,2817.0,1010.0,406.63,334.378,8.375,227.519,212.033,2382.0,6.235,3.32,-1.563,65.0,421.0,218.0,103.716,18.648,25.705,1424.344,1220.675,582.0,-25.7,-28.299,15.747,yes,2026Q1,tile centroid within BCN commune polygon,8,13,16,27,64,4,6,1,8,9,24,4,0,0,0,0,0,6,4,20753,18986,91.4856,103.9816,reported
5,Valparaíso,51,Valparaíso,5104,Juan Fernández,376,372,6,1.6129,57,15.3226,368,97.8723,214,56.9149,6,1.5957,327,86.9681,308,81.9149,0,0.0,376,100.0,8.3558,0.5391,37.9679,21.3904,1.6043,10.4278,100.0,0.0,12.2995,39.3048,0.0,Centro,,,,,,,,,,,,,,,,,,,,,,,,,no,2026Q1,tile centroid within BCN commune polygon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,221,93.6441,58.7766,reported
5,Valparaíso,51,Valparaíso,5105,Puchuncaví,8504,8460,654,7.7305,3589,42.4232,8285,97.4247,3891,45.7549,4003,47.072,7307,85.9243,649,7.6317,7152,84.1016,1352,15.8984,4.4572,0.3475,34.2925,17.783,1.7335,12.2759,34.941,35.5778,26.4033,48.1958,4.5519,Centro,153.0,1196.0,517.0,328.247,270.463,12.135,315.666,277.777,1056.0,-15.688,-21.208,32.017,110.0,503.0,270.0,93.016,18.571,28.308,1709.204,1248.899,281.0,-28.692,-15.911,7.435,yes,2026Q1,tile centroid within BCN commune polygon,8,15,17,24,64,4,0,4,10,3,17,3,5,0,1,1942,5,4,3,8791,8656,98.4643,101.7874,reported
5,Valparaíso,51,Valparaíso,5107,Quintero,13113,12974,808,6.2278,4158,32.0487,12768,97.369,5642,43.026,7695,58.6822,11307,86.2274,978,7.4582,10725,81.7891,2388,18.2109,5.9915,0.521,40.8428,21.1851,4.3061,14.4151,37.7802,32.9751,28.5539,50.5066,4.8971,Centro,69.0,1120.0,388.0,422.184,374.395,8.366,212.829,185.079,864.0,9.696,12.999,-22.794,83.0,438.0,213.0,70.359,14.964,29.5,1932.443,1545.845,303.0,-31.7,-38.204,7.511,yes,2026Q1,tile centroid within BCN commune polygon,5,19,12,14,50,4,0,4,8,0,12,2,2,1,0,954,2,5,4,9581,9246,96.5035,70.5102,reported
5,Valparaíso,51,Valparaíso,5109,Viña del Mar,132347,131461,5560,4.2294,28377,21.5859,129560,97.8942,82629,62.4336,96812,73.1501,118829,89.7859,5443,4.1127,132224,99.9071,123,0.0929,4.4022,0.7166,46.9485,32.1732,3.5328,14.3103,29.8238,32.7611,20.9595,52.5903,3.9326,Centro,262.0,11729.0,4557.0,421.57,353.462,7.504,230.912,228.962,11220.0,4.336,2.324,-5.3,226.0,3063.0,1234.0,108.068,25.818,25.832,1578.865,976.661,3276.0,-2.894,-10.788,3.122,yes,2026Q1,tile centroid within BCN commune polygon,59,130,115,129,433,4,16,28,24,8,76,4,18,3,0,3874,18,6,4,126819,118809,93.6839,89.7708,reported
5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,2077,2010,130,6.4677,1080,53.7313,1998,96.1964,1116,53.7313,147,7.0775,1830,88.1078,749,36.0616,1952,93.9817,125,6.0183,6.2893,0.387,41.1793,31.6095,0.5317,11.6965,100.0,0.0,10.9715,50.8942,0.0,Centro,,,,,,,,,,,,,,,,,,,,,,,,,no,2026Q1,tile centroid within BCN commune polygon,0,9,2,0,11,2,0,2,1,0,3,2,0,0,0,0,0,0,0,2542,2463,96.8922,118.5845,reported
5,Valparaíso,53,Los Andes,5301,Los Andes,23192,22989,1285,5.5896,4992,21.7147,22702,97.8872,12813,55.2475,16571,71.4514,20212,87.1507,1078,4.6482,21747,93.7694,1445,6.2306,4.2148,0.2733,36.6392,27.7277,1.6349,16.5178,38.9592,31.1101,23.5212,49.9393,4.3886,Centro,75.0,1425.0,573.0,438.903,381.689,7.352,246.046,235.999,1587.0,7.76,5.944,-5.961,84.0,755.0,225.0,73.266,16.717,25.212,1261.334,1181.51,380.0,-28.741,-11.937,-18.023,yes,2026Q1,tile centroid within BCN commune polygon,8,35,21,16,80,4,0,8,10,6,24,3,5,1,0,1271,5,6,4,22063,20607,93.4007,88.8539,reported
5,Valparaíso,53,Los Andes,5302,Calle Larga,5769,5760,383,6.6493,1634,28.3681,5690,98.6306,2929,50.7714,3624,62.8185,5050,87.5368,291,5.0442,4238,73.4616,1531,26.5384,5.2192,0.284,30.0208,16.3718,1.6129,14.8977,44.8491,28.4079,25.0607,44.5196,4.9254,Centro,55.0,489.0,181.0,431.851,368.633,7.102,225.583,199.638,498.0,13.504,9.259,-11.314,27.0,51.0,38.0,111.311,15.514,21.647,1243.667,1373.922,93.0,36.632,-33.296,-0.633,yes,2026Q1,tile centroid within BCN commune polygon,4,6,6,7,23,4,0,3,3,3,9,3,2,0,1,445,2,6,4,4427,4277,96.6117,74.1376,reported
5,Valparaíso,53,Los Andes,5303,Rinconada,4046,4039,336,8.3189,1132,28.0267,3964,97.9733,2052,50.7168,2458,60.7514,3463,85.5907,317,7.8349,3081,76.1493,965,23.8507,5.0152,0.228,26.2924,13.8016,1.583,15.5578,45.7581,29.0131,21.8155,44.8924,5.7136,Centro,43.0,442.0,126.0,300.613,218.47,13.719,254.233,366.805,473.0,-4.492,-2.499,12.876,23.0,59.0,29.0,93.329,14.084,21.305,2131.746,1524.695,59.0,10.353,18.902,-13.668,yes,2026Q1,tile centroid within BCN commune polygon,2,3,3,9,17,4,0,2,3,4,9,3,0,0,0,0,0,5,4,3023,2939,97.2213,72.6396,reported
5,Valparaíso,53,Los Andes,5304,San Esteban,7132,7115,524,7.3647,2028,28.5032,7008,98.2614,3745,52.5098,4445,62.3247,6190,86.7919,334,4.6831,3906,54.7672,3226,45.2328,4.7238,0.2426,30.9948,17.0198,1.7679,14.4521,42.2057,30.2231,24.1336,44.3665,5.0933,Centro,58.0,393.0,145.0,346.747,273.607,10.634,214.56,201.156,501.0,-8.187,-10.611,44.386,31.0,75.0,43.0,100.762,15.727,21.533,1381.216,1142.149,93.0,7.196,14.52,-15.929,yes,2026Q1,tile centroid within BCN commune polygon,5,9,7,12,33,4,0,3,4,7,14,3,4,0,1,802,4,3,2,4126,4001,96.9704,56.0993,reported
5,Valparaíso,54,Petorca,5401,La Ligua,14322,14264,1249,8.7563,6442,45.1626,14060,98.1706,6275,43.8137,6281,43.8556,12275,85.7073,705,4.9225,9181,64.1042,5141,35.8958,4.6982,0.3003,29.1404,15.4697,2.086,15.7987,37.0363,34.1313,26.3335,49.279,4.9909,Centro,126.0,904.0,337.0,331.713,272.607,11.421,258.392,258.583,620.0,-4.629,-0.175,-3.58,122.0,751.0,277.0,63.827,17.416,84.762,1716.097,1279.658,282.0,-14.16,19.002,128.192,yes,2026Q1,tile centroid within BCN commune polygon,9,26,10,25,70,4,0,6,6,6,18,3,4,0,0,2283,4,5,4,8011,7734,96.5423,54.0008,reported
5,Valparaíso,54,Petorca,5402,Cabildo,6779,6767,666,9.8419,3480,51.426,6651,98.1118,3170,46.7621,2519,37.1589,5804,85.6173,304,4.4844,3955,58.3419,2824,41.6581,4.8044,0.3324,29.0837,14.2541,1.4903,15.5378,41.4785,34.6171,25.8521,44.5772,5.9318,Centro,65.0,374.0,128.0,180.294,147.477,11.575,283.973,218.759,387.0,6.122,20.014,-17.445,30.0,149.0,47.0,102.466,18.336,29.725,1747.718,1292.416,117.0,37.496,17.208,-20.833,yes,2026Q1,tile centroid within BCN commune polygon,4,9,7,8,28,4,0,4,4,3,11,3,1,0,0,243,1,4,3,2587,2507,96.9076,36.9819,reported
5,Valparaíso,54,Petorca,5403,Papudo,2715,2681,128,4.7743,1207,45.0205,2684,98.8582,1385,51.0129,1269,46.7403,2515,92.6335,172,6.3352,2115,77.9006,600,22.0994,5.8446,0.5279,29.9668,15.739,1.5481,12.864,37.265,34.9429,25.8017,43.826,5.6027,Centro,40.0,592.0,277.0,320.762,283.843,8.076,205.726,214.693,298.0,-5.41,-4.676,-17.86,44.0,405.0,162.0,66.795,20.27,37.41,1487.538,1220.706,109.0,-70.113,-53.472,78.611,yes,2026Q1,tile centroid within BCN commune polygon,3,9,5,13,30,4,0,0,5,4,9,2,0,0,0,0,0,3,2,2662,2489,93.5011,91.6759,reported
5,Valparaíso,54,Petorca,5404,Petorca,3820,3814,431,11.3005,2593,67.9864,3735,97.7749,1551,40.6021,744,19.4764,3320,86.911,82,2.1466,1426,37.3298,2394,62.6702,3.6224,0.0264,26.775,12.3657,4.1394,15.431,35.1585,36.2326,29.29,52.7116,4.9253,Centro,20.0,90.0,35.0,151.715,86.129,20.078,510.156,471.589,120.0,-17.11,-34.566,-46.93,23.0,66.0,24.0,65.839,11.017,173.439,1321.076,2141.015,106.0,15.692,-10.489,41.246,yes,2026Q1,tile centroid within BCN commune polygon,3,5,7,4,19,4,0,2,4,2,8,3,0,0,0,0,0,3,2,886,810,91.4221,21.2042,reported
5,Valparaíso,54,Petorca,5405,Zapallar,2815,2799,185,6.6095,1308,46.731,2777,98.6501,1432,50.8703,1198,42.5577,2511,89.2007,266,9.4494,1727,61.3499,1088,38.6501,4.1953,0.1085,31.4123,13.0914,2.5614,11.6329,38.3138,37.0687,22.412,42.974,5.3362,Centro,91.0,906.0,315.0,284.658,189.648,17.33,283.531,267.579,549.0,11.998,10.345,1.28,56.0,271.0,118.0,141.33,31.488,31.513,1169.133,1000.893,318.0,-7.916,-14.625,43.875,yes,2026Q1,tile centroid within BCN commune polygon,6,15,15,12,48,4,0,0,6,3,9,2,0,0,0,0,0,3,2,3388,3164,93.3884,112.3979,reported
