"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2120101330031111",-73.6551,-42.619800000000005,14.281,15.944,32,1529,757,1,1
"2120101330032201",-73.732,-42.6683,12.671,3.632,35,1092,660,1,1
"2120101330200100",-73.80339999999998,-42.6845,358.511,45.336,57,569,444,4,2
"2120101330200130",-73.7924,-42.6925,115.534,30.199,37,594,268,2,1
"2120101330200211",-73.8089,-42.700599999999994,407.301,41.389,31,882,450,1,1
"2120101330210112",-73.7045,-42.688500000000005,174.775,92.59,30,191,179,1,1
"2120101330221001",-73.7759,-42.748999999999995,12.352,3.596,41,3285,1375,4,1
"2120101330222113",-73.78689999999999,-42.78530000000001,5.995,6.208,38,197,867,1,1
"2120101330223213",-73.765,-42.8014,377.981,62.606,24,347,841,1,1
"2120101330322130",-73.6166,-42.78940000000001,0.877,0.956,55,9446,3578,1,1
"2120101330323201",-73.6002,-42.797399999999996,66.893,9.896,38,3442,2277,3,1
"2120101332001300",-73.7595,-42.82969999999999,5.489,4.358,41,522,1003,1,1
"2120101332003133",-73.74300000000001,-42.85780000000001,88.041,2.439,36,725,1313,2,1
"2120101332013033",-73.67710000000001,-42.85780000000001,133.96,0.987,76,1055,1710,1,1
"2120101332030333",-73.699,-42.906099999999995,35.647,8.928,36,1355,619,1,1
"2120101332033210",-73.68260000000001,-42.926300000000005,34.592,12.18,33,1839,520,1,1
"2120101332100111",-73.61110000000001,-42.813500000000005,3.712,1.566,64,2357,2929,2,1
"2120101332103323",-73.5782,-42.873999999999995,6.025,2.825,64,2482,2282,3,1
"2120101332113213",-73.5013,-42.865899999999996,9.331,0.589,45,4548,922,1,1
"2120101332113223",-73.51230000000001,-42.873999999999995,129.67,38.617,34,373,224,1,1
"2120101332211100",-73.67160000000001,-42.9423,69.028,4.461,73,2204,5701,7,1
"2120101332320203",-73.64410000000001,-43.0267,0.181,2.435,36,2365,2067,1,1
"2120101332320212",-73.63860000000001,-43.0267,1.567,1.541,39,3682,3239,4,1
"2120101332320230",-73.63860000000001,-43.0308,10.065,5.073,120,5979,2303,6,1
"2120101332321321",-73.5782,-43.0308,132.924,12.099,36,2048,1616,3,2
"2120101332330203",-73.5562,-43.0267,318.874,30.032,28,1137,311,1,1
"2120101332330212",-73.55069999999999,-43.0267,3.785,4.979,35,2893,1029,1,1
"2120101332332220",-73.5617,-43.0629,37.441,10.953,39,2221,1091,12,1
"2120103110012021",-73.732,-43.111000000000004,204.932,12.682,34,130,949,3,1
"2120103110012030",-73.7265,-43.111000000000004,150.747,6.379,51,553,2381,11,1
"2120103110013133",-73.6551,-43.114999999999995,19.102,11.58,132,2283,1409,1,1
"2120103110102023",-73.64410000000001,-43.114999999999995,98.754,33.744,40,2096,256,1,1
"2120103110102032",-73.63860000000001,-43.114999999999995,22.26,2.791,51,1974,1951,1,1
"2120103110102112",-73.6166,-43.107,16.859,16.064,39,1035,730,1,1
"2120103110102121",-73.62210000000002,-43.111000000000004,59.945,22.49,84,1982,1013,4,3
"2120103110102122",-73.6276,-43.114999999999995,5.958,1.097,93,685,2956,1,1
"2120103110102123",-73.62210000000002,-43.114999999999995,77.631,36.631,69,1922,816,5,4
"2120103110102130",-73.6166,-43.111000000000004,195.814,57.856,39,1534,1499,3,1
"2120103110102200",-73.6496,-43.11899999999999,69.012,13.471,45,1248,951,6,2
"2120103110102201",-73.64410000000001,-43.11899999999999,107.225,4.712,31,186,940,2,1
"2120103110102203",-73.64410000000001,-43.123000000000005,148.221,26.415,36,433,501,8,1
"2120103110102211",-73.6331,-43.11899999999999,0.862,3.655,37,7594,1377,1,1
"2120103110103131",-73.56719999999999,-43.111000000000004,66.189,19.55,33,1578,989,7,2
"2120103110110320",-73.5397,-43.095,7.224,3.016,57,2712,683,1,1
"2120103110112103",-73.5342,-43.107,13.383,0.444,62,1004,4800,1,1
"2120110000000220",-73.12230000000001,-41.006800000000005,421.385,48.015,32,507,243,2,2
"2120110000000221",-73.1168,-41.006800000000005,168.74,34.707,29,609,266,1,1
"2120110000001121",-73.05080000000001,-40.990300000000005,30.361,19.464,33,3010,372,1,1
"2120110000001132",-73.04530000000001,-40.994400000000006,14.811,4.583,49,5375,1089,2,1
"2120110000020123",-73.0948,-41.0607,4.718,0.289,42,2760,4501,1,1
"2120110000021023",-73.0728,-41.0607,38.204,5.339,15,261,1426,2,2
"2120110000021201",-73.0728,-41.0649,1.281,0.095,43,4272,3058,1,1
"2120110000021203",-73.0728,-41.068999999999996,0.256,1.382,139,9840,3357,1,1
"2120110000022301",-73.0948,-41.098,0.492,0.607,32,,3665,1,1
"2120110000023020",-73.0783,-41.08969999999999,87.662,5.411,28,452,460,1,1
"2120110000023230",-73.0673,-41.1063,1.801,5.734,41,7345,86,1,1
"2120110000023322",-73.0563,-41.1104,68.642,12.945,29,2801,583,3,2
"2120110000023332",-73.04530000000001,-41.1104,155.131,40.737,34,1019,856,3,3
"2120110000023333",-73.0399,-41.1104,132.428,75.919,30,182,222,1,1
"2120110000031322",-72.9684,-41.0773,4.586,3.861,34,2633,1482,1,1
"2120110000032200",-73.03439999999999,-41.098,4.185,1.216,41,1520,1402,1,1
"2120110000111030",-72.8036,-40.990300000000005,4.007,0.785,72,2524,1657,18,1
"2120110000111032",-72.8036,-40.994400000000006,2.343,0.6,48,3921,2394,4,1
"2120110000201031",-73.0618,-41.122800000000005,30.447,13.937,33,3014,2611,2,2
"2120110000201033",-73.0618,-41.126999999999995,2.876,1.433,29,3180,1597,1,1
"2120110000201100",-73.0563,-41.1145,80.197,4.276,31,731,1486,1,1
"2120110000201101",-73.05080000000001,-41.1145,43.822,4.259,39,740,2299,2,2
"2120110000201102",-73.0563,-41.118700000000004,65.258,16.114,29,612,736,3,2
"2120110000201103",-73.05080000000001,-41.118700000000004,107.722,20.487,35,1926,1124,12,3
"2120110000201110",-73.04530000000001,-41.1145,227.82,21.395,24,1531,2174,1,1
"2120110000201111",-73.0399,-41.1145,247.006,46.46,24,787,801,3,2
"2120110000201112",-73.04530000000001,-41.118700000000004,56.874,25.191,32,354,59,1,1
"2120110000201120",-73.0563,-41.122800000000005,62.857,26.268,60,1823,271,1,1
"2120110000201121",-73.05080000000001,-41.122800000000005,93.686,9.359,39,2465,3308,3,2
"2120110000201122",-73.0563,-41.126999999999995,59.554,20.359,37,2678,1509,16,8
"2120110000201123",-73.05080000000001,-41.126999999999995,35.533,3.556,33,2000,1416,4,4
"2120110000201130",-73.04530000000001,-41.122800000000005,304.864,68.487,23,855,183,1,1
"2120110000201213",-73.0618,-41.1352,1.573,5.351,80,4746,1844,3,1
"2120110000201300",-73.0563,-41.131099999999996,173.788,25.242,32,2269,450,11,4
"2120110000201301",-73.05080000000001,-41.131099999999996,212.629,29.547,35,413,357,3,1
"2120110000201302",-73.0563,-41.1352,48.159,21.558,32,1167,553,5,4
"2120110000201303",-73.05080000000001,-41.1352,78.535,27.4,33,1707,769,6,4
"2120110000201310",-73.04530000000001,-41.131099999999996,182.262,25.137,28,725,915,4,4
"2120110000203011",-73.0618,-41.1476,31.913,13.713,37,1521,534,1,1
"2120110000210003",-73.0289,-41.118700000000004,123.093,12.464,24,532,823,3,1
"2120110000210030",-73.0234,-41.122800000000005,10.358,4.008,40,1638,1509,2,1
"2120110000210102",-73.0124,-41.118700000000004,350.443,39.104,24,1514,239,1,1
"2120110000210112",-73.00139999999999,-41.118700000000004,62.634,10.959,43,3103,524,3,1
"2120110000210200",-73.03439999999999,-41.131099999999996,96.88,10.935,30,525,704,1,1
"2120110000210201",-73.0289,-41.131099999999996,50.049,4.293,41,1955,128,1,1
"2120110000210202",-73.03439999999999,-41.1352,27.69,4.055,18,737,1522,2,1
"2120110000210203",-73.0289,-41.1352,68.315,19.142,35,1583,872,9,7
"2120110000210220",-73.03439999999999,-41.13940000000001,115.592,50.486,29,297,192,1,1
"2120110000210221",-73.0289,-41.13940000000001,87.981,9.334,39,703,3503,1,1
"2120110000210230",-73.0234,-41.13940000000001,139.97,28.239,40,1677,966,4,4
"2120110000210232",-73.0234,-41.1435,127.702,10.216,25,467,618,1,1
"2120110000212020",-73.03439999999999,-41.1559,6.036,6.152,39,68,150,1,1
"2120110000212101",-73.0069,-41.1476,252.97,41.292,32,652,206,1,1
"2120110000212103",-73.0069,-41.1518,159.41,15.117,37,1350,487,2,1
"2120110000221030",-73.0673,-41.189,88.072,16.092,31,2502,3778,2,2
"2120110000221223",-73.0728,-41.20969999999999,16.633,10.792,32,1294,1047,2,1
"2120110000221231",-73.0618,-41.2055,254.66,42.916,26,522,266,2,2
"2120110000221311",-73.0399,-41.197300000000006,37.994,13.595,40,4399,1261,1,1
"2120110000222111",-73.0838,-41.213800000000006,8.449,3.475,38,2774,6151,1,1
"2120110000223102",-73.0563,-41.2179,118.698,18.182,38,1042,685,4,3
"2120110000223121",-73.05080000000001,-41.2221,150.929,31.163,47,1248,282,1,1
"2120110000223130",-73.04530000000001,-41.2221,36.549,11.417,204,1381,1743,2,1
"2120110000223132",-73.04530000000001,-41.2262,11.359,4.235,28,2419,1370,1,1
"2120110000223312",-73.04530000000001,-41.23440000000001,421.361,53.258,35,744,248,1,1
"2120110000230130",-73.00139999999999,-41.189,4.609,1.645,43,2746,2725,3,3
"2120110000230132",-73.00139999999999,-41.193099999999994,23.084,6.484,37,1017,2148,4,2
"2120110000230222",-73.03439999999999,-41.20969999999999,1.939,0.269,118,,3911,1,1
"2120110000232030",-73.0234,-41.2221,232.399,12.501,46,1503,505,1,1
"2120110001000203",-72.7652,-41.00269999999999,29.083,0.752,36,1922,1082,1,1
"2120110001013332",-72.60589999999999,-41.0441,12.779,1.247,36,1043,1165,1,1
"2120110001030010",-72.6718,-41.0483,28.813,2.585,50,1125,2125,1,1
"2120110001030122",-72.6608,-41.0607,0.592,2.931,311,6378,2260,2,2
"2120110001030123",-72.65530000000001,-41.0607,2.296,0.223,56,978,6211,1,1
"2120110001031222",-72.63889999999999,-41.0773,15,9.602,28,1592,668,3,1
"2120110001032111",-72.6443,-41.0814,174.28,35.468,28,1414,300,1,1
"2120110001033000",-72.63889999999999,-41.0814,10.704,2.008,38,6470,2559,2,1
"2120110001033001",-72.6334,-41.0814,56.698,13.512,32,628,483,1,1
"2120110001033002",-72.63889999999999,-41.08559999999999,14.12,3.062,46,1213,2721,4,4
"2120110001033011",-72.6224,-41.0814,0.73,1.448,31,4796,4005,1,1
"2120110001033023",-72.6334,-41.0938,16.54,2.011,35,,2385,1,1
"2120110001211120",-72.6169,-41.122800000000005,154.429,16.015,28,1028,1954,1,1
"2120110001211122",-72.6169,-41.126999999999995,16.256,15.663,36,2155,4085,2,2
"2120110001222211",-72.7542,-41.23030000000001,23.417,6.45,31,1063,902,1,1
"2120110001222212",-72.7597,-41.23440000000001,5.082,4.767,37,77,327,1,1
"2120110001223010",-72.7158,-41.213800000000006,11.78,3.377,36,1656,1789,5,1
"2120110001232311",-72.6443,-41.23030000000001,12.056,3.246,43,4382,3210,2,1
"2120110001301122",-72.529,-41.126999999999995,109.004,6.542,36,273,743,2,2
"2120110001313230",-72.4521,-41.1725,83.945,2.497,42,617,1331,1,1
"2120110001313231",-72.44660000000002,-41.1725,85.159,4.306,39,473,824,1,1
"2120110001321212",-72.53999999999999,-41.2014,55.495,4.665,34,485,1069,1,1
"2120110001321223",-72.5455,-41.20969999999999,129.441,91.88,31,275,166,2,1
"2120110001321230",-72.53999999999999,-41.2055,16.362,16.41,37,4786,463,1,1
"2120110001321232",-72.53999999999999,-41.20969999999999,39.318,27.299,33,5345,239,1,1
"2120110001322023",-72.5894,-41.2262,0.039,2.883,47,,2814,1,1
"2120110001322123",-72.56739999999999,-41.2262,2.571,0.78,47,1508,2781,2,2
"2120110001322131",-72.5565,-41.2221,4.078,2.51,51,4035,2584,5,2
"2120110001322211",-72.57839999999999,-41.23030000000001,24.611,0.449,40,1101,2344,1,1
"2120110001322213",-72.57839999999999,-41.23440000000001,6.245,2.418,45,372,2747,2,1
"2120110001323000",-72.551,-41.213800000000006,9.207,13.913,40,2046,1413,1,1
"2120110001323001",-72.5455,-41.213800000000006,79.643,38.527,55,897,620,7,5
"2120110001323002",-72.551,-41.2179,53.115,14.767,41,1284,572,2,2
"2120110001323003",-72.5455,-41.2179,135.958,30.002,30,134,1039,1,1
"2120110001323012",-72.53999999999999,-41.2179,205.02,17.395,26,241,2618,1,1
"2120110001323032",-72.53999999999999,-41.2262,8.272,0.608,56,4578,3712,1,1
"2120110001323120",-72.529,-41.2221,71.764,12.646,35,575,2402,1,1
"2120110001323211",-72.53450000000001,-41.23030000000001,18.913,1.327,37,1245,2304,7,1
"2120110002010013",-73.01789999999998,-41.251000000000005,254.62,20.474,32,623,397,1,1
"2120110002010031",-73.01789999999998,-41.255100000000006,193.395,34.958,28,483,1454,2,2
"2120110002010032",-73.0234,-41.2592,97.272,49.04,30,478,343,2,1
"2120110002010112",-73.00139999999999,-41.251000000000005,31.911,8.754,35,1023,1745,3,2
"2120110002010120",-73.0124,-41.255100000000006,40.556,9.226,27,2991,605,1,1
"2120110002010121",-73.0069,-41.255100000000006,142.09,29.629,79,1105,570,10,5
"2120110002010123",-73.0069,-41.2592,29.272,16.321,45,3008,1211,10,7
"2120110002010130",-73.00139999999999,-41.255100000000006,53.197,57.705,33,1425,361,2,2
"2120110002010311",-72.99589999999999,-41.263400000000004,13.39,1.872,25,,2061,1,1
"2120110002010312",-73.00139999999999,-41.2675,177.318,8.369,27,407,2051,2,1
"2120110002010313",-72.99589999999999,-41.2675,133.175,8.441,32,673,775,1,1
"2120110002010320",-73.0124,-41.2716,12.766,3.815,40,5712,585,1,1
"2120110002010330",-73.00139999999999,-41.2716,31.65,6.216,30,1698,2598,1,1
"2120110002010331",-72.99589999999999,-41.2716,124.133,41.769,34,1099,191,2,2
"2120110002011202",-72.9904,-41.2675,106.729,4.798,39,146,83,1,1
"2120110002011220",-72.9904,-41.2716,104.113,7.198,82,1396,4810,2,2
"2120110002012121",-73.0069,-41.2881,119.35,17.212,28,662,537,2,2
"2120110002012123",-73.0069,-41.292300000000004,43.096,1.788,49,3002,3356,1,1
"2120110002012302",-73.0124,-41.3005,31.399,7.431,33,2160,1770,3,1
"2120110002012332",-73.00139999999999,-41.308800000000005,0.554,0.865,43,7542,1320,1,1
"2120110002012333",-72.99589999999999,-41.308800000000005,261.524,29.158,28,535,338,3,2
"2120110002013032",-72.9794,-41.292300000000004,17.86,2.648,33,1015,1224,1,1
"2120110002013223",-72.9849,-41.308800000000005,140.807,1.135,24,574,6880,1,1
"2120110002020133",-73.0838,-41.325300000000006,73.888,26.745,36,2226,351,2,2
"2120110002021120",-73.0563,-41.321099999999994,109.617,26.374,27,1079,1334,2,1
"2120110002021133",-73.0399,-41.325300000000006,119.147,16.761,31,541,581,3,1
"2120110002030002",-73.03439999999999,-41.31699999999999,2.084,0.774,44,4883,5712,1,1
"2120110002030030",-73.0234,-41.321099999999994,56.775,9.028,28,586,685,1,1
"2120110002030113",-72.99589999999999,-41.31699999999999,94.377,25.465,25,2106,331,2,1
"2120110002030120",-73.0124,-41.321099999999994,153.33,13.047,32,733,488,1,1
"2120110002030122",-73.0124,-41.325300000000006,14.149,0.766,45,2240,6001,1,1
"2120110002030123",-73.0069,-41.325300000000006,54.88,15.481,31,569,941,2,2
"2120110002030132",-73.00139999999999,-41.325300000000006,0.603,0.381,105,8370,3817,2,1
"2120110002030133",-72.99589999999999,-41.325300000000006,52.646,26.948,34,1249,627,1,1
"2120110002030311",-72.99589999999999,-41.32940000000001,89.611,14.222,39,1321,857,28,3
"2120110002031000",-72.9904,-41.3129,98.234,20.783,27,413,441,5,1
"2120110002031001",-72.9849,-41.3129,82.004,13.275,93,1912,1093,8,6
"2120110002031002",-72.9904,-41.31699999999999,78.986,7.574,35,1548,1547,8,3
"2120110002031003",-72.9849,-41.31699999999999,96.561,35.069,34,1400,720,16,13
"2120110002031010",-72.9794,-41.3129,103.652,21.91,31,1142,401,4,3
"2120110002031012",-72.9794,-41.31699999999999,170.103,13.903,33,1262,1572,5,2
"2120110002031020",-72.9904,-41.321099999999994,141.827,26.049,37,1054,1067,3,3
"2120110002031021",-72.9849,-41.321099999999994,170.348,24.955,68,1141,776,12,9
"2120110002031022",-72.9904,-41.325300000000006,120.178,8.073,28,361,900,2,1
"2120110002031023",-72.9849,-41.325300000000006,146.15,17.405,40,2345,678,3,2
"2120110002031030",-72.9794,-41.321099999999994,154.807,35.273,27,1153,1126,11,8
"2120110002031032",-72.9794,-41.325300000000006,168.361,36.911,34,3013,270,1,1
"2120110002031033",-72.97389999999999,-41.325300000000006,120.415,20.638,37,832,720,26,8
"2120110002031122",-72.9684,-41.325300000000006,46.787,27.273,31,2059,1681,3,2
"2120110002031133",-72.952,-41.325300000000006,57.016,23.833,37,259,224,1,1
"2120110002031201",-72.9849,-41.32940000000001,144.944,3.771,29,761,1475,2,1
"2120110002031202",-72.9904,-41.3335,34.223,20.809,118,857,1625,1,1
"2120110002031211",-72.97389999999999,-41.32940000000001,55.436,24.494,33,1746,630,6,4
"2120110002031213",-72.97389999999999,-41.3335,15.227,12.392,26,1943,766,2,2
"2120110002031221",-72.9849,-41.3376,10.539,5.548,41,2019,1363,1,1
"2120110002031222",-72.9904,-41.3418,48.171,7.236,39,475,1303,1,1
"2120110002031223",-72.9849,-41.3418,22.325,8.485,30,1161,784,1,1
"2120110002031231",-72.97389999999999,-41.3376,16.445,27.054,48,487,313,1,1
"2120110002031300",-72.9684,-41.32940000000001,10.776,3.936,36,2680,3061,3,2
"2120110002031301",-72.963,-41.32940000000001,32.327,11.338,37,3197,1350,15,6
"2120110002031302",-72.9684,-41.3335,44.523,15.215,31,1742,1791,4,3
"2120110002031303",-72.963,-41.3335,35.841,10.388,31,1456,1082,13,3
"2120110002031310",-72.95750000000001,-41.32940000000001,0.207,0.084,55,2575,3659,1,1
"2120110002031311",-72.952,-41.32940000000001,16.962,2.284,66,1695,2787,2,2
"2120110002031320",-72.9684,-41.3376,49.33,20.526,38,2715,350,3,2
"2120110002031323",-72.963,-41.3418,68.759,5.794,35,594,1041,1,1
"2120110002032011",-73.01789999999998,-41.3459,35.943,13.836,28,1568,909,1,1
"2120110002032112",-73.00139999999999,-41.35,75.647,10.575,28,2675,5440,1,1
"2120110002032120",-73.0124,-41.3541,67.878,61.072,33,820,289,1,1
"2120110002032333",-72.99589999999999,-41.3747,16.337,4.972,34,2874,1195,1,1
"2120110002033012",-72.9794,-41.35,61.809,6.069,35,631,550,1,1
"2120110002033030",-72.9794,-41.3541,71.07,15.493,42,1142,1437,14,5
"2120110002033032",-72.9794,-41.3583,58.028,4.666,184,4250,2750,20,2
"2120110002033033",-72.97389999999999,-41.3583,115.154,9.12,29,521,3325,2,1
"2120110002033211",-72.97389999999999,-41.362399999999994,111.617,18.518,27,505,1332,1,1
"2120110002033213",-72.97389999999999,-41.366499999999995,49.777,5.966,27,727,1169,1,1
"2120110002033231",-72.97389999999999,-41.370599999999996,2.946,7.258,161,2976,1406,1,1
"2120110002103111",-72.86410000000001,-41.2799,221.346,10.853,24,430,596,1,1
"2120110002103222",-72.9025,-41.308800000000005,14.624,4.269,50,,1660,1,1
"2120110002103322",-72.8806,-41.308800000000005,8.837,1.464,36,2049,2087,1,1
"2120110002110311",-72.8201,-41.263400000000004,29.715,0.371,53,853,7579,1,1
"2120110002110331",-72.8201,-41.2716,113.435,15.375,46,1703,2136,1,1
"2120110002111121",-72.7872,-41.255100000000006,1.647,0.552,35,4489,4156,1,1
"2120110002111131",-72.77619999999999,-41.255100000000006,81.092,2.831,37,455,1787,1,1
"2120110002111132",-72.7817,-41.2592,1.24,1.728,43,3493,1853,1,1
"2120110002111200",-72.81460000000001,-41.263400000000004,67.888,5.078,43,2390,3923,12,3
"2120110002113322",-72.7927,-41.308800000000005,13.912,2.76,35,947,1946,1,1
"2120110002120020",-72.94649999999999,-41.321099999999994,201.613,3.805,43,783,1751,1,1
"2120110002120123",-72.919,-41.325300000000006,2.606,2.836,35,6725,1155,1,1
"2120110002120223",-72.941,-41.3418,222.348,34.928,26,485,926,4,3
"2120110002120232",-72.9355,-41.3418,302.723,35.872,23,1362,1161,2,2
"2120110002121010",-72.8915,-41.3129,366.429,69.017,28,659,162,1,1
"2120110002122000",-72.94649999999999,-41.3459,77.243,10.681,72,3544,506,3,1
"2120110002122001",-72.941,-41.3459,74.066,5.791,31,1085,856,1,1
"2120110002122012",-72.9355,-41.35,336.625,35.362,24,886,234,1,1
"2120110002123302",-72.8806,-41.366499999999995,49.106,9.364,24,3343,445,1,1
"2120110002132222",-72.8586,-41.3747,25.057,7.411,30,2598,2448,3,2
"2120110002133312",-72.7817,-41.366499999999995,6.337,2.882,41,287,1812,1,1
"2120110002202021",-73.1168,-41.420100000000005,5.319,3.42,30,2083,1232,1,1
"2120110002202023",-73.1168,-41.4242,340.733,40.191,24,367,287,3,2
"2120110002202030",-73.1113,-41.420100000000005,361.659,105.839,20,143,265,2,2
"2120110002202032",-73.1113,-41.4242,167.736,35.197,34,1291,405,12,2
"2120110002202033",-73.1058,-41.4242,347.557,29.299,22,164,319,1,1
"2120110002202120",-73.1003,-41.420100000000005,48.137,2.168,34,3192,2883,2,1
"2120110002202213",-73.1058,-41.432399999999994,194.448,50.996,32,859,258,3,2
"2120110002202300",-73.1003,-41.4283,224.134,13.148,28,220,1400,2,1
"2120110002202302",-73.1003,-41.432399999999994,197.717,37.101,63,753,1237,12,12
"2120110002202303",-73.0948,-41.432399999999994,117.098,18.695,32,361,1754,1,1
"2120110002202311",-73.0838,-41.4283,57.584,23.437,33,2085,1054,2,2
"2120110002202322",-73.1003,-41.4407,45.17,19.861,28,6295,410,1,1
"2120110002202331",-73.0838,-41.436499999999995,10.667,2.723,37,2034,984,4,1
"2120110002203331",-73.0399,-41.436499999999995,35.613,24.712,47,2815,154,10,1
"2120110002211021",-72.9849,-41.3871,13.228,1.608,35,1201,767,1,1
"2120110002211100",-72.9684,-41.3789,38.219,15.604,33,789,1247,49,3
"2120110002211101",-72.963,-41.3789,13.132,11.402,66,703,1327,14,2
"2120110002211111",-72.952,-41.3789,54.597,18.164,36,1511,659,3,2
"2120110002211300",-72.9684,-41.3954,49.995,14.996,29,1529,493,1,1
"2120110002211301",-72.963,-41.3954,70.358,9.815,182,2638,875,1,1
"2120110002211312",-72.95750000000001,-41.3995,137.806,15.781,34,678,1265,2,2
"2120110002211332",-72.95750000000001,-41.40769999999999,9.299,11.985,34,3907,533,1,1
"2120110002213110",-72.95750000000001,-41.41180000000001,6.272,1.72,47,1969,3358,1,1
"2120110002213112",-72.95750000000001,-41.416000000000004,6.355,5.148,38,2461,1044,1,1
"2120110002213130",-72.95750000000001,-41.420100000000005,91.95,25.777,34,1512,131,1,1
"2120110002213133",-72.952,-41.4242,35.79,19.927,32,678,1610,5,3
"2120110002213220",-72.9904,-41.436499999999995,105.455,17.743,31,2072,643,2,1
"2120110002213222",-72.9904,-41.4407,155.326,11.439,29,1752,635,2,1
"2120110002213311",-72.952,-41.4283,219.584,8.457,29,3783,717,1,1
"2120110002213312",-72.95750000000001,-41.432399999999994,191.768,40.732,28,1613,553,3,3
"2120110002213320",-72.9684,-41.436499999999995,314.264,33.138,27,880,267,3,1
"2120110002213330",-72.95750000000001,-41.436499999999995,130.267,33.797,33,1455,294,1,1
"2120110002213332",-72.95750000000001,-41.4407,132.088,14.959,29,1985,1070,2,1
"2120110002221111",-73.0399,-41.4448,63.369,16.19,36,879,748,1,1
"2120110002223233",-73.0618,-41.506499999999996,8.019,9.454,27,935,422,1,1
"2120110002223312",-73.04530000000001,-41.4983,33.428,5.202,35,2135,1037,2,2
"2120110002223313",-73.0399,-41.4983,68.966,3.54,39,4914,1663,1,1
"2120110002230000",-73.03439999999999,-41.4448,52.499,21.119,29,1027,484,2,1
"2120110002230003",-73.0289,-41.4489,3.033,1.248,45,4387,4469,3,1
"2120110002230010",-73.0234,-41.4448,11.748,2.491,44,4640,1528,3,2
"2120110002230012",-73.0234,-41.4489,80.759,21.059,50,847,288,4,3
"2120110002230013",-73.01789999999998,-41.4489,93.309,15.812,32,2524,2155,2,2
"2120110002230031",-73.01789999999998,-41.453,24.622,21.372,64,4232,1714,15,2
"2120110002230100",-73.0124,-41.4448,48.613,2.903,28,2210,2352,1,1
"2120110002230101",-73.0069,-41.4448,93.8,14.703,45,475,474,1,1
"2120110002230103",-73.0069,-41.4489,19.115,7.63,38,1999,650,2,1
"2120110002230120",-73.0124,-41.453,259.762,36.588,31,732,1326,1,1
"2120110002230132",-73.00139999999999,-41.457100000000004,42.731,8.133,32,2441,659,4,3
"2120110002230133",-72.99589999999999,-41.457100000000004,12.765,2.657,36,3656,3534,2,1
"2120110002230300",-73.0124,-41.4613,0.614,0.471,68,7466,4063,1,1
"2120110002230311",-72.99589999999999,-41.4613,22.639,17.483,38,1360,784,7,4
"2120110002230312",-73.00139999999999,-41.4654,65.024,5.99,32,1252,1445,17,5
"2120110002230313",-72.99589999999999,-41.4654,9.423,9.993,33,1586,1029,3,3
"2120110002230330",-73.00139999999999,-41.4695,70.654,13.321,51,1884,1633,12,6
"2120110002230331",-72.99589999999999,-41.4695,95.255,23.677,31,1604,748,3,3
"2120110002230332",-73.00139999999999,-41.4736,64.212,13.547,33,2388,575,3,2
"2120110002230333",-72.99589999999999,-41.4736,127.548,30.843,27,3018,1628,4,4
"2120110002231002",-72.9904,-41.4489,78.307,23.643,139,895,1116,1,1
"2120110002231020",-72.9904,-41.453,19.323,6.806,34,4684,1880,2,1
"2120110002231022",-72.9904,-41.457100000000004,34.086,15.474,33,2398,780,4,3
"2120110002231023",-72.9849,-41.457100000000004,58.403,22.207,64,1689,1794,18,6
"2120110002231032",-72.9794,-41.457100000000004,26.603,25.087,31,1035,617,1,1
"2120110002231033",-72.97389999999999,-41.457100000000004,50.314,22.719,32,1168,548,3,2
"2120110002231103",-72.963,-41.4489,122.524,19.815,30,1487,817,5,5
"2120110002231110",-72.95750000000001,-41.4448,392.557,111.436,23,923,118,1,1
"2120110002231112",-72.95750000000001,-41.4489,153.582,22.834,34,1535,971,26,15
"2120110002231121",-72.963,-41.453,289.549,51.866,27,724,396,2,2
"2120110002231122",-72.9684,-41.457100000000004,127.471,7.907,31,480,763,1,1
"2120110002231123",-72.963,-41.457100000000004,189.666,27.41,33,2261,1041,4,4
"2120110002231130",-72.95750000000001,-41.453,188.406,44.428,27,1164,1716,4,2
"2120110002231131",-72.952,-41.453,88.356,24.544,30,1868,529,5,3
"2120110002231133",-72.952,-41.457100000000004,94.245,18.841,33,1492,1579,29,7
"2120110002231200",-72.9904,-41.4613,134.58,33.861,27,779,976,14,3
"2120110002231201",-72.9849,-41.4613,106.089,49.769,33,742,346,6,3
"2120110002231202",-72.9904,-41.4654,12.902,9.456,31,1626,1320,14,5
"2120110002231203",-72.9849,-41.4654,38.51,71.208,33,3667,186,1,1
"2120110002231210",-72.9794,-41.4613,92.982,13.893,31,1297,1645,4,3
"2120110002231211",-72.97389999999999,-41.4613,95.187,39.055,31,567,224,1,1
"2120110002231212",-72.9794,-41.4654,124.474,16.406,37,508,529,1,1
"2120110002231213",-72.97389999999999,-41.4654,80.435,7.382,82,1183,1076,3,2
"2120110002231220",-72.9904,-41.4695,102.886,18.548,40,704,467,1,1
"2120110002231222",-72.9904,-41.4736,25.372,16.017,31,1710,840,2,2
"2120110002231223",-72.9849,-41.4736,94.76,22.038,37,2876,1326,23,7
"2120110002231230",-72.9794,-41.4695,113.27,35.487,31,1521,735,12,4
"2120110002231231",-72.97389999999999,-41.4695,87.305,35.762,34,1330,341,3,2
