"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102332022011331",-72.952,-39.666999999999994,72.371,19.697,36,2173,896,3,2
"2102332022013102",-72.9684,-39.6797,2.979,2.61,41,3246,1688,6,3
"2102332022013103",-72.963,-39.6797,31.065,5.694,37,2213,1818,7,3
"2102332022020011",-73.1058,-39.7093,6.451,2.993,63,173,5581,1,1
"2102332022020100",-73.1003,-39.7093,165.566,40.111,29,285,242,1,1
"2102332022021010",-73.0673,-39.7093,2.472,2.486,23,4585,3912,1,1
"2102332022021100",-73.0563,-39.7093,13.21,8.141,24,2765,1055,4,2
"2102332022021101",-73.05080000000001,-39.7093,201.953,3.831,18,346,1835,1,1
"2102332022021102",-73.0563,-39.713499999999996,204.332,12.488,20,327,478,1,1
"2102332022100022",-72.94649999999999,-39.6543,130.375,26.635,26,143,383,1,1
"2102332022100200",-72.94649999999999,-39.65859999999999,4.206,0.315,47,4950,5208,1,1
"2102332022100230",-72.9355,-39.666999999999994,24.639,6.748,31,1286,1125,1,1
"2102332022131121",-72.7872,-39.7178,1.038,0.678,59,1156,4700,1,1
"2102332022131123",-72.7872,-39.721999999999994,1.047,0.657,57,867,5148,1,1
"2102332022131132",-72.7817,-39.721999999999994,1.449,0.735,66,937,3401,1,1
"2102332022131301",-72.7872,-39.7262,1.362,0.63,75,1062,2489,1,1
"2102332022131310",-72.7817,-39.7262,2.546,0.898,64,1883,5811,1,1
"2102332022131311",-72.77619999999999,-39.7262,2.034,0.904,57,1349,4886,1,1
"2102332022131312",-72.7817,-39.730399999999996,5.545,0.562,85,1029,4347,2,1
"2102332022132211",-72.8421,-39.760000000000005,1.639,0.561,69,6380,7664,2,1
"2102332022200123",-73.0948,-39.7895,92.543,11.725,30,1033,572,1,1
"2102332022210132",-73.00139999999999,-39.7895,134.705,28.408,34,625,1220,2,1
"2102332022210322",-73.0124,-39.806400000000004,30.548,3.46,33,1046,918,1,1
"2102332022211332",-72.95750000000001,-39.806400000000004,92.062,23.414,38,473,566,18,2
"2102332022301220",-72.9025,-39.8022,108.882,3.789,46,609,809,1,1
"2102332022303013",-72.886,-39.8149,101.591,19.073,49,701,402,1,1
"2102332022312313",-72.8201,-39.8317,14.788,0.392,62,3746,4191,1,1
"2102332022313200",-72.81460000000001,-39.8275,13.833,4.634,61,4696,928,5,1
"2102332022313221",-72.80910000000002,-39.836,14.808,4.055,61,1680,797,1,1
"2102332022330113",-72.8201,-39.8486,30.774,5.875,43,1056,1872,12,1
"2102332022330311",-72.8201,-39.8613,90.572,8.133,29,502,659,2,1
"2102332022331023",-72.80910000000002,-39.857,100.695,11.789,46,564,590,1,1
"2102332022331030",-72.8036,-39.8528,215.84,8.311,35,358,3450,3,1
"2102332022331121",-72.7872,-39.8528,75.481,27.429,43,259,293,1,1
"2102332022331130",-72.7817,-39.8528,21.469,1.523,46,349,2106,1,1
"2102332022331200",-72.81460000000001,-39.8613,151.774,42.642,34,1307,1035,13,5
"2102332022331201",-72.80910000000002,-39.8613,334.176,36.489,28,555,1097,2,2
"2102332022331202",-72.81460000000001,-39.865500000000004,36.807,1.897,46,665,1447,1,1
"2102332022331203",-72.80910000000002,-39.865500000000004,233.992,33.575,41,912,638,11,3
"2102332022331210",-72.8036,-39.8613,23.829,8.604,42,739,2130,2,2
"2102332022331220",-72.81460000000001,-39.8697,37.08,5.393,27,527,849,1,1
"2102332022333031",-72.7982,-39.8866,90.089,54.807,19,36,179,1,1
"2102332022333200",-72.81460000000001,-39.894999999999996,3.246,1.92,43,,,1,1
"2102332022333300",-72.7927,-39.894999999999996,16.793,3.093,30,2063,881,1,1
"2102332023002122",-72.7487,-39.688199999999995,1.703,1.72,46,1123,3793,1,1
"2102332023002300",-72.7487,-39.692400000000006,3.488,1.892,48,636,3428,1,1
"2102332023002302",-72.7487,-39.696600000000004,43.956,13.522,41,949,1227,2,1
"2102332023002303",-72.7432,-39.696600000000004,1.303,2.364,55,1843,3782,2,1
"2102332023002321",-72.7432,-39.7008,6.89,3.697,46,682,2162,1,1
"2102332023002323",-72.7432,-39.7051,8.774,3.768,46,593,2084,1,1
"2102332023002330",-72.73769999999999,-39.7008,9.034,3.725,47,1022,2025,1,1
"2102332023020101",-72.7432,-39.7093,9.763,3.707,47,799,2116,1,1
"2102332023020103",-72.7432,-39.713499999999996,1.026,3.724,46,2903,2137,1,1
"2102332023020112",-72.73769999999999,-39.713499999999996,1.082,3.396,45,1798,2294,1,1
"2102332023020130",-72.73769999999999,-39.7178,2.008,1.079,48,1021,4899,1,1
"2102332023020133",-72.73219999999999,-39.721999999999994,4.716,3.695,46,914,2226,1,1
"2102332023020200",-72.7707,-39.7262,3.931,0.925,67,743,5797,1,1
"2102332023020202",-72.7707,-39.730399999999996,1.695,0.903,65,1915,5630,1,1
"2102332023020203",-72.7652,-39.730399999999996,3.773,0.687,57,821,3731,1,1
"2102332023020212",-72.7597,-39.730399999999996,1.725,1.029,60,1064,5314,1,1
"2102332023020213",-72.7542,-39.730399999999996,3.658,2.366,54,727,2976,2,1
"2102332023020231",-72.7542,-39.7347,2.33,1.045,48,630,4296,1,1
"2102332023021021",-72.7213,-39.7178,7.546,3.734,47,867,2023,1,1
"2102332023021022",-72.72670000000001,-39.721999999999994,6.962,1.777,49,668,3945,1,1
"2102332023030301",-72.65530000000001,-39.7262,156.488,3.776,39,598,1268,1,1
"2102332023111332",-72.43010000000001,-39.6713,91.296,5.827,24,1817,776,1,1
"2102332023113020",-72.46310000000001,-39.68390000000001,6.947,3.79,44,2790,1498,4,1
"2102332023113021",-72.4576,-39.68390000000001,2.704,5.121,48,2848,674,1,1
"2102332023131113",-72.42460000000001,-39.713499999999996,18.612,2.661,48,2138,1248,2,1
"2102332023131322",-72.4411,-39.7389,3.84,1.848,56,1276,3579,1,1
"2102332023133223",-72.4576,-39.7727,8.34,0.582,53,1039,3497,1,1
"2102332023133232",-72.4521,-39.7727,8.184,0.939,57,1090,2856,1,1
"2102332023200123",-72.7432,-39.7895,0.441,1.728,60,509,3574,1,1
"2102332023200301",-72.7432,-39.7938,0.851,1.797,45,427,5418,1,1
"2102332023201221",-72.7213,-39.8022,17.373,0.434,34,2793,824,1,1
"2102332023233312",-72.60589999999999,-39.89919999999999,2.366,1.495,59,1172,2260,6,2
"2102332023233313",-72.6004,-39.89919999999999,5.964,6.574,32,349,1049,1,1
"2102332023303022",-72.551,-39.8233,17.029,0.916,42,3366,2367,1,1
"2102332023303121",-72.5235,-39.8191,1.167,0.608,115,6641,5065,1,1
"2102332023303130",-72.518,-39.8191,2.315,0.723,57,6504,4871,1,1
"2102332023303131",-72.5125,-39.8191,4.552,1.38,61,4528,3591,1,1
"2102332023311001",-72.4576,-39.7769,8.067,0.573,52,1173,2633,4,1
"2102332023312020",-72.50699999999999,-39.8191,6.802,2.006,63,3976,2639,1,1
"2102332023312021",-72.5015,-39.8191,6.973,1.07,55,4448,4889,1,1
"2102332023312030",-72.49600000000001,-39.8191,3.734,1.951,71,5018,2699,1,1
"2102332023312033",-72.4905,-39.8233,5.351,1.059,129,1357,3193,3,2
"2102332023312300",-72.485,-39.8275,8.165,2.467,52,4236,2262,1,1
"2102332023312301",-72.4796,-39.8275,2.69,2.076,70,4682,2537,1,1
"2102332023322221",-72.5894,-39.9034,5.526,2.158,64,1551,2803,3,3
"2102332023322322",-72.57289999999999,-39.907599999999995,15.281,2.437,79,1312,2864,1,1
"2102332030000223",-72.4136,-39.400099999999995,4.284,0.631,43,2212,1505,1,1
"2102332030001302",-72.35319999999999,-39.3916,238.84,19.736,20,264,331,1,1
"2102332030010002",-72.3312,-39.3746,4.418,2.062,40,3709,893,1,1
"2102332030010113",-72.29280000000001,-39.3746,193.242,3.669,28,483,777,1,1
"2102332030011123",-72.25980000000001,-39.3831,2.51,19.128,40,3673,428,2,1
"2102332030011132",-72.2543,-39.3831,0.958,8.463,29,5765,853,1,1
"2102332030031123",-72.25980000000001,-39.451,15.833,4.474,37,696,1563,5,1
"2102332030031132",-72.2543,-39.451,13.674,13.944,27,,1160,1,1
"2102332030100011",-72.2269,-39.370400000000004,18.626,12.005,25,2441,1205,3,1
"2102332030100120",-72.22139999999999,-39.3789,334.25,46.733,25,517,256,4,1
"2102332030100123",-72.21589999999999,-39.3831,15.915,10.863,29,1331,1568,1,1
"2102332030100303",-72.21589999999999,-39.3916,30.387,32.535,35,828,826,30,1
"2102332030100310",-72.21039999999999,-39.3874,308.215,57.5,26,450,995,1,1
"2102332030100323",-72.21589999999999,-39.400099999999995,5.804,5.666,43,169,2933,1,1
"2102332030102310",-72.21039999999999,-39.4213,7.002,0.978,54,3427,2922,1,1
"2102332030102311",-72.2049,-39.4213,18.568,1.71,34,1854,2345,1,1
"2102332030102333",-72.2049,-39.4341,0.63,2.021,41,,4090,1,1
"2102332030120313",-72.2049,-39.4595,23.581,5.73,35,791,1380,1,1
"2102332030121303",-72.1719,-39.4595,17.555,6.573,27,807,1285,1,1
"2102332030123032",-72.18839999999999,-39.485,14.11,11.039,37,488,287,1,1
"2102332030123101",-72.1719,-39.4722,60.625,12.335,34,1069,782,2,2
"2102332030123103",-72.1719,-39.4765,79.536,6.168,32,462,945,1,1
"2102332030123112",-72.1664,-39.4765,55.535,12.709,31,1414,530,3,3
"2102332030123121",-72.1719,-39.4807,19.375,1.544,23,7298,2806,1,1
"2102332030123210",-72.18839999999999,-39.4892,6.49,8.326,51,2018,2978,8,3
"2102332030123211",-72.18289999999999,-39.4892,34.804,0.915,27,2233,1863,1,1
"2102332030123310",-72.1664,-39.4892,79.744,26.967,33,214,501,1,1
"2102332030130013",-72.139,-39.4426,3.498,0.943,39,4675,3412,1,1
"2102332030130030",-72.1445,-39.4468,1.152,1.173,39,9078,2351,1,1
"2102332030130100",-72.1335,-39.438300000000005,13.68,6.502,112,1879,2445,4,1
"2102332030132020",-72.1555,-39.4807,230.619,22.834,16,167,2053,1,1
"2102332030132022",-72.1555,-39.485,169.19,37.679,31,776,531,3,3
"2102332030132200",-72.1555,-39.4892,65.444,4.651,30,1689,3658,4,2
"2102332030132201",-72.15,-39.4892,29.357,4.471,35,765,3209,3,2
"2102332030132202",-72.1555,-39.4934,55.961,8.33,30,1428,1471,4,3
"2102332030132203",-72.15,-39.4934,244.477,30.431,25,776,289,1,1
"2102332030132312",-72.1225,-39.4934,10.903,3.449,33,543,3696,2,1
"2102332030132313",-72.11699999999999,-39.4934,4.837,5.207,42,2618,2475,17,2
"2102332030133122",-72.0895,-39.485,3.536,0.636,49,786,5549,1,1
"2102332030133202",-72.1115,-39.4934,43.157,2.752,36,1285,1725,1,1
"2102332030133302",-72.0895,-39.4934,26.545,1.252,39,684,815,1,1
"2102332030211030",-72.2763,-39.5146,5.673,12.154,327,2279,867,1,1
"2102332030212203",-72.3257,-39.5612,2.84,3.163,55,6211,1400,1,1
"2102332030220100",-72.3972,-39.5739,204.031,22.622,34,,354,1,1
"2102332030222233",-72.4026,-39.6374,161.319,20.38,20,553,1686,4,1
"2102332030223112",-72.34219999999999,-39.612,0.414,4.637,48,,3250,1,1
"2102332030223303",-72.3477,-39.629000000000005,3.711,0.527,31,3555,7818,1,1
"2102332030223332",-72.34219999999999,-39.6374,29.89,1.215,41,517,1302,1,1
"2102332030223333",-72.3367,-39.6374,163.035,15.39,37,2275,705,6,3
"2102332030232212",-72.3203,-39.629000000000005,24.524,0.542,39,1410,3287,1,1
"2102332030232221",-72.3257,-39.6332,159.262,16.315,29,493,2323,1,1
"2102332030232222",-72.3312,-39.6374,128.947,34.703,29,904,1268,2,1
"2102332030233113",-72.2488,-39.612,7.166,4.678,35,5966,2269,2,2
"2102332030233132",-72.2543,-39.62050000000001,42.126,6.289,63,3049,1001,18,1
"2102332030311102",-72.0895,-39.5104,22.363,6.443,28,3762,44,1,1
"2102332030311103",-72.08399999999999,-39.5104,93.758,18.936,24,511,38,1,1
"2102332030320111",-72.2049,-39.5739,15.69,0.924,53,1886,5774,1,1
"2102332030321302",-72.1774,-39.595099999999995,1.656,5.74,42,4114,2095,2,1
"2102332030323131",-72.1609,-39.6163,37.493,4.084,42,992,1411,1,1
"2102332030323220",-72.1994,-39.6332,40.64,5.182,31,1595,1090,1,1
"2102332031021013",-72.00710000000001,-39.4426,1.743,0.012,52,4852,,1,1
"2102332031200222",-72.0676,-39.53580000000001,37.1,7.081,39,1219,1289,2,1
"2102332031200232",-72.0566,-39.53580000000001,10.178,2.217,44,1285,1272,4,1
"2102332031202011",-72.0511,-39.540099999999995,2.225,2.982,43,77,4098,1,1
"2102332031203231",-72.00710000000001,-39.5655,253.041,22.746,27,811,356,1,1
"2102332031203233",-72.00710000000001,-39.5697,53.231,8.881,28,1098,744,8,3
"2102332031203322",-72.00160000000001,-39.5697,148.801,31.001,25,2527,1801,3,3
"2102332031203333",-71.98519999999999,-39.5697,3.286,1.333,53,1746,2013,2,1
"2102332031212003",-71.9742,-39.54430000000001,45.366,21.189,33,,,1,1
"2102332031220130",-72.03460000000001,-39.5824,63.926,58.16,30,839,748,1,1
"2102332031221032",-72.01259999999999,-39.5866,14.245,7.413,29,3769,706,1,1
"2102332031221100",-72.00160000000001,-39.5739,40.686,8.576,33,1061,554,2,1
"2102332031221210",-72.01259999999999,-39.5909,20.688,0.622,38,1832,1063,2,1
"2102332031230002",-71.9797,-39.578199999999995,7.563,6.269,35,2117,1494,1,1
"2102332031230012",-71.9687,-39.578199999999995,65.622,20.954,39,907,452,1,1
"2102332032000303",-72.3917,-39.662800000000004,13.573,2.851,35,4285,1160,1,1
"2102332032001000",-72.37519999999999,-39.6417,9.384,5.507,45,3550,1603,3,2
"2102332032001031",-72.3587,-39.650099999999995,25.17,3.629,38,3312,1727,3,1
"2102332032001033",-72.3587,-39.6543,18.782,2.932,38,2338,471,4,2
"2102332032001102",-72.35319999999999,-39.6459,43.394,8.819,30,1704,3170,1,1
"2102332032001110",-72.34219999999999,-39.6417,89.173,23.633,31,1357,782,4,4
"2102332032001111",-72.3367,-39.6417,161.468,23.874,31,1035,583,7,5
"2102332032001112",-72.34219999999999,-39.6459,39.403,11.81,37,1988,1366,13,4
"2102332032001113",-72.3367,-39.6459,239.938,26.577,36,1151,742,9,6
"2102332032001121",-72.3477,-39.650099999999995,52.77,34.069,33,836,752,100,2
"2102332032001130",-72.34219999999999,-39.650099999999995,128.75,33.923,26,757,267,25,3
"2102332032001132",-72.34219999999999,-39.6543,261.229,61.48,33,678,629,1,1
"2102332032001201",-72.3697,-39.65859999999999,49.446,17.449,35,482,435,1,1
"2102332032002203",-72.4136,-39.696600000000004,0.593,0.484,160,,5221,1,1
"2102332032002232",-72.4081,-39.7051,46.052,2.123,33,,1523,1,1
"2102332032002312",-72.3862,-39.696600000000004,30.171,2.034,38,1275,1926,5,1
"2102332032003130",-72.34219999999999,-39.68390000000001,3.064,0.284,47,2717,4161,1,1
"2102332032010000",-72.3312,-39.6417,124.619,20.091,34,949,999,34,8
"2102332032010002",-72.3312,-39.6459,242.827,28.241,32,937,824,17,7
"2102332032010010",-72.3203,-39.6417,119.919,51.894,27,418,241,1,1
"2102332032010023",-72.3257,-39.6543,113.324,8.799,40,300,598,1,1
"2102332032010212",-72.3203,-39.662800000000004,63.963,9.116,29,2880,589,3,1
"2102332032010322",-72.30930000000001,-39.6713,236.504,5.111,28,565,1290,1,1
"2102332032012001",-72.3257,-39.6755,3.815,2.725,70,3179,1341,2,2
"2102332032021310",-72.34219999999999,-39.7262,26.374,0.963,43,1567,2271,1,1
"2102332032030132",-72.2983,-39.721999999999994,33.218,0.931,44,883,2965,3,2
"2102332032100132",-72.21039999999999,-39.6543,46.023,7.694,34,679,647,3,1
"2102332032100310",-72.21039999999999,-39.65859999999999,9.126,5.616,30,4994,753,1,1
"2102332032100323",-72.21589999999999,-39.6713,16.942,3.195,31,1336,848,1,1
"2102332032101002",-72.1994,-39.6459,10.974,19.071,33,2613,567,2,1
"2102332032310311",-72.11699999999999,-39.7938,18.666,1.503,37,2269,1428,1,1
"2102332032313112",-72.07860000000001,-39.8149,5.612,4.155,53,1206,2348,1,1
"2102332032313301",-72.08399999999999,-39.8275,45.354,9.208,36,946,664,1,1
"2102332032313321",-72.08399999999999,-39.836,30.006,14.707,40,867,466,1,1
"2102332032313331",-72.0731,-39.836,15.74,0.875,71,1652,4810,2,1
"2102332033011303",-71.9083,-39.662800000000004,2.188,0.946,69,5388,5541,2,2
"2102332033013333",-71.8973,-39.7051,53.04,22.262,36,604,332,1,1
"2102332033102213",-71.87530000000001,-39.696600000000004,14.237,13.174,42,1154,1129,12,1
"2102332033120022",-71.8918,-39.721999999999994,1.457,0.885,49,1260,5420,3,1
"2102332033120110",-71.8588,-39.7093,14.584,2.102,29,,1227,1,1
"2102332033120200",-71.8918,-39.7262,1.102,0.76,67,2725,6941,1,1
"2102332033120330",-71.8588,-39.7347,112.024,14.429,34,438,1852,1,1
"2102332033120331",-71.8533,-39.7347,15.975,7.029,47,846,3325,4,1
"2102332033120332",-71.8588,-39.7389,58.944,13.804,38,409,1873,3,1
"2102332033120333",-71.8533,-39.7389,19.997,8.119,42,1691,634,3,1
"2102332033121222",-71.8478,-39.7389,19.124,21.646,39,961,952,9,1
"2102332033121233",-71.8314,-39.7389,4.302,2.176,41,4023,2273,1,1
"2102332033121321",-71.82039999999999,-39.7347,4.056,1.684,71,4327,3099,2,1
"2102332033121322",-71.82589999999999,-39.7389,5.052,2.091,53,2520,2361,1,1
"2102332033121333",-71.8094,-39.7389,5.401,1.347,56,2814,4847,1,1
"2102332033122111",-71.8533,-39.7431,53.599,13.057,32,478,503,1,1
"2102332033123001",-71.8423,-39.7431,15.47,12.82,38,1211,461,2,1
"2102332033123022",-71.8478,-39.75580000000001,6.047,3.821,38,205,2396,1,1
"2102332033123023",-71.8423,-39.75580000000001,6.073,1.68,53,4692,3697,1,1
"2102332033123111",-71.8094,-39.7431,6.152,1.583,51,4314,4091,1,1
"2102332033123113",-71.8094,-39.74730000000001,5.896,1.645,59,4292,2759,1,1
"2102332033123131",-71.8094,-39.7515,4.581,1.194,67,3275,1930,2,1
"2102332033123133",-71.8094,-39.75580000000001,3.149,1.454,103,5064,3771,1,1
"2102332033123210",-71.83689999999999,-39.760000000000005,4.806,1.725,41,3603,2922,1,1
"2102332033123211",-71.8314,-39.760000000000005,1.961,0.631,63,1571,2549,1,1
"2102332033123300",-71.82589999999999,-39.760000000000005,4.335,2.054,52,4991,2937,2,1
"2102332033123301",-71.82039999999999,-39.760000000000005,3.992,1.345,67,2152,4607,2,2
"2102332033123310",-71.8149,-39.760000000000005,5.325,1.61,78,4189,3664,1,1
"2102332033130311",-71.76539999999999,-39.7262,5.129,2.567,41,667,2011,1,1
"2102332033130313",-71.76539999999999,-39.730399999999996,6.644,3.619,43,658,1435,1,1
"2102332033130330",-71.7709,-39.7347,7.974,3.644,51,681,1398,1,1
"2102332033130332",-71.7709,-39.7389,12.695,3.222,48,990,3305,13,2
"2102332033132012",-71.79289999999999,-39.74730000000001,11.611,3.601,51,696,1399,1,1
"2102332033132013",-71.7874,-39.74730000000001,8.397,3.758,61,1028,1365,1,1
"2102332033132022",-71.8039,-39.75580000000001,3.306,0.689,43,802,3892,1,1
"2102332033132100",-71.7819,-39.7431,9.514,3.433,75,1038,1538,1,1
"2102332033132101",-71.7764,-39.7431,11.678,1.035,49,723,4034,1,1
"2102332033132110",-71.7709,-39.7431,10.64,3.648,59,803,1404,1,1
"2102332033132201",-71.79839999999999,-39.760000000000005,5.568,2.933,44,814,1767,1,1
"2102332033132212",-71.79289999999999,-39.764199999999995,6.98,3.088,44,886,1749,2,1
"2102332033132320",-71.7819,-39.7684,10.847,3.592,57,931,1409,1,1
"2102332033132321",-71.7764,-39.7684,13.015,3.548,41,608,1494,1,1
"2102332033132330",-71.7709,-39.7684,11.567,3.475,41,684,1511,1,1
"2102332033132333",-71.76539999999999,-39.7727,11.929,2.766,45,681,2577,3,1
"2102332033133222",-71.75989999999999,-39.7727,12.598,3.623,61,537,1399,1,1
"2102332033230111",-71.94120000000001,-39.8444,11.584,5.995,36,2694,1101,4,1
"2102332033230113",-71.94120000000001,-39.8486,146.13,45.759,33,107,213,2,1
"2102332033230130",-71.94669999999999,-39.8528,149.276,75.998,30,87,651,2,1
"2102332033231002",-71.9357,-39.8486,231.381,27.053,30,274,300,1,1
"2102332033231333",-71.8973,-39.873900000000006,110.163,35.35,36,157,150,2,2
"2102332033311001",-71.7545,-39.7769,9.844,3.563,41,898,1441,1,1
"2102332033311010",-71.749,-39.7769,9.367,3.601,41,912,1431,1,1
"2102332033311012",-71.749,-39.781099999999995,4.283,0.454,62,666,5789,1,1
"2102332100000213",-71.6995,-38.84609999999999,35.089,9.998,39,1133,4215,1,1
"2102332100000222",-71.71600000000001,-38.854699999999994,4.167,4.108,34,3304,704,1,1
"2102332100000232",-71.705,-38.854699999999994,179.141,13.366,27,1494,870,2,1
"2102332100000233",-71.6995,-38.854699999999994,27.685,6.894,25,1635,826,1,1
"2102332100000300",-71.69399999999999,-38.8418,20.016,8.015,22,1538,776,2,1
"2102332100000302",-71.69399999999999,-38.84609999999999,14.936,5.567,49,1908,2395,4,1
"2102332100000312",-71.683,-38.84609999999999,7.057,3.143,33,2768,612,1,1
"2102332100000320",-71.69399999999999,-38.8504,49.446,30.653,29,1451,1072,7,4
"2102332100000322",-71.69399999999999,-38.854699999999994,74.34,9.748,27,1060,1406,3,3
"2102332100000323",-71.6885,-38.854699999999994,102.745,6.438,46,740,2190,7,4
"2102332100000330",-71.683,-38.8504,29.156,9.792,37,1464,898,1,1
"2102332100001001",-71.6666,-38.82469999999999,8.561,4.523,33,927,1209,2,1
"2102332100001030",-71.6611,-38.8333,8.315,2.487,55,993,4093,1,1
"2102332102023223",-71.6666,-39.2301,10.241,5.534,33,2680,1007,1,1
"2102332102023231",-71.6556,-39.2259,36.723,10.418,33,1005,956,2,1
"2102332102222102",-71.69399999999999,-39.3407,8.68,4.556,44,6939,1599,1,1
"2102332102222121",-71.6885,-39.3449,31.26,7.151,38,1153,1158,7,2
"2102332102222311",-71.67760000000001,-39.3534,62.532,11.656,28,1084,404,3,1
"2102332102223130",-71.63910000000001,-39.3449,119.755,26.433,28,448,285,1,1
"2102332102223301",-71.64460000000001,-39.3534,6.784,5.378,48,1696,1405,2,1
"2102332102223310",-71.63910000000001,-39.3534,43.666,7.9,25,314,725,1,1
"2102332102231321",-71.5567,-39.3279,108.123,4.701,21,456,1119,3,1
"2102332102232032",-71.61710000000001,-39.349199999999996,217.919,32.338,17,35,328,1,1
"2102332102232321",-71.60060000000001,-39.361900000000006,12.762,21.39,29,2972,118,8,1
"2102332102233202",-71.5842,-39.357699999999994,88.76,10.287,30,360,601,1,1
"2102332120001102",-71.6501,-39.3746,6.509,0.988,34,2938,1793,1,1
"2102332200001230",-73.0673,-39.9371,4.73,0.494,41,2259,3425,1,1
"2102332200002102",-73.1003,-39.9498,223.674,89.843,29,49,188,1,1
"2102332200002121",-73.0948,-39.954,1.603,3.142,56,4913,3546,1,1
"2102332200002131",-73.0838,-39.954,183.883,39.384,33,673,571,5,1
"2102332200002132",-73.08930000000001,-39.9582,179.1,32.91,31,139,213,1,1
"2102332200002133",-73.0838,-39.9582,81.633,5.356,37,1545,1220,5,1
"2102332200012220",-73.03439999999999,-39.970800000000004,86.297,4.196,35,650,1204,1,1
"2102332200030312",-73.00139999999999,-40.0003,169.327,4.136,55,1211,1519,1,1
"2102332200110313",-72.8201,-39.932900000000004,1.053,3.182,54,6311,1806,1,1
"2102332200111021",-72.80910000000002,-39.920300000000005,5.603,1.373,59,1980,869,1,1
"2102332200113213",-72.7982,-39.9666,21.311,17.032,32,2246,559,12,1
"2102332200123001",-72.897,-40.0129,5.459,5.731,51,3634,1559,1,1
"2102332200130121",-72.8311,-39.9876,42.023,33.017,39,1342,1115,1,1
"2102332200132231",-72.8421,-40.0381,72.825,3.977,38,571,1602,1,1
"2102332200133001",-72.80910000000002,-40.0129,328.626,5.744,28,,103,1,1
"2102332200231113",-72.952,-40.118,106.601,27.833,33,364,206,1,1
"2102332200233220",-72.9904,-40.1726,92.897,13.079,31,422,506,2,1
"2102332200233221",-72.9849,-40.1726,83.906,12.79,34,,487,1,1
"2102332200301103",-72.8751,-40.05069999999999,11.879,4.646,32,1173,1264,1,1
"2102332200301310",-72.86960000000002,-40.0634,37.418,22.175,37,1345,,1,1
"2102332200301311",-72.86410000000001,-40.0634,126.098,10.551,33,508,2010,3,2
"2102332200301312",-72.86960000000002,-40.0676,227.676,29.592,31,402,1396,4,3
"2102332200301313",-72.86410000000001,-40.0676,19.922,1.295,41,1424,5443,1,1
"2102332200301320",-72.8806,-40.0718,124.407,10.26,39,425,3647,2,2
"2102332200301321",-72.8751,-40.0718,123.245,29.929,32,814,800,3,2
"2102332200301330",-72.86960000000002,-40.0718,172.943,24.257,34,1245,1100,5,4
"2102332200301331",-72.86410000000001,-40.0718,231.912,28.794,26,415,357,3,1
"2102332200301332",-72.86960000000002,-40.076,115.245,35.063,38,1069,513,5,4
"2102332200301333",-72.86410000000001,-40.076,104.745,19.193,39,769,1320,17,3
"2102332200303111",-72.86410000000001,-40.0802,146.131,16.675,37,1219,849,4,3
"2102332200303323",-72.8751,-40.1096,2.808,1.384,25,5013,3699,1,1
"2102332200310222",-72.8586,-40.076,33.874,18.994,53,672,1452,3,1
"2102332200310303",-72.8311,-40.0676,17.391,21.685,33,1226,83,2,1
"2102332200320102",-72.9245,-40.118,21.331,1.275,36,1278,1619,2,1
"2102332200321222",-72.9025,-40.14319999999999,122.977,6.67,39,1041,1053,3,1
"2102332200323002",-72.9025,-40.151599999999995,2.859,3.883,49,4565,1072,1,1
"2102332200330122",-72.8366,-40.126400000000004,5.08,11.284,27,2241,470,1,1
"2102332200331003",-72.80910000000002,-40.118,182.257,60.862,31,322,239,4,1
"2102332201033130",-72.60589999999999,-40.021300000000004,14.029,2.967,33,1013,1171,1,1
"2102332201120322",-72.57289999999999,-40.0087,7.232,8.417,25,2779,787,2,1
"2102332201123002",-72.551,-40.0171,26.565,26.219,20,587,306,1,1
"2102332201123003",-72.5455,-40.0171,11.215,0.203,45,,1035,1,1
"2102332201132202",-72.50699999999999,-40.0339,108.811,13.052,41,1414,1612,3,1
"2102332201203232",-72.7158,-40.1096,3.11,0.907,62,3291,5162,1,1
"2102332201220020",-72.7707,-40.1222,5.849,8.754,33,2526,4395,1,1
"2102332201220213",-72.7542,-40.134800000000006,19.669,10.089,36,2390,2668,26,1
"2102332201220302",-72.7487,-40.134800000000006,26.401,6.339,37,1654,3677,4,1
"2102332201221031",-72.7103,-40.1222,1.289,5.399,31,5993,1936,8,1
"2102332201221032",-72.7158,-40.126400000000004,2.12,1.329,71,1689,4253,9,2
"2102332201222101",-72.7432,-40.147400000000005,19.939,3.632,34,774,5422,1,1
"2102332201301022",-72.551,-40.0592,253.747,29.505,34,1258,209,1,1
"2102332201303011",-72.53450000000001,-40.0802,294.472,43.144,33,538,503,7,2
"2102332201320213",-72.57839999999999,-40.134800000000006,93.24,2.078,43,2106,3758,2,1
"2102332201320332",-72.562,-40.14319999999999,61.639,3.93,39,985,1249,2,1
"2102332201331221",-72.4576,-40.138999999999996,35.151,0.642,31,5367,5638,1,1
"2102332202002313",-73.0838,-40.2355,37.437,0.391,43,813,1178,2,1
"2102332202012121",-73.0069,-40.222899999999996,4.773,0.259,38,1143,4437,1,1
"2102332202021133",-73.0399,-40.2607,68.161,19.951,28,326,462,21,1
"2102332202021222",-73.0783,-40.2774,120.315,37.859,35,612,959,1,1
"2102332202021223",-73.0728,-40.2774,75.171,6.766,34,527,1273,1,1
