"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102330011031312",-71.9028,-36.6926,783.148,691.971,3,43,18,1,1
"2102330011031330",-71.9028,-36.6971,820.026,1002.225,4,142,12,1,1
"2102330011031332",-71.9028,-36.701499999999996,420.499,347.636,8,585,617,5,3
"2102330011032110",-71.94669999999999,-36.7059,106.078,28.956,24,35,29,1,1
"2102330011032302",-71.9577,-36.7279,235.577,38.909,21,43,24,3,1
"2102330011033110",-71.9028,-36.7059,906.83,843.554,4,49,121,1,1
"2102330011033111",-71.8973,-36.7059,540.992,332.089,4,68,101,2,2
"2102330011100023",-71.8863,-36.6133,225.785,22.835,24,68,30,2,1
"2102330011100313",-71.8533,-36.6221,297.97,202.486,5,663,216,2,2
"2102330011101213",-71.8314,-36.6221,402.898,245.793,5,103,234,17,7
"2102330011101221",-71.8423,-36.6265,180.787,161.715,5,78,718,2,2
"2102330011101223",-71.8423,-36.631,1.843,0.842,11,1696,2262,1,1
"2102330011101230",-71.83689999999999,-36.6265,260.401,164.075,19,105,186,8,4
"2102330011101231",-71.8314,-36.6265,299.631,222.756,6,565,303,12,3
"2102330011101233",-71.8314,-36.631,346.216,302.044,4,271,372,10,6
"2102330011101311",-71.8094,-36.6177,76.528,29.45,12,189,1076,1,1
"2102330011101320",-71.82589999999999,-36.6265,355.03,341.77,28,79,122,10,5
"2102330011101322",-71.82589999999999,-36.631,566.667,554.355,4,119,79,29,13
"2102330011103011",-71.8314,-36.6354,582.341,515.841,3,123,273,7,3
"2102330011103013",-71.8314,-36.6398,16.487,5.298,33,395,378,1,1
"2102330011103030",-71.83689999999999,-36.6442,100.048,24.029,22,86,31,1,1
"2102330011103100",-71.82589999999999,-36.6354,174.984,153.846,24,229,619,4,2
"2102330011103110",-71.8149,-36.6354,365.977,280.875,7,80,39,2,1
"2102330011103112",-71.8149,-36.6398,51.132,50.445,7,1083,226,1,1
"2102330011103223",-71.8423,-36.666199999999996,9.671,6.548,30,63,48,4,1
"2102330011110220",-71.8039,-36.6265,537.953,539.487,7,90,175,2,1
"2102330011110221",-71.79839999999999,-36.6265,289.902,298.863,6,70,119,4,2
"2102330011110223",-71.79839999999999,-36.631,516.794,395.923,6,65,96,4,4
"2102330011110230",-71.79289999999999,-36.6265,552.356,404.976,6,45,28,1,1
"2102330011110232",-71.79289999999999,-36.631,504.258,550.055,6,39,18,2,2
"2102330011112001",-71.79839999999999,-36.6354,611.769,445.133,6,47,19,1,1
"2102330011112003",-71.79839999999999,-36.6398,471.149,453.661,6,75,18,4,1
"2102330011112020",-71.8039,-36.6442,365.071,554.232,7,29,77,3,1
"2102330011112300",-71.7819,-36.653000000000006,21.955,11.47,39,572,85,1,1
"2102330011120220",-71.8918,-36.6971,843.809,809.787,4,110,27,5,2
"2102330011120222",-71.8918,-36.701499999999996,1050.013,487.912,5,72,141,4,2
"2102330011120223",-71.8863,-36.701499999999996,559.851,397.73,5,250,151,9,3
"2102330011120302",-71.86980000000001,-36.6926,58.631,16.804,24,241,76,10,2
"2102330011122000",-71.8918,-36.7059,265.609,182.556,4,170,1184,6,4
"2102330011122001",-71.8863,-36.7059,524.724,292.288,6,181,501,9,5
"2102330011122012",-71.8808,-36.710300000000004,313.227,179.661,16,45,79,2,2
"2102330011122013",-71.87530000000001,-36.710300000000004,92.585,92.489,5,19,133,1,1
"2102330011122103",-71.8643,-36.710300000000004,273.28,25.99,29,43,31,1,1
"2102330011122120",-71.86980000000001,-36.7147,159.164,157.273,3,562,653,1,1
"2102330011122121",-71.8643,-36.7147,453.343,279.908,7,248,107,1,1
"2102330011123201",-71.8423,-36.7235,100.445,28.136,32,143,30,1,1
"2102330011123212",-71.83689999999999,-36.7279,248.92,16.073,24,34,32,1,1
"2102330011200020",-72.0676,-36.749900000000004,11.6,9.954,109,943,831,1,1
"2102330011202303",-72.04010000000001,-36.798300000000005,261.849,65.179,6,89,650,1,1
"2102330011202312",-72.03460000000001,-36.798300000000005,42.156,55.37,8,106,69,2,1
"2102330011202313",-72.0291,-36.798300000000005,271.486,162.425,10,164,118,5,3
"2102330011202321",-72.04010000000001,-36.802699999999994,422.201,327.163,10,231,112,3,2
"2102330011202330",-72.03460000000001,-36.802699999999994,7.22,7.675,106,509,379,2,1
"2102330011202331",-72.0291,-36.802699999999994,254.463,113.14,5,230,182,3,3
"2102330011203231",-72.00710000000001,-36.802699999999994,195.171,35.772,23,32,33,1,1
"2102330011210101",-71.95219999999999,-36.741099999999996,241.978,29.394,23,43,30,3,1
"2102330011220300",-72.04560000000001,-36.8291,157.407,20.441,22,305,44,6,1
"2102330011222021",-72.06210000000002,-36.855399999999996,13.336,7.782,28,962,180,4,1
"2102330011223103",-71.9962,-36.851099999999995,304.168,18.693,28,34,26,2,1
"2102330011230001",-71.9742,-36.8115,68.454,11.612,27,869,1317,19,2
"2102330011231332",-71.9028,-36.84230000000001,274.188,21.74,19,54,25,1,1
"2102330011232012",-71.9687,-36.851099999999995,0.45,0.46,26,43,30,1,1
"2102330011233023",-71.93019999999999,-36.85980000000001,49.207,9.624,97,385,,1,1
"2102330011301022",-71.8478,-36.7543,155.434,13.29,20,987,1489,2,1
"2102330011301100",-71.82589999999999,-36.741099999999996,82.471,28.182,29,53,32,1,1
"2102330011301110",-71.8149,-36.741099999999996,268.177,42.609,22,163,28,2,1
"2102330011301323",-71.82039999999999,-36.7719,257.725,12.829,22,203,172,1,1
"2102330011302031",-71.87530000000001,-36.7851,93.14,16.525,53,692,114,4,1
"2102330011302303",-71.8643,-36.798300000000005,121.433,14.489,27,37,31,1,1
"2102330011303001",-71.8423,-36.776300000000006,175.782,23.935,27,72,33,2,1
"2102330011303100",-71.82589999999999,-36.776300000000006,300.339,28.513,22,41,31,13,2
"2102330011303321",-71.82039999999999,-36.802699999999994,215.638,20.518,37,158,38,1,1
"2102330011312212",-71.79289999999999,-36.798300000000005,446.063,37.715,24,35,26,1,1
"2102330011313230",-71.749,-36.802699999999994,41.829,25.4,24,241,102,5,1
"2102330011313302",-71.738,-36.798300000000005,243.714,26.895,26,128,32,3,1
"2102330011320331",-71.8533,-36.837900000000005,124.709,29.371,30,37,28,1,1
"2102330011321220",-71.8478,-36.837900000000005,146.488,25.613,25,84,62,13,3
"2102330011321333",-71.8094,-36.84230000000001,9.045,8.002,23,4182,5346,1,1
"2102330011330130",-71.7709,-36.8203,3.055,9.696,67,4297,428,1,1
"2102330011331000",-71.75989999999999,-36.8115,35.455,20.989,33,77,45,1,1
"2102330012000113",-72.3807,-36.886199999999995,396.092,369.037,2,125,109,1,1
"2102330012000133",-72.3807,-36.894999999999996,191.214,44.338,26,131,31,1,1
"2102330012000213",-72.4026,-36.903800000000004,17.558,19.852,40,270,99,1,1
"2102330012000312",-72.3862,-36.903800000000004,223.643,28.205,27,37,31,1,1
"2102330012000313",-72.3807,-36.903800000000004,106.108,28.975,18,86,27,1,1
"2102330012000320",-72.3972,-36.9082,178.604,31.456,29,126,38,4,1
"2102330012000323",-72.3917,-36.9126,13.952,12.264,36,429,1178,4,1
"2102330012002101",-72.3917,-36.916999999999994,14.028,17.901,37,241,279,4,2
"2102330012003300",-72.35319999999999,-36.9345,760.781,787.169,6,49,20,1,1
"2102330012003302",-72.35319999999999,-36.938900000000004,169.978,30.688,16,271,228,4,3
"2102330012010023",-72.3257,-36.894999999999996,10.937,7.981,45,1600,338,1,1
"2102330012010211",-72.3148,-36.8994,404.806,31.745,29,58,28,1,1
"2102330012011010",-72.2763,-36.881800000000005,46.413,45.286,10,13,13,1,1
"2102330012012321",-72.3038,-36.94330000000001,7.991,8.808,33,488,121,1,1
"2102330012013231",-72.2708,-36.94330000000001,125.673,30.643,26,431,50,3,2
"2102330012030320",-72.30930000000001,-36.9784,254.725,20.573,27,109,31,1,1
"2102330012031112",-72.2543,-36.9565,25.337,12.221,28,1118,118,1,1
"2102330012031300",-72.2653,-36.9696,17.726,17.767,26,192,247,4,2
"2102330012031301",-72.25980000000001,-36.9696,113.558,24.368,30,527,36,3,1
"2102330012100102",-72.22139999999999,-36.886199999999995,315.727,22.6,23,257,37,3,1
"2102330012101110",-72.1664,-36.881800000000005,29.749,2.127,625,2741,815,1,1
"2102330012101313",-72.1609,-36.903800000000004,306.752,25.011,25,50,32,13,1
"2102330012110232",-72.1445,-36.9126,165.614,31.298,24,568,41,10,2
"2102330012110323",-72.128,-36.9126,70.296,20.87,19,146,44,1,1
"2102330012111010",-72.1005,-36.881800000000005,50.236,46.35,4,158,801,2,1
"2102330012111011",-72.095,-36.881800000000005,51.346,17.511,5,2453,278,1,1
"2102330012111100",-72.0895,-36.881800000000005,729.316,923.417,11,301,84,10,3
"2102330012111302",-72.0895,-36.903800000000004,50.389,38.333,10,93,1399,1,1
"2102330012111311",-72.0731,-36.8994,357.545,378.118,10,41,106,3,2
"2102330012120331",-72.2049,-36.9784,81.914,12.509,20,61,45,1,1
"2102330012121020",-72.1994,-36.9609,178.478,38.961,17,75,24,1,1
"2102330012121022",-72.1994,-36.9653,124.504,18.147,19,111,29,1,1
"2102330012121032",-72.18839999999999,-36.9653,219.794,29.599,42,97,43,1,1
"2102330012121330",-72.1664,-36.9784,266.782,24.289,29,35,31,1,1
"2102330012131210",-72.1005,-36.9696,62.389,49.187,15,1659,242,3,3
"2102330012131212",-72.1005,-36.974000000000004,108.908,68.676,12,596,594,11,3
"2102330012131213",-72.095,-36.974000000000004,730.063,627.656,11,359,69,8,3
"2102330012131230",-72.1005,-36.9784,546.577,437.938,12,361,168,9,2
"2102330012131231",-72.095,-36.9784,441.547,311.186,13,291,312,8,5
"2102330012131320",-72.0895,-36.9784,295.343,177.588,5,462,474,12,5
"2102330012200003",-72.4136,-37.02669999999999,250.944,200.753,2,214,135,7,1
"2102330012200012",-72.4081,-37.02669999999999,889.772,626.121,3,114,38,4,2
"2102330012200030",-72.4081,-37.031099999999995,339.56,275.671,3,211,136,7,4
"2102330012200031",-72.4026,-37.031099999999995,566.66,484.296,3,255,54,4,3
"2102330012200032",-72.4081,-37.035399999999996,582.895,482.739,3,180,192,16,7
"2102330012200033",-72.4026,-37.035399999999996,379.303,200.912,9,553,378,10,7
"2102330012200102",-72.3972,-37.02669999999999,268.953,160.704,4,124,40,3,2
"2102330012200120",-72.3972,-37.031099999999995,355.383,357.289,5,268,295,8,6
"2102330012200121",-72.3917,-37.031099999999995,376.608,256.475,3,147,341,9,5
"2102330012200122",-72.3972,-37.035399999999996,350.943,293.835,3,318,506,25,7
"2102330012200123",-72.3917,-37.035399999999996,411.661,475.462,5,204,175,31,12
"2102330012200132",-72.3862,-37.035399999999996,18.657,33.004,3,2498,1112,1,1
"2102330012200211",-72.4026,-37.0398,465.782,340.704,3,93,46,4,2
"2102330012200221",-72.4136,-37.0486,26.065,12.353,12,66,46,1,1
"2102330012200230",-72.4081,-37.0486,136.636,84.123,10,272,169,1,1
"2102330012200300",-72.3972,-37.0398,582.099,286.356,4,190,509,13,7
"2102330012200301",-72.3917,-37.0398,394.929,332.046,4,252,131,24,10
"2102330012200312",-72.3862,-37.0442,61.889,26.255,32,250,38,1,1
"2102330012202020",-72.4191,-37.06609999999999,6.358,9.348,15,481,112,1,1
"2102330012202022",-72.4191,-37.0705,233.347,22.834,87,315,116,9,1
"2102330012202223",-72.4136,-37.088,28.433,15.794,34,309,517,4,1
"2102330012211201",-72.2818,-37.0398,112.312,20.606,25,152,76,13,1
"2102330012213021",-72.2818,-37.06609999999999,399.192,79.862,19,90,22,2,1
"2102330012213023",-72.2818,-37.0705,403.393,63.595,98,153,87,3,1
"2102330012213200",-72.2873,-37.0749,35.132,23.57,28,819,76,2,1
"2102330012213201",-72.2818,-37.0749,58.195,6.303,30,1042,38,2,2
"2102330012213203",-72.2818,-37.0793,142.587,24.204,29,43,46,4,2
"2102330012213210",-72.2763,-37.0749,302.545,58.864,28,35,30,1,1
"2102330012213211",-72.2708,-37.0749,105.905,29.441,30,174,40,1,1
"2102330012213300",-72.2653,-37.0749,303.912,49.483,29,47,29,1,1
"2102330012213302",-72.2653,-37.0793,416.67,84.353,25,40,29,3,1
"2102330012220000",-72.4191,-37.092400000000005,283.983,23.757,24,70,38,4,1
"2102330012220001",-72.4136,-37.092400000000005,167.81,24.309,21,59,29,11,1
"2102330012220311",-72.3807,-37.11,9.969,9.76,15,235,194,1,1
"2102330012221001",-72.3697,-37.092400000000005,235.426,27.032,27,124,31,1,1
"2102330012223011",-72.3587,-37.1275,181.325,25.508,30,44,34,1,1
"2102330012223213",-72.3587,-37.1494,49.085,47.687,12,552,515,4,2
"2102330012223221",-72.3697,-37.1537,243.413,30.117,26,54,33,1,1
"2102330012223300",-72.35319999999999,-37.144999999999996,205.063,36.152,26,32,31,1,1
"2102330012223321",-72.3477,-37.1537,88.955,12.804,22,269,44,2,1
"2102330012230003",-72.3257,-37.0968,394.824,75.493,24,75,38,5,1
"2102330012230010",-72.3203,-37.092400000000005,317.561,23.312,29,35,26,1,1
"2102330012230021",-72.3257,-37.1012,289.51,45.341,5,57,41,1,1
"2102330012230023",-72.3257,-37.105599999999995,246.551,28.186,22,186,44,9,3
"2102330012230201",-72.3257,-37.11,409.659,100.291,28,359,566,4,2
"2102330012233113",-72.2488,-37.1319,14.493,16.558,29,674,1903,4,3
"2102330012233131",-72.2488,-37.136199999999995,15.213,18.706,26,367,3281,2,2
"2102330012233222",-72.2873,-37.158100000000005,100.051,19.562,19,92,37,1,1
"2102330012302000",-72.2433,-37.0574,226.774,26.868,22,99,34,7,1
"2102330012302010",-72.2324,-37.0574,13.006,12.45,27,207,86,1,1
"2102330012302013",-72.2269,-37.061800000000005,80.957,18.665,23,946,230,3,2
"2102330012302031",-72.2269,-37.06609999999999,134.675,18.08,23,361,99,6,1
"2102330012302131",-72.2049,-37.06609999999999,31.807,16.474,28,588,208,4,1
"2102330012302210",-72.2324,-37.0749,23.165,17.098,26,244,117,1,1
"2102330012303033",-72.18289999999999,-37.0705,44.651,38.89,36,192,60,1,1
"2102330012303202",-72.1994,-37.0793,377.084,32.436,24,36,32,2,1
"2102330012303211",-72.18289999999999,-37.0749,221.228,188.985,15,93,160,6,4
"2102330012303212",-72.18839999999999,-37.0793,34.997,11.81,25,232,77,1,1
"2102330012303331",-72.1609,-37.0837,307.009,268.452,30,515,195,1,1
"2102330012310202",-72.1555,-37.0442,55.276,28.705,27,221,60,1,1
"2102330012312302",-72.1335,-37.0793,227.186,13.793,19,32,29,1,1
"2102330012320230",-72.2324,-37.118700000000004,144.897,23.04,31,41,26,1,1
"2102330012321233",-72.18289999999999,-37.1231,724.849,732.254,8,34,87,1,1
"2102330012322010",-72.2324,-37.1275,28.796,22.103,58,231,145,1,1
"2102330012322011",-72.2269,-37.1275,798.926,705.021,6,58,31,2,1
"2102330012322013",-72.2269,-37.1319,712.747,575.489,6,99,66,8,1
"2102330012322020",-72.2433,-37.136199999999995,14.436,19.1,24,506,353,8,2
"2102330012322031",-72.2269,-37.136199999999995,658.01,450.577,6,110,26,4,2
"2102330012322100",-72.22139999999999,-37.1275,418.155,527.407,6,96,130,2,1
"2102330012322111",-72.2049,-37.1275,610.895,368.358,6,67,27,3,1
"2102330012322133",-72.2049,-37.1406,739.951,608.763,7,136,83,1,1
"2102330012322211",-72.2269,-37.144999999999996,305.015,26.387,25,35,34,1,1
"2102330012322311",-72.2049,-37.144999999999996,638.871,453.012,4,164,113,4,1
"2102330012323002",-72.1994,-37.1319,319.694,170.231,18,156,30,3,2
"2102330012323010",-72.18839999999999,-37.1275,419.572,303.369,15,153,88,3,2
"2102330012323012",-72.18839999999999,-37.1319,507.003,341.258,5,109,108,6,2
"2102330012323013",-72.18289999999999,-37.1319,448.563,349.698,5,229,183,19,3
"2102330012323020",-72.1994,-37.136199999999995,985.984,810.155,7,70,110,2,1
"2102330012323022",-72.1994,-37.1406,1103.984,798.189,7,30,40,1,1
"2102330012323030",-72.18839999999999,-37.136199999999995,540.479,502.942,5,185,97,2,2
"2102330012323031",-72.18289999999999,-37.136199999999995,294.876,262.892,11,186,1168,2,2
"2102330012323200",-72.1994,-37.144999999999996,347.929,345.544,6,158,28,1,1
"2102330012330003",-72.15,-37.0968,292.629,314.775,28,66,40,1,1
"2102330012330010",-72.1445,-37.092400000000005,16.031,11.663,27,216,154,1,1
"2102330012330030",-72.1445,-37.1012,446.239,456.438,13,123,240,1,1
"2102330012330032",-72.1445,-37.105599999999995,108.447,19.855,25,145,98,45,2
"2102330012330033",-72.139,-37.105599999999995,23.217,13.782,26,316,369,2,2
"2102330012330210",-72.1445,-37.11,121.786,19.706,24,114,90,9,2
"2102330012331202",-72.1115,-37.1143,208.837,201.043,16,95,155,3,2
"2102330013000033",-72.0511,-36.894999999999996,355.704,439.632,10,194,175,1,1
"2102330013000123",-72.04010000000001,-36.894999999999996,283.177,186.595,9,286,495,7,4
"2102330013000131",-72.0291,-36.8906,139.033,32.274,83,120,105,5,1
"2102330013000133",-72.0291,-36.894999999999996,465.966,401.85,7,150,142,9,6
"2102330013000301",-72.04010000000001,-36.8994,182.032,172.118,9,72,205,18,3
"2102330013000310",-72.03460000000001,-36.8994,373.893,386.299,8,160,221,7,5
"2102330013000311",-72.0291,-36.8994,456.617,316.757,9,248,134,15,6
"2102330013001022",-72.02360000000002,-36.894999999999996,214.058,105.162,9,425,666,9,3
"2102330013001023",-72.0181,-36.894999999999996,250.246,138.1,9,292,160,2,2
"2102330013001032",-72.01259999999999,-36.894999999999996,662.603,595.726,8,106,297,7,3
"2102330013001033",-72.00710000000001,-36.894999999999996,552.54,487.6,6,90,62,3,2
"2102330013001122",-72.00160000000001,-36.894999999999996,302.684,272.677,9,101,378,3,1
"2102330013001200",-72.02360000000002,-36.8994,211.403,209.258,10,742,783,11,4
"2102330013001201",-72.0181,-36.8994,267.828,164.447,5,151,209,3,3
"2102330013001210",-72.01259999999999,-36.8994,294.713,306.605,9,39,21,2,1
"2102330013001211",-72.00710000000001,-36.8994,164.817,208.78,7,184,264,4,3
"2102330013001300",-72.00160000000001,-36.8994,208.949,219.946,9,238,113,8,2
"2102330013001301",-71.9962,-36.8994,397.118,260.95,11,170,15,1,1
"2102330013001330",-71.99069999999999,-36.9082,177.884,28.81,117,78,190,1,1
"2102330013002120",-72.04560000000001,-36.92569999999999,209.062,26.078,25,303,51,4,1
"2102330013102122",-71.86980000000001,-36.930099999999996,48.599,32.788,23,336,36,1,1
"2102330013111203",-71.7545,-36.903800000000004,281.904,24.039,19,86,25,1,1
"2102330013120222",-71.8918,-36.982800000000005,169.552,24.679,27,220,72,4,1
"2102330013121102",-71.82589999999999,-36.9565,3.519,1.339,139,2477,922,3,1
"2102330013122103",-71.8643,-36.9916,23.902,10.044,20,124,76,1,1
"2102330013133233",-71.74350000000001,-37.0179,281.753,25.339,43,101,32,3,1
"2102330013200133",-72.0291,-37.035399999999996,168.914,15.982,19,32,29,1,1
"2102330013201113",-71.98519999999999,-37.02669999999999,8.565,3.836,615,2993,762,1,1
"2102330013212212",-71.9687,-37.0793,481.71,17.974,26,45,36,1,1
"2102330013220303",-72.04010000000001,-37.1143,122.769,229.402,14,18,120,1,1
"2102330013220331",-72.0291,-37.118700000000004,423.647,482.989,4,1409,1494,2,2
"2102330013221013",-72.00710000000001,-37.0968,468.775,21.267,20,74,30,1,1
"2102330013221202",-72.02360000000002,-37.1143,102.342,62.812,8,240,122,4,1
"2102330013221203",-72.0181,-37.1143,0.528,0.511,20,31,22,1,1
"2102330013221220",-72.02360000000002,-37.118700000000004,315.431,333.991,7,351,281,19,7
"2102330013221222",-72.02360000000002,-37.1231,316.474,239.763,4,317,35,1,1
"2102330013221223",-72.0181,-37.1231,515.859,490.209,10,393,135,14,7
"2102330013221230",-72.01259999999999,-37.118700000000004,49.083,64.057,6,448,1889,1,1
"2102330013221232",-72.01259999999999,-37.1231,362.706,251.768,10,330,129,15,6
"2102330013221233",-72.00710000000001,-37.1231,291.092,327.286,6,502,801,14,4
"2102330013221322",-72.00160000000001,-37.1231,470.777,430.314,9,100,39,2,2
"2102330013221330",-71.99069999999999,-37.118700000000004,267.213,323.736,3,269,213,1,1
"2102330013221332",-71.99069999999999,-37.1231,314.123,12.156,28,28,35,1,1
"2102330013222202",-72.0676,-37.1494,58.93,554.338,5,213,295,1,1
"2102330013222203",-72.06210000000002,-37.1494,641.683,439.706,4,175,244,1,1
"2102330013222300",-72.04560000000001,-37.144999999999996,35.03,1.916,23,535,1631,5,1
"2102330013223010",-72.01259999999999,-37.1275,246.516,291.535,5,52,131,1,1
"2102330013223011",-72.00710000000001,-37.1275,692.545,474.274,6,212,251,17,7
"2102330013223030",-72.01259999999999,-37.136199999999995,54.931,55.635,3,331,1098,1,1
"2102330013223032",-72.01259999999999,-37.1406,35.062,19.522,31,143,41,2,1
"2102330013223100",-72.00160000000001,-37.1275,158.644,29.495,28,186,28,3,1
"2102330013223102",-72.00160000000001,-37.1319,18.949,293.279,24,135,187,2,1
"2102330013230223",-71.9742,-37.1231,104.971,11.498,26,159,322,3,2
"2102330013230321",-71.95219999999999,-37.118700000000004,142.112,16.195,48,860,693,3,2
"2102330013232221",-71.9742,-37.1537,15.605,15.261,26,185,78,1,1
"2102330013300111",-71.8533,-37.02230000000001,306.331,19.283,28,37,,1,1
"2102330013301100",-71.82589999999999,-37.02230000000001,5.838,3.901,30,689,2888,1,1
"2102330013301101",-71.82039999999999,-37.02230000000001,66.869,20.578,25,92,28,1,1
"2102330013322010",-71.8808,-37.1275,365.284,36.607,21,34,27,1,1
"2102330013331323",-71.7325,-37.1231,36.984,13.122,31,363,93,2,2
"2102330020011011",-72.97389999999999,-37.1625,65.432,6.666,24,394,283,11,1
"2102330020011013",-72.97389999999999,-37.1669,42.018,15.434,28,204,140,24,2
"2102330020011031",-72.97389999999999,-37.1713,159.374,32.201,35,475,24,1,1
"2102330020011112",-72.95750000000001,-37.1669,311.554,359.264,6,464,751,6,3
"2102330020011113",-72.952,-37.1669,123.119,117.187,3,415,231,6,1
"2102330020011122",-72.9684,-37.175599999999996,26.769,17.271,31,203,86,2,1
"2102330020011123",-72.963,-37.175599999999996,163.088,99.239,10,267,1669,13,3
"2102330020011130",-72.95750000000001,-37.1713,217.187,269.359,6,294,233,6,2
"2102330020011131",-72.952,-37.1713,595.591,496.484,4,181,212,27,12
"2102330020011132",-72.95750000000001,-37.175599999999996,12.901,11.4,28,280,65,1,1
"2102330020011133",-72.952,-37.175599999999996,135.015,59.246,3,652,587,3,1
"2102330020011210",-72.9794,-37.18,236.59,21.707,35,102,71,20,1
"2102330020011301",-72.963,-37.18,103.264,11.571,3,37,39,1,1
"2102330020011303",-72.963,-37.1844,238.714,21.354,28,71,34,1,1
"2102330020011321",-72.963,-37.1888,223.107,256.603,3,,,1,1
"2102330020012101",-73.0069,-37.197500000000005,304.329,34.058,23,89,29,3,1
"2102330020012111",-72.99589999999999,-37.197500000000005,49.52,11.996,23,708,2571,2,2
"2102330020013132",-72.95750000000001,-37.2106,34.955,15.693,21,47,89,1,1
"2102330020013321",-72.963,-37.2238,237.145,25.49,71,96,110,2,2
"2102330020100002",-72.94649999999999,-37.1669,565.947,500.116,3,172,55,2,2
"2102330020100020",-72.94649999999999,-37.1713,191.312,123.174,4,218,650,5,3
"2102330020100022",-72.94649999999999,-37.175599999999996,429.751,328.597,4,116,1961,2,2
"2102330020100023",-72.941,-37.175599999999996,548.982,595.865,3,154,127,10,4
"2102330020100110",-72.9135,-37.1625,171.121,23.526,21,47,27,3,1
"2102330020100111",-72.908,-37.1625,384.321,33.519,19,38,26,1,1
"2102330020100201",-72.941,-37.18,473.604,341.945,3,242,349,4,3
"2102330020101021",-72.897,-37.1713,24.633,4.011,43,238,80,1,1
"2102330020122231",-72.92999999999999,-37.2937,115.485,23.208,32,1189,803,4,1
"2102330020130113",-72.8201,-37.236900000000006,226.291,16.034,33,183,67,1,1
"2102330020131200",-72.81460000000001,-37.25,210.717,19.19,21,39,26,1,1
"2102330020131300",-72.7927,-37.25,50.34,25.443,25,156,48,1,1
"2102330020301301",-72.8751,-37.319900000000004,382.089,28.302,25,98,27,2,2
"2102330020303212",-72.8915,-37.3592,130.95,20.79,22,607,239,19,2
"2102330020303213",-72.886,-37.3592,45.949,22.802,24,156,36,1,1
"2102330020312020",-72.8586,-37.34609999999999,226.617,24.778,26,31,31,1,1
"2102330020331223",-72.80910000000002,-37.4029,33.135,21.273,23,53,55,1,1
"2102330020333001",-72.80910000000002,-37.407300000000006,30.295,1.433,22,588,1486,1,1
"2102330020333102",-72.7927,-37.4116,418.934,24.931,32,58,35,2,1
"2102330020333103",-72.7872,-37.4116,215.946,34.461,26,96,31,3,1
"2102330021000110",-72.73769999999999,-37.1625,170.028,10.697,20,88,67,1,1
"2102330021011103",-72.61139999999999,-37.1669,30.036,15.502,33,255,129,1,1
"2102330021013303",-72.61139999999999,-37.2194,34.53,19.075,31,580,48,1,1
"2102330021020313",-72.73219999999999,-37.2544,359.295,330.028,12,300,94,1,1
"2102330021021220",-72.72670000000001,-37.2588,545.398,388.211,3,137,120,14,5
"2102330021021221",-72.7213,-37.2588,414.188,326.908,3,92,69,2,2
"2102330021021222",-72.72670000000001,-37.263099999999994,263.612,208.137,7,109,128,17,4
"2102330021021223",-72.7213,-37.263099999999994,332.677,270.695,15,125,262,4,2
"2102330021021320",-72.7048,-37.2588,229.025,175.094,4,382,44,1,1
"2102330021021322",-72.7048,-37.263099999999994,309.413,243.256,6,447,361,28,11
"2102330021021331",-72.6883,-37.2588,175.545,156.772,12,124,355,2,2
"2102330021021332",-72.6938,-37.263099999999994,146.143,24.619,23,60,40,1,1
"2102330021023000",-72.72670000000001,-37.2675,137.598,136.62,8,574,335,1,1
"2102330021023011",-72.7103,-37.2675,319.041,299.724,4,258,175,15,7
"2102330021023012",-72.7158,-37.2719,228.172,152.617,8,441,173,10,4
"2102330021023013",-72.7103,-37.2719,528.518,386.507,8,132,349,8,6
"2102330021023030",-72.7158,-37.2762,261.9,230.984,6,202,187,6,4
"2102330021023031",-72.7103,-37.2762,206.765,126.776,6,316,761,4,3
"2102330021023033",-72.7103,-37.2806,462.108,305.061,3,183,355,3,3
"2102330021023100",-72.7048,-37.2675,450.656,281.082,4,139,86,5,1
"2102330021023102",-72.7048,-37.2719,156.514,108.095,6,721,281,6,4
"2102330021023120",-72.7048,-37.2762,486.798,367.477,6,372,252,3,3
"2102330021023122",-72.7048,-37.2806,467.58,281.02,7,183,418,8,6
"2102330021023123",-72.69930000000001,-37.2806,471.476,414.158,6,100,298,30,15
"2102330021023210",-72.7158,-37.285000000000004,28.324,56.694,13,254,153,1,1
"2102330021023213",-72.7103,-37.2894,383.144,49.21,21,46,30,1,1
"2102330021023300",-72.7048,-37.285000000000004,470.104,399.786,10,94,26,5,3
"2102330021023301",-72.69930000000001,-37.285000000000004,370.937,224.788,9,683,418,17,6
"2102330021023310",-72.6938,-37.285000000000004,584.934,577.887,13,191,172,1,1
"2102330021030100",-72.6608,-37.2325,141.077,20.597,29,226,64,3,1
"2102330021030131",-72.6443,-37.2413,11.691,18.668,20,421,3644,2,1
"2102330021030202",-72.68280000000001,-37.2544,265.06,240.522,16,188,121,3,2
"2102330021032113",-72.6443,-37.2719,160.152,37.94,28,119,32,2,2
"2102330021100002",-72.5949,-37.1669,171.818,8.125,21,34,33,1,1
"2102330021100021",-72.5894,-37.1713,172.989,24.051,26,230,845,4,1
"2102330021100100",-72.57289999999999,-37.1625,15.195,14.294,21,156,37,1,1
"2102330021100120",-72.57289999999999,-37.1713,197.763,32.167,24,34,29,1,1
"2102330021100123",-72.56739999999999,-37.175599999999996,243.603,30.284,23,188,35,6,1
