source_sheet,source_row,selection_group,rbd,establishment_name,region,sponsor_name,project,selection_status,waitlist_position,source_page,source_spreadsheet
Seleccionados AC 2025,74,selected,715,ESCUELA BÁSICA BERNARDO O´HIGGINS RIQUELME,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,75,selected,718,ESCUELA MARCOS MACUADA OGALDE,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,76,selected,722,ESC. HEBERTO VELÁZQUEZ VELÁZQUEZ,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,77,selected,725,ESCUELA EL CRISOL,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,78,selected,774,COLEGIO PICHASCA,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE RIO HURTADO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,79,selected,798,ESCUELA EL PALQUI,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,80,selected,802,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,81,selected,803,ESC. CONCENTRACIÓN FRONTERIZA DE TULAHUEN,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,82,selected,804,ESCUELA BÁSICA WENCESLAO VARGAS,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,83,selected,827,COLEGIO RÍO GRANDE,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,84,selected,847,ESCUELA BÁSICA AMERICA,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE COMBARBALA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,85,selected,848,ESCUELA ALEJANDRO CHELEN ROJAS,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,86,selected,947,ESCUELA AURORA DE CHILE,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,87,selected,964,ESCUELA BÁSICA MUNICIPAL DE ADULTOS,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE ILLAPEL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,88,selected,970,ESCUELA JUAN CARRASCO RISCO,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE ILLAPEL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,89,selected,1121,LICEO PULMAHUE DE LA LIGUA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA LIGUA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,90,selected,1122,ESCUELA REPÚBLICA DE VENEZUELA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA LIGUA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,91,selected,1123,ESCUELA GABRIELA MISTRAL,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA LIGUA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,92,selected,1198,LICEO REPÚBLICA ARGENTINA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,93,selected,1199,LICEO POLITECNICO AMÉRICA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,94,selected,1202,ESCUELA FERROVIARIA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,95,selected,1204,ESCUELA BÁSICA GRAL. JOSÉ MIGUEL CARRERA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,96,selected,1210,ESCUELA EL SAUCE,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,97,selected,1234,ESC. BÁSICA SILVIO ZENTENO VERGARA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,98,selected,1235,ESCUELA LO CALVO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,99,selected,1245,ESCUELA EL CORAZÓN,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,100,selected,1246,ESCUELA BÁSICA LIBERTAD,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,101,selected,1249,ESCUELA BÁSICA PEDRO AGUIRRE CERDA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE CALLE LARGA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,102,selected,1251,ESCUELA BÁSICA CRISTO REDENTOR,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE CALLE LARGA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,103,selected,1265,ESCUELA BÁSICA BERNARDO O´HIGGINS R.,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,104,selected,1274,ESCUELA ALMENDRAL,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,105,selected,1279,ESCUELA CARMELA CARVAJAL DE PRAT,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,106,selected,1281,ESCUELA REPÚBLICA ARGENTINA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,107,selected,1302,LICEO RINCONADA DE SILVA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE PUTAENDO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,108,selected,1328,ESCUELA INDEPENDENCIA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE PANQUEHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,109,selected,1329,ESCUELA EMA LOBOS REYES,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE PANQUEHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,110,selected,1339,ESCUELA ELISA LATTAPIAT VARGAS,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LLAY LLAY,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,111,selected,1340,ESCUELA HERMINIA ORTEGA DE CROXATO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LLAY LLAY,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,112,selected,1367,COLEGIO ROBERTO MATTA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE QUILLOTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,113,selected,1371,COLEGIO BICENTENARIO ARAUCO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE QUILLOTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,114,selected,1377,ESCUELA NUESTRO MUNDO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE QUILLOTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,115,selected,1384,COLEGIO CUMBRES DE BOCO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE QUILLOTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,116,selected,1385,ESCUELA BÁSICA LA PALMA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE QUILLOTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,117,selected,1416,COLEGIO MARÍA ALONSO CHACÓN,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA CRUZ,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,118,selected,1422,LICEO PEDRO DE VALDIVIA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA CALERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,119,selected,1424,ESCUELA BÁSICA IRMA SAPIAIN,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA CALERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,120,selected,1427,ESCUELA BÁSICA PALESTINA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA CALERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,121,selected,1431,ESCUELA BÁSICA SANTA ROSA DEL HUERTO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA CALERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,122,selected,1455,ESCUELA MÓNICA HURTADO EDWARDS,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE HIJUELAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,123,selected,1457,ESCUELA BÁSICA BENJAMÍN MATTE LARRAÍN,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE HIJUELAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,124,selected,1459,ESCUELA BÁSICA RABUCO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE HIJUELAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,125,selected,1467,LICEO BICENTENARIO COLEGIO PASIÓN DE JESÚS DE LIMACHE,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LIMACHE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,126,selected,1468,COLEGIO BRASILIA,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LIMACHE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,127,selected,1471,ESCUELA LIMACHITO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LIMACHE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,128,selected,1472,ESCUELA BÁSICA LOS MAITENES,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LIMACHE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,129,selected,1488,ESCUELA MONTEVIDEO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE OLMUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,130,selected,1489,LICEO DE OLMUE,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE OLMUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,131,selected,1490,ESCUELA BÁSICA QUEBRADA DE ALVARADO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE OLMUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,132,selected,1491,ESCUELA BÁSICA LO NARVAEZ,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE OLMUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,133,selected,1551,ESCUELA MONTEDONICO,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE VALPARAÍSO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,134,selected,1578,ESCUELA TTE. JULIO A. ALLENDE OVALLE,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE VALPARAÍSO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,135,selected,1666,C.E.I.A. LOS CASTAÑOS,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,136,selected,1669,ESCUELA ESPECIAL JUANITA DE AGUIRRE CERDA,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,137,selected,1688,ESCUELA ALMIRANTE LUIS GÓMEZ CARREÑO,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,138,selected,1691,ESCUELA LORD COCHRANE,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,139,selected,1696,ESCUELA BÁSICA CHORRILOS,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,140,selected,1697,ESCUELA GASTÓN OSSA SAINT MARIE,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,141,selected,1698,ESCUELA PAUL HARRIS,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,142,selected,1700,ESCUELA DOCTOR ADRIANO MACHADO PARDO,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,143,selected,1703,ESCUELA PRESIDENTE JOSÉ MANUEL BALMACEDA,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,144,selected,1704,ESCUELA BÁSICA JOHN KENNEDY,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,145,selected,1705,ESCUELA PRESIDENTE SALVADOR ALLENDE,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,146,selected,1707,ESCUELA MINISTRO ZENTENO,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,147,selected,1708,ESCUELA ENRIQUE CARDENAS RIVERA,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,148,selected,1712,ESCUELA VILLA MONTE,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
