selection_group,rbd,program_establishment_name,official_establishment_name,region_code,region_name,commune_code,commune_name,rural_rbd,latitude,longitude,dependency_code,dependency_group_code,enrollment_total,establishment_state,pie_agreement,pace,sponsor_name,project,selection_status,waitlist_position,program_source,directory_source
selected,24442,ESCUELA ESPECIAL OPEN DOOR,ESCUELA ESPECIAL OPEN DOOR,13,RM,13201,PUENTE ALTO,0,"-33,57914","-70,55095",1,1,165,1,0,0,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,24443,LICEO MUNICIPAL CHILOÉ,LICEO MUNICIPAL CHILOE,13,RM,13201,PUENTE ALTO,0,"-33,62666945","-70,62355033",1,1,940,1,1,1,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,24444,LICEO INDUSTRIAL HARDWARE,LICEO INDUSTRIAL HARDWARE,13,RM,13401,SAN BERNARDO,0,"-33,59617345","-70,6867155",6,5,322,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,24754,CEIA GEORGINA SALAS DINAMARCA,CEIA GEORGINA SALAS DINAMARCA,13,RM,13103,CERRO NAVIA,0,"-33,41629","-70,741425",6,5,347,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,24822,ESC. BAS. PDTE. SALVADOR ALLENDE G.,ESC. BAS. PDTE. SALVADOR ALLENDE G.,13,RM,13105,EL BOSQUE,0,"-33,57698398","-70,66591897",6,5,384,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25002,ESCUELA BÁSICA PADRE ALBERTO HURTADO,ESCUELA BASICA PADRE ALBERTO HURTADO,13,RM,13201,PUENTE ALTO,0,"-33,5919615","-70,60215633",1,1,560,1,1,0,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25009,LICEO VALLE DE LLUTA,LICEO VALLE DE LLUTA,13,RM,13401,SAN BERNARDO,0,"-33,58448464","-70,66789661",6,5,616,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25043,ESCUELA VOLCÁN SAN JOSÉ,ESCUELA VOLCAN SAN JOSE,13,RM,13201,PUENTE ALTO,0,"-33,62703464","-70,61655961",1,1,524,1,1,0,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25173,ESC. BÁSICA MUNICIPAL RISOPATRÓN,ESC. BASICA MUNICIPAL RISOPATRON,13,RM,13121,PEDRO AGUIRRE CERDA,0,"-33,49051853","-70,68838224",6,5,226,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25182,LICEO ALCALDE JORGE INDO,LICEO ALCALDE JORGE INDO,13,RM,13125,QUILICURA,0,"-33,36518478","-70,70551471",6,5,241,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25194,ESCUELA MUNICIPAL VALLE DE LUNA,ESCUELA MUNICIPAL VALLE DE LUNA,13,RM,13125,QUILICURA,0,"-33,36751982","-70,74413397",6,5,357,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25235,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,13,RM,13125,QUILICURA,0,"-33,36586","-70,746765",6,5,511,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25271,PROFESOR FRANCISCO VERGARA BOBADILLA,PROFESOR FRANCISCO VERGARA BOBADILLA,13,RM,13110,LA FLORIDA,0,"-33,53227","-70,57412",1,1,244,1,0,0,CORP.MUNICIPAL DE EDUCACION-LA FLORIDA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25698,COLEGIO CORDILLERA DE LOS ANDES,COLEGIO CORDILLERA DE LOS ANDES,13,RM,13401,SAN BERNARDO,0,"-33,59556607","-70,67585805",6,5,767,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25797,ESCUELA BÁSICA PUCARÁ LASAÑA,ESCUELA B-SICA PUCARA LASANA,13,RM,13125,QUILICURA,0,"-33,37732411","-70,72770616",6,5,272,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25938,LICEO DE ADULTOS CEIA DE LA PINTANA,LICEO DE ADULTOS CEIA DE LA PINTANA,13,RM,13112,LA PINTANA,0,"-33,5598","-70,62844",6,5,384,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,25960,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BERNARDO,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER,13,RM,13401,SAN BERNARDO,0,"-33,60390082","-70,68000637",6,5,1105,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,26157,LICEO MUNICIPAL BICENTENARIO DE BATUCO,LICEO MUNICIPAL BICENTENARIO DE BATUCO,13,RM,13302,LAMPA,0,"-33,227146","-70,80329",1,1,1032,1,1,1,CORP.MUNICIPAL DE DES.SOCIAL DE LAMPA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,26333,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,13,RM,13201,PUENTE ALTO,0,"-33,606583","-70,57646",1,1,817,1,1,0,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31074,LICEO BICENTENARIO DE NIÑAS DE MAIPÚ,LICEO BICENTENARIO DE NIÑAS DE MAIPU,13,RM,13119,MAIPÚ,0,"-33,491425","-70,78401",6,5,794,1,0,0,SERVICIO LOCAL DE EDUCACION PUBLICA SANTA CORINA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31078,LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO,LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO,13,RM,13201,PUENTE ALTO,0,"-33,6267","-70,577286",1,1,537,1,1,0,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31128,LICEO BICENTENARIO DE EXCELENCIA TREHUACO,LICEO BICENTENARIO DE EXCELENCIA TREHUACO,16,NUBLE,16207,TREHUACO,1,"-36,432869","-72,669952",2,1,298,1,1,1,ILUSTRE MUNICIPALIDAD DE TREHUACO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31293,LICEO NACIONAL BICENTENARIO DE EXCELENCIA,LICEO NACIONAL BICENTENARIO DE EXCELENCIA,13,RM,13401,SAN BERNARDO,0,"-33,6011085","-70,7043375",6,5,532,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31299,LICEO BICENTENARIO DE EXCELENCIA FRANCISCO BILBAO BARQUÍN DE QUILICURA,LICEO BICENTENARIO DE EXCELENCIA FRANCISCO BILBAO BARQUIN DE QUILICURA,13,RM,13125,QUILICURA,0,"-33,366478","-70,73623",6,5,505,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31343,LICEO CIENTIFICO HUMANISTA LA CHIMBA,LICEO CIENTIFICO HUMANISTA LA CHIMBA,2,ANTOF,2101,ANTOFAGASTA,0,"-23,558701","-70,395317",1,1,975,1,1,0,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,31345,LICEO POLITÉCNICO LOS ARENALES,LICEO POLITÉCNICO LOS ARENALES,2,ANTOF,2101,ANTOFAGASTA,0,"-23,580839","-70,376823",1,1,943,1,1,1,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,40114,LICEO ORIENTE,LICEO ORIENTE,6,LGBO,6115,RENGO,0,"-34,41264","-70,84948",2,1,930,1,1,0,ILUSTRE MUNICIPALIDAD DE RENGO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,40242,COLEGIO BICENTENARIO,COLEGIO BICENTENARIO,5,VALPO,5402,CABILDO,0,"-32,43409","-71,079422",2,1,243,1,0,0,ILUSTRE MUNICIPALIDAD DE CABILDO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,40383,ESCUELA BÁSICA MIL PAISAJES-QUEMCHI,ESCUELA BASICA MIL PAISAJES-QUEMCHI,10,LAGOS,10209,QUEMCHI,0,"-42,144409","-73,475983",6,5,217,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE CHILOÉ,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,40429,LICEO TÉCNICO PROFESIONAL DE ADULTOS,LICEO TECNICO PROFESIONAL DE ADULTOS,1,TPCA,1101,IQUIQUE,0,"-20,225159","-70,14927",6,5,597,1,1,0,SERVICIO LOCAL DE EDUCACION PÚBLICA DE IQUIQUE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,7753,ESCUELA BÁSICA FRONTERIZA JUAN SOLER MANFREDINI,ESCUELA BASICA FRONTERIZA JUAN SOLER MANFREDINI,10,LAGOS,10103,COCHAMÓ,1,"-41,493","-72,307114",2,1,178,1,1,1,ILUSTRE MUNICIPALIDAD DE COCHAMO,Aulas Conectadas 2025,LISTA DE ESPERA,1,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,9740,ESCUELA BÁSICA REPÚBLICA DE LAS FILIPINAS,ESCUELA BASICA REPUBLICA DE LAS FILIPINAS,13,RM,13116,LO ESPEJO,0,"-33,52309928","-70,68917334",6,5,206,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,LISTA DE ESPERA,2,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,487,ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,3,ATCMA,3304,HUASCO,0,"-28,46977","-71,219269",6,5,379,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PUBLICA DE HUASCO,Aulas Conectadas 2025,LISTA DE ESPERA,3,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,2338,ESC. JUAN BARROS ROLDÁN,ESC.JUAN BARROS ROLDAN,6,LGBO,6117,SAN VICENTE,1,"-34,496422","-71,074059",1,1,178,1,1,0,CORP DESARROLLO DE SAN VICENTE DE T.T.,Aulas Conectadas 2025,LISTA DE ESPERA,4,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,22113,LICEO FRAY PABLO DE ROYO,LICEO FRAY PABLO DE ROYO,10,LAGOS,10307,SAN PABLO,0,"-40,41259","-73,010597",2,1,213,1,1,1,ILUSTRE MUNICIPALIDAD DE SAN PABLO,Aulas Conectadas 2025,LISTA DE ESPERA,5,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,2313,ESCUELA MUNICIPAL DE LIMAHUE,ESCUELA MUNICIPAL DE LIMAHUE,6,LGBO,6109,MALLOA,1,"-34,464909","-70,92408",2,1,228,1,1,0,ILUSTRE MUNICIPALIDAD DE MALLOA,Aulas Conectadas 2025,LISTA DE ESPERA,6,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,7802,ESCUELA RURAL SAN JOSÉ,ESCUELA RURAL SAN JOSE,10,LAGOS,10102,CALBUCO,1,"-41,773529","-73,128433",2,1,182,1,1,0,ILUSTRE MUNICIPALIDAD DE CALBUCO,Aulas Conectadas 2025,LISTA DE ESPERA,7,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,10421,ESCUELA REPÚBLICA DE POLONIA,ESCUELA REPUBLICA DE POLONIA,13,RM,13302,LAMPA,0,"-33,23969409","-70,81209358",1,1,329,1,1,0,CORP.MUNICIPAL DE DES.SOCIAL DE LAMPA,Aulas Conectadas 2025,LISTA DE ESPERA,8,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,1430,ESCUELA BÁSICA GABRIELA MISTRAL,ESCUELA BASICA GABRIELA MISTRAL,5,VALPO,5502,CALERA,0,"-32,78215","-71,197853",2,1,133,1,1,0,ILUSTRE MUNICIPALIDAD DE LA CALERA,Aulas Conectadas 2025,LISTA DE ESPERA,9,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,4324,LICEO DOCTOR VÍCTOR RÍOS RUIZ,LICEO DOCTOR VÍCTOR RÍOS RUIZ,8,BBIO,8302,ANTUCO,0,"-37,332001","-71,677879",2,1,541,1,1,1,ILUSTRE MUNICIPALIDAD DE ANTUCO,Aulas Conectadas 2025,LISTA DE ESPERA,10,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,1269,ESCUELA JOHN F KENNEDY,ESCUELA JOHN F KENNEDY,5,VALPO,5701,SAN FELIPE,0,"-32,749981","-70,714104",2,1,285,1,1,0,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,LISTA DE ESPERA,11,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,7448,ESCUELA ENTRE LAGOS,ESCUELA ENTRE LAGOS,10,LAGOS,10304,PUYEHUE,0,"-40,683819","-72,60434",2,1,362,1,1,0,ILUSTRE MUNICIPALIDAD DE PUYEHUE,Aulas Conectadas 2025,LISTA DE ESPERA,12,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,1264,LICEO SAN FELIPE,LICEO SAN FELIPE,5,VALPO,5701,SAN FELIPE,0,"-32,744122","-70,737984",2,1,481,1,1,0,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,LISTA DE ESPERA,13,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,10686,LICEO MUNICIPAL POETISA GABRIELA MISTRAL,LICEO MUNICIPAL POETISA GABRIELA MISTRAL,13,RM,13403,CALERA DE TANGO,1,"-33,63056435","-70,76014643",6,5,781,1,1,1,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,LISTA DE ESPERA,14,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,2388,ESCUELA MUNIC. SBTE. LUIS CRUZ MARTÍNEZ,ESCUELA MUNIC.SBTE LUIS CRUZ MARTINEZ,6,LGBO,6104,COLTAUCO,1,"-34,265369","-71,05497",2,1,229,1,1,0,ILUSTRE MUNICIPALIDAD DE COLTAUCO,Aulas Conectadas 2025,LISTA DE ESPERA,15,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,1678,ESCUELA UNESCO,ESCUELA UNESCO,5,VALPO,5109,VIÑA DEL MAR,0,"-32,996132","-71,513771",6,5,206,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,LISTA DE ESPERA,16,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,22664,LICEO POLITÉCNICO MIRASOL,LICEO POLITECNICO MIRASOL,10,LAGOS,10101,PUERTO MONTT,0,"-41,4781","-72,984016",2,1,559,1,1,0,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,LISTA DE ESPERA,17,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,10241,ESCUELA BASICA EL MAÑÍO,ESCUELA BASICA EL MANIO,13,RM,13125,QUILICURA,0,"-33,37081645","-70,74384787",6,5,330,1,1,0,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,LISTA DE ESPERA,18,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,519,COLEGIO ARTURO PRAT CHACÓN,COLEGIO ARTURO PRAT CHACON,4,COQ,4101,LA SERENA,0,"-29,87921","-71,240692",6,5,813,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,LISTA DE ESPERA,19,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,710,ESCUELA BÁSICA JOSÉ TOMÁS OVALLE B.,ESCUELA BASICA JOSE TOMAS OVALLE B.,4,COQ,4301,OVALLE,0,"-30,60251","-71,210564",2,1,249,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,LISTA DE ESPERA,20,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,2432,ESCUELA MUNICIPAL VILMA ALIAGA CALDERÓN,ESCUELA MUNICIPAL VILMA ALIAGA CALDERON,6,LGBO,6107,LAS CABRAS,1,"-34,16888","-71,325043",2,1,315,1,1,0,ILUSTRE MUNICIPALIDAD DE LAS CABRAS,Aulas Conectadas 2025,LISTA DE ESPERA,21,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,2472,ESCUELA BÁSICA ANTONIO LARA MEDINA,ESCUELA BASICA ANTONIO LARA MEDINA,6,LGBO,6301,SAN FERNANDO,1,"-34,58168","-70,910461",6,5,232,1,1,0,SERVICIO LOCAL DE EDUCACION DE COLCHAGUA,Aulas Conectadas 2025,LISTA DE ESPERA,22,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
waitlist,2103,LICEO BICENTENARIO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE,LICEO BICENTENARIO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE,6,LGBO,6101,RANCAGUA,0,"-34,169121","-70,723778",5,4,990,1,0,1,UNIVERSIDAD DE SANTIAGO,Aulas Conectadas 2025,LISTA DE ESPERA,23,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
