dataset_id,reference_year,survey_wave,variable,label,dtype,nonmissing_n,distinct_values,missing_pct,has_value_labels,value_labels_json,is_weight_candidate,selected_weight,source_url
2012_IV_base_hogares_2012,2012,IV,p19_5,´p19. señale las razones por las cuáles en el hogar se mantiene el servicio de i,float64,660,1,82.4281,True,"{""1.0"": ""apoyo a la educación propia o de hijos / nietos / parientes"", ""2.0"": ""permite tener más acceso a información / comunicarse y conoc"", ""3.0"": ""permite realizar negocios o manejar una empresa familiar"", ""4.0"": ""por razones laborales / permite buscar trabajo"", ""5.0"": ""permite realizar trámites personales como revisar cuentas ba"", ""6.0"": ""permite realizar el pago de impuestos y otros trámites con e"", ""7.0"": ""permite realizar compras por  internet"", ""8.0"": ""otro (especifique)"", ""9.0"": ""porque cotiza productos por internet"", ""10.0"": ""permite bajar la música"", ""11.0"": ""porque es mejor la comunicación"", ""12.0"": ""para uso de otros familiares que no viven en la casa"", ""13.0"": ""por beca educacional"", ""14.0"": ""porque realiza actividad gremial"", ""15.0"": ""para hacer compras del supermercado""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p19_6,´p19. señale las razones por las cuáles en el hogar se mantiene el servicio de i,float64,223,1,94.0628,True,"{""1.0"": ""apoyo a la educación propia o de hijos / nietos / parientes"", ""2.0"": ""permite tener más acceso a información / comunicarse y conoc"", ""3.0"": ""permite realizar negocios o manejar una empresa familiar"", ""4.0"": ""por razones laborales / permite buscar trabajo"", ""5.0"": ""permite realizar trámites personales como revisar cuentas ba"", ""6.0"": ""permite realizar el pago de impuestos y otros trámites con e"", ""7.0"": ""permite realizar compras por  internet"", ""8.0"": ""otro (especifique)"", ""9.0"": ""porque cotiza productos por internet"", ""10.0"": ""permite bajar la música"", ""11.0"": ""porque es mejor la comunicación"", ""12.0"": ""para uso de otros familiares que no viven en la casa"", ""13.0"": ""por beca educacional"", ""14.0"": ""porque realiza actividad gremial"", ""15.0"": ""para hacer compras del supermercado""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p19_7,´p19. señale las razones por las cuáles en el hogar se mantiene el servicio de i,float64,246,1,93.4505,True,"{""1.0"": ""apoyo a la educación propia o de hijos / nietos / parientes"", ""2.0"": ""permite tener más acceso a información / comunicarse y conoc"", ""3.0"": ""permite realizar negocios o manejar una empresa familiar"", ""4.0"": ""por razones laborales / permite buscar trabajo"", ""5.0"": ""permite realizar trámites personales como revisar cuentas ba"", ""6.0"": ""permite realizar el pago de impuestos y otros trámites con e"", ""7.0"": ""permite realizar compras por  internet"", ""8.0"": ""otro (especifique)"", ""9.0"": ""porque cotiza productos por internet"", ""10.0"": ""permite bajar la música"", ""11.0"": ""porque es mejor la comunicación"", ""12.0"": ""para uso de otros familiares que no viven en la casa"", ""13.0"": ""por beca educacional"", ""14.0"": ""porque realiza actividad gremial"", ""15.0"": ""para hacer compras del supermercado""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p19_8,´p19. señale las razones por las cuáles en el hogar se mantiene el servicio de i,float64,25,10,99.3344,True,"{""1.0"": ""apoyo a la educación propia o de hijos / nietos / parientes"", ""2.0"": ""permite tener más acceso a información / comunicarse y conoc"", ""3.0"": ""permite realizar negocios o manejar una empresa familiar"", ""4.0"": ""por razones laborales / permite buscar trabajo"", ""5.0"": ""permite realizar trámites personales como revisar cuentas ba"", ""6.0"": ""permite realizar el pago de impuestos y otros trámites con e"", ""7.0"": ""permite realizar compras por  internet"", ""8.0"": ""otro (especifique)"", ""9.0"": ""porque cotiza productos por internet"", ""10.0"": ""permite bajar la música"", ""11.0"": ""porque es mejor la comunicación"", ""12.0"": ""para uso de otros familiares que no viven en la casa"", ""13.0"": ""por beca educacional"", ""14.0"": ""porque realiza actividad gremial"", ""15.0"": ""para hacer compras del supermercado""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p19_impor,p19. señale la razón más importante,float64,1898,11,49.4675,True,"{""1.0"": ""apoyo a la educación propia o de hijos / nietos / parientes"", ""2.0"": ""permite tener más acceso a información / comunicarse y conoc"", ""3.0"": ""permite realizar negocios o manejar una empresa familiar"", ""4.0"": ""por razones laborales / permite buscar trabajo"", ""5.0"": ""permite realizar trámites personales como revisar cuentas ba"", ""6.0"": ""permite realizar el pago de impuestos y otros trámites con e"", ""7.0"": ""permite realizar compras por  internet"", ""8.0"": ""otro (especifique)"", ""9.0"": ""porque cotiza productos por internet"", ""10.0"": ""permite bajar la música"", ""11.0"": ""porque es mejor la comunicación"", ""12.0"": ""para uso de otros familiares que no viven en la casa"", ""13.0"": ""por beca educacional"", ""14.0"": ""porque realiza actividad gremial"", ""15.0"": ""para hacer compras del supermercado""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_1,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,460,1,87.7529,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_2,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,158,1,95.7934,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_3,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,529,1,85.9159,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_4,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,513,1,86.3419,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_5,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,783,1,79.1534,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_6,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,506,1,86.5282,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_7,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,282,1,92.492,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_8,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,81,1,97.8435,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_9,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,193,1,94.8616,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_10,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,309,1,91.7732,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_11,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,129,1,96.5655,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_12,p20. señale todas las razones por las que los miembros de este hogar no tienen a,float64,146,18,96.1129,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
2012_IV_base_hogares_2012,2012,IV,p20_impor,p20. señale la razón más importante,float64,1763,24,53.0618,True,"{""1.0"": ""no saben / no les han informado qué beneficios ofrece intern"", ""2.0"": ""conocen beneficios de internet pero encuentran que no es úti"", ""3.0"": ""no les interesa tener internet por razones distintas a su ut"", ""4.0"": ""costo del equipo o terminal (computador, notebook, tablet, s"", ""5.0"": ""costo del servicio de internet es muy elevado"", ""6.0"": ""no saben utilizar el computador y/o smartphone"", ""7.0"": ""no saben / no les han informado cómo utilizar internet"", ""8.0"": ""falta de confianza"", ""9.0"": ""pueden acceder a internet en otros lugares"", ""10.0"": ""no hay / no sabe si hay oferta de servicios de internet en l"", ""11.0"": ""la mayor parte del tiempo la pasamos fuera del hogar"", ""12.0"": ""otro: especifique"", ""13.0"": ""no sabe leer ni escribir"", ""14.0"": ""no tiene energía eléctrica"", ""15.0"": ""no hay buena señal"", ""16.0"": ""prestó el modem y no lo han devuelto"", ""17.0"": ""no tiene computador pc o está malo"", ""18.0"": ""utiliza el wifi del vecino"", ""19.0"": ""no tiene tiempo"", ""20.0"": ""por problemas de salud (vista)"", ""21.0"": ""están cotizando y/o instalando"", ""22.0"": ""recién se cambiaron de casa"", ""23.0"": ""mala atención del servicio de las empresas proveedoras"", ""24.0"": ""hay otras prioridades"", ""25.0"": ""edad"", ""26.0"": ""seguridad hackers"", ""27.0"": ""no tiene dinero"", ""28.0"": ""la casa registra deuda de otros arrendatarios"", ""29.0"": ""evitar que menores pasen mucho tiempo frente al computador"", ""30.0"": ""no les gusta"", ""31.0"": ""no hay niños""}",False,False,https://www.subtel.gob.cl/images/stories/apoyo_articulos/estudios/base_hogares_2012.zip
