reference_year,survey_wave,domain,score,variable,label,nonmissing_n,distinct_values,missing_pct,has_value_labels
2015,VII,digital_skills,1,Q1907,"Falta de conocimientos, habilidades o autoconfianza",1817,2,49.5278,True
2015,VII,disability,2,Q2109,Tengo una discapacidad / no puedo leer / tengo una limitación que me impide usarlo,825,2,77.0833,True
2015,VII,disability,1,Discapacidad_entre,Discapacidad 1,3600,7,0.0,True
2015,VII,disability,1,Discapacidad_JH,Discapacidad 1,3528,7,2.0,True
2015,VII,education_learning,2,q1404,"4. Para realizar tareas/informes de algún curso, materia o c",2775,2,22.9167,True
2015,VII,education_learning,2,q1434,34. Realizar cursos o capacitación en línea (e-learning).,2775,2,22.9167,True
2015,VII,education_learning,1,Edu_Entre,Educación 1,3600,11,0.0,True
2015,VII,education_learning,1,Edu_JH,Educación 1,3531,11,1.9167,True
2015,VII,education_learning,1,q1405,5. Para postular a cursos/carreras/postgrados/capacitación,2775,2,22.9167,True
2015,VII,education_learning,1,p151,Apoyo a la educación propia o de hijos / nietos / parientes,2474,2,31.2778,True
2015,VII,education_learning,1,q132,Lugar de educación / capacitación,2130,2,40.8333,True
2015,VII,education_learning,1,Q1801,"Cursos de capacitación / carreras / postgrado, presenciales o por internet",958,2,73.3889,True
2015,VII,fixed_mobile_mode,2,Q13A,"Q13.A. Usted mencionó que se conectan a Internet móvil, ya sea a través de Banda Ancha móvil USB, TABLET o Smartphone. ¿Alguna o algunas de estas conexiones tiene Internet con sistema 4G?",1891,3,47.4722,True
2015,VII,fixed_mobile_mode,2,P15_1,"P.15.1. Usted mencionó que en el hogar se conectan a Internet móvil, ya sea a través de Banda Ancha móvil USB, TABLET o Smartphone. ¿Alguna o algunas de estas conexiones tiene Internet con sistema 4G?",1128,3,68.6667,True
2015,VII,fixed_mobile_mode,1,Q901,Banda ancha fija / WIFI,2775,2,22.9167,True
2015,VII,fixed_mobile_mode,1,Q902,Banda ancha móvil,2775,2,22.9167,True
2015,VII,fixed_mobile_mode,1,P7A2,"Utiliza banda ancha móvil (USB) para conectar un equipo, por ej.: computador a internet.",2474,2,31.2778,True
2015,VII,fixed_mobile_mode,1,P7B_1_1,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (A) Utiliza un acceso telefónico (ADSL o fibra óptica) o cable para conectar un equipo (ej. computador)  a internet (banda ancha fija). IMAGEN 1A-1B,1719,21,52.25,True
2015,VII,fixed_mobile_mode,1,P7C_1,P.7c.  ¿Cuál es la modalidad de pago?   (A) Utiliza un acceso telefónico (ADSL o fibra óptica) o cable para conectar un equipo (ej. computador)  a internet (banda ancha fija). IMAGEN 1A-1B,1717,3,52.3056,True
2015,VII,fixed_mobile_mode,1,P7B_2_1,"P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (B)Utiliza banda ancha móvil (USB) para conectar un equipo, por ej.: computador a internet. (encuestador: hablar de pendrive) IMAGEN 2",333,11,90.75,True
2015,VII,geography_commune,1,comuna,Comuna,3600,75,0.0,True
2015,VII,geography_region,2,region,Región,3600,15,0.0,True
2015,VII,geography_urban_rural,1,zona,ZONA,3600,2,0.0,True
2015,VII,geography_urban_rural,1,ZONA2,,3600,4,0.0,True
2015,VII,geography_urban_rural,1,q1404,"4. Para realizar tareas/informes de algún curso, materia o c",2775,2,22.9167,True
2015,VII,geography_urban_rural,1,P1610,No hay / no sabe si hay oferta de servicios de internet en la zona donde vi,1113,2,69.0833,True
2015,VII,geography_urban_rural,1,Q2112,No hay servicio de Internet en esta zona / no sé si hay servicio en esta zona,825,2,77.0833,True
2015,VII,geography_urban_rural,1,Q2201,Imprimir alguna tarea,682,2,81.0556,True
2015,VII,geography_urban_rural,1,P1701,Imprimir alguna tarea,602,2,83.2778,True
2015,VII,geography_urban_rural,1,S212,Por tareas,307,2,91.4722,True
2015,VII,household_access,3,P5,"P5.  ¿Los miembros de este hogar tienen acceso (PAGADO Y PROPIO) a Internet DESDE EL HOGAR, sin importar si lo utilizan o no?",3600,2,0.0,True
2015,VII,household_access,2,P11,"P.11. Algunos proveedores de Internet por telefonía fija o cable ofrecen WiFi, es decir, le instalan una red inalámbrica que funciona solamente en su hogar, que le permite conectarse a Internet desde cualquier lugar de la vivienda.   ¿Usted tiene el servic",1717,3,52.3056,True
2015,VII,household_access,2,P15_1,"P.15.1. Usted mencionó que en el hogar se conectan a Internet móvil, ya sea a través de Banda Ancha móvil USB, TABLET o Smartphone. ¿Alguna o algunas de estas conexiones tiene Internet con sistema 4G?",1128,3,68.6667,True
2015,VII,household_access,2,P8,"P.8  En algún momento de los últimos 12 meses, ¿tuvo su hogar acceso (PAGADO Y PROPIO) a Internet a través de acceso telefónico o por cable (es decir, la opción (A) de “Forma de acceso”)?",729,3,79.75,True
2015,VII,household_access,2,P7B_5_1,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (E)Utiliza una conexión satelital para conectar un equipo (ej.: computador)  a internet. IMAGEN 5,63,7,98.25,True
2015,VII,household_access,2,P7B_5_2,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (E)Utiliza una conexión satelital para conectar un equipo (ej.: computador)  a internet. IMAGEN 5,1,1,99.9722,True
2015,VII,household_access,1,Q903,Teléfono móvil o Smartphone con acceso propio a internet,2775,2,22.9167,True
2015,VII,household_access,1,Q904,Tablet con acceso propio a internet,2775,2,22.9167,True
2015,VII,indigenous,1,Etnia_Entre,Pueblos originarios 1,3600,9,0.0,True
2015,VII,indigenous,1,Etnia_JH,Pueblos originarios 1,3528,8,2.0,True
2015,VII,internet_use_frequency,2,Q8,Q.8. ¿Con qué frecuencia ha utilizado Internet en los últimos 12 meses?. (RU),2722,4,24.3889,True
2015,VII,internet_use_frequency,2,Q11,Q.11. En los últimos 12 meses ¿con qué frecuencia ha utilizado Internet en el hogar? (RU),2498,4,30.6111,True
2015,VII,internet_use_frequency,1,Q5,USO DE INTERNET  Q.5. ¿Cuándo fue su uso más reciente de un computador? (RU),3600,4,0.0,True
2015,VII,internet_use_frequency,1,Q7,Q.7.  ¿Cuándo fue su uso más reciente de Internet? (RU),3600,4,0.0,True
2015,VII,internet_use_frequency,1,S1A,S1.A. ¿Usted paga por aplicaciones o servicios que se utilizan a través de Internet?,3600,3,0.0,True
2015,VII,internet_use_frequency,1,Q12,"Q.12. En los últimos 12 meses, ¿ha utilizado Internet en otros lugares distintos al hogar?",2775,2,22.9167,True
2015,VII,internet_use_frequency,1,Q16,"Q.16. ¿cuándo realizó la última compra u orden de bienes o servicios, para su uso personal, a través de Internet?",2775,4,22.9167,True
2015,VII,internet_use_frequency,1,Q20D02,"Mal uso de información personal en internet (mal uso de videos, fotos o datos personales subidos a sitios públicos)",2775,2,22.9167,True
2015,VII,quality_satisfaction,2,Q2113,La señal donde vivo es de muy mala calidad,825,2,77.0833,True
2015,VII,quality_satisfaction,1,Q20D09,Caída de señal/ perdida,2775,2,22.9167,True
2015,VII,quality_satisfaction,1,Q9A,"Q.9A.  Entre los accesos señalados en Q.9, indique ¿cuál utiliza de manera más frecuente?",2729,5,24.1944,True
2015,VII,quality_satisfaction,1,P7B_1_1,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (A) Utiliza un acceso telefónico (ADSL o fibra óptica) o cable para conectar un equipo (ej. computador)  a internet (banda ancha fija). IMAGEN 1A-1B,1719,21,52.25,True
2015,VII,quality_satisfaction,1,P7B_3_1,P7.b. ¿Cuál es la empresa proveedora del servicio a través del cual señala el acceso?   (C) Utiliza un teléfono móvil o Smartphone en forma directa y/o para conectar un equipo  (ej.: computador)  a internet. IMAGEN 3A-3B,1128,12,68.6667,True
2015,VII,quality_satisfaction,1,P1620,Mala señal,1113,2,69.0833,True
2015,VII,quality_satisfaction,1,P16_1,"P16.1. Entre las razones señaladas, indique cuál considera LA MÁS IMPORTANTE (RU):",1113,13,69.0833,True
2015,VII,quality_satisfaction,1,Q21A,"Q.21A Entre las razones señaladas, indique ¿cuál  considera la más importante?",825,15,77.0833,True
2015,VII,security_privacy,2,Q20B,"Q20.B. Frente a cosas como los virus, el correo basura, archivos espías, entre otros que pueden llegar por internet, ¿cuán protegido se siente Ud.?",2775,5,22.9167,True
2015,VII,security_privacy,2,Q20C01,"Uso de algún tipo de herramienta de protección o software (antivirus, anti spam, firewall, etc.) para proteger su computador.",2775,2,22.9167,True
2015,VII,security_privacy,2,Q20C03,Borrar o editar algo que usted posteó online para proteger su privacidad,2775,2,22.9167,True
2015,VII,security_privacy,1,Q20C04,"Cambiar los ajustes de privacidad en una red social (por ejemplo, facebook, twitter, instagram, linkedin, etc)",2775,2,22.9167,True
2015,VII,security_privacy,1,Q20C06,Cambio de contraseñas,2775,2,22.9167,True
2015,VII,security_privacy,1,Q20D01,"Ataque de algún virus (troyano o gusano) que ha dado como resultado pérdida de datos o tiempo, o daño al software o al equipo",2775,2,22.9167,True
2015,VII,security_privacy,1,Q2117,No da confianza/seguridad,825,2,77.0833,True
2015,VII,security_privacy,1,S213,Antivirus,307,2,91.4722,True
2015,VII,social_communication,2,q1411,"11. Utilizar redes sociales (facebook, twitter, linkedin, et",2775,2,22.9167,True
2015,VII,social_communication,2,Q20C04,"Cambiar los ajustes de privacidad en una red social (por ejemplo, facebook, twitter, instagram, linkedin, etc)",2775,2,22.9167,True
2015,VII,social_communication,1,q1412,12. Chatear por whatsapp,2775,2,22.9167,True
2015,VII,social_communication,1,q1414,14. Crear y subir contenidos propios en redes sociales como,2775,2,22.9167,True
2015,VII,social_communication,1,Q20D08,No puede ingresar a las redes sociales,2775,2,22.9167,True
2015,VII,social_communication,1,p153,Permite comunicarse con otras personas,2474,2,31.2778,True
2015,VII,social_communication,1,Q2205,"Revisar alguna red social (facebook, twitter, etc.)",682,2,81.0556,True
2015,VII,social_communication,1,P1705,"Revisar alguna red social (facebook, twitter, etc.)",602,2,83.2778,True
2015,VII,work_telework,1,p157,Por razones laborales / permite buscar trabajo,2474,2,31.2778,True
2015,VII,work_telework,1,Q1819,]Buscar trabajo,958,2,73.3889,True
2015,VII,work_telework,1,Q2206,Para buscar información sobre temas de trabajo,682,2,81.0556,True
2015,VII,work_telework,1,Q22A_6,6. Para buscar información sobre temas de trabajo,33,11,99.0833,False
2014,VI,banking_payments,1,Q14_28,"Realizar pagos en lÍnea a organismos del estado (impuestos, compra de certificad",2210,2,39.1687,True
2014,VI,banking_payments,1,Q14_29,"COMERCIO ELECTRÓNICO (E-COMMERCE) Y EMPRENDIMIENTO: [En los últimos 3 meses, señ",2210,2,39.1687,True
2014,VI,banking_payments,1,Q14_30,"Realizar transacciones bancarias [En los últimos 3 meses, señale las actividades",2210,2,39.1687,True
2014,VI,banking_payments,1,Q14_32,"Realizar pagos en lÍnea de servicios bÁsicos (agua, luz, telefonÍa, etc.) [En lo",2210,2,39.1687,True
2014,VI,banking_payments,1,Q20D_3,PÉRDIDAS FINANCIERAS DEBIDO A PAGOS FRAUDULENTOS CON TARJETAS DE CRÉDITOS O DÉBI,2210,2,39.1687,True
2014,VI,banking_payments,1,P7C_1,P7C.1.- MODALIDAD DE PAGO,1572,3,56.73,True
2014,VI,banking_payments,1,P7C_3,P7C.3.- MODALIDAD DE PAGO,1447,3,60.1707,True
2014,VI,banking_payments,1,P7C_2,P7C.2.- MODALIDAD DE PAGO,257,3,92.926,True
2014,VI,barriers_non_access,3,S3,¿Por qué razón no paga por aplicaciones o servicios a través de internet?,3454,5,4.9271,True
2014,VI,barriers_non_access,3,Q21_9,COSTO DE SERVICIO [Señale las razones por las que no ha utilizado Internet en lo,1423,2,60.8313,True
2014,VI,barriers_non_access,3,Q21_12,COBERTURA [Señale las razones por las que no ha utilizado Internet en los último,1423,2,60.8313,True
2014,VI,barriers_non_access,2,Q21_1,RELEVANCIA [Señale las razones por las que no ha utilizado Internet en los últim,1423,2,60.8313,True
2014,VI,barriers_non_access,2,Q21_5,USABILIDAD [Señale las razones por las que no ha utilizado Internet en los últim,1423,2,60.8313,True
2014,VI,barriers_non_access,2,Q21_8,6.- FALTA DE CONFIANZA [Señale las razones por las que no ha utilizado Internet,1423,2,60.8313,True
2014,VI,barriers_non_access,2,Q21_14,10.- NO TIENE TIEMPO [Señale las razones por las que no ha utilizado Internet en,1423,2,60.8313,True
2014,VI,barriers_non_access,2,Q21_15,11.- OTRO [Señale las razones por las que no ha utilizado Internet en los último,1423,2,60.8313,True
2014,VI,demographic_age,1,EDAD_ENTREVISTADO,Edad,3633,79,0.0,True
2014,VI,demographic_age,1,EDAD_JH,Edad,3633,78,0.0,True
2014,VI,demographic_education,1,Q13_2,LUGAR DE EDUCACIÓN / CAPACITACIÓN [Señale en qué otros lugares ha utilizado Inte,1476,2,59.3724,True
2014,VI,demographic_employment,1,Q14_4,"Para realizar trabajos/informes de mi actividad laboral [En los últimos 3 meses,",2210,2,39.1687,True
2014,VI,demographic_employment,1,Q14_40,"Postular en lÍnea a trabajos (enviar currÍculum) [En los últimos 3 meses, señale",2210,2,39.1687,True
2014,VI,demographic_employment,1,Q13_1,LUGAR DE TRABAJO (FUERA DEL HOGAR) [Señale en qué otros lugares ha utilizado Int,1476,2,59.3724,True
2014,VI,demographic_income_gse,1,Quintil_1,Quintil 1 version sin imputar,3633,6,0.0,False
2014,VI,demographic_income_gse,1,Quintil_2,Quintil 2 version imputados,3633,5,0.0,False
2014,VI,demographic_income_gse,1,Ingreso_Hogar,Ingreso Hogar,3331,453,8.3127,False
2014,VI,demographic_income_gse,1,Ingreso_Percapita,Ingreso Per Capita,3331,877,8.3127,False
2014,VI,demographic_sex_gender,1,SEXO_ENTREVISTADO,Sexo,3633,2,0.0,True
2014,VI,demographic_sex_gender,1,SEXO_JH,Sexo,3633,2,0.0,True
2014,VI,devices,4,P26_11,COMPUTADOR PORTÁTIL (NOTEBOOK O LAPTOP / NETBOOK / TABLET O IPAD) [¿Con cuál(es),3633,2,0.0,True
2014,VI,devices,4,Q21_10,"7.- COSTO DEL EQUIPO O TERMINAL (COMPUTADOR, NOTEBOOK, TABLET, SMARTPHONE, ETC.)",1423,2,60.8313,True
2014,VI,devices,4,P16_11,"H.  costo del equipo o terminal (computador, notebook, tablet, smartphone, etc.)",1359,2,62.5929,True
2014,VI,devices,2,P26_7,SMARTTV: TELEVISOR CON CAPACIDAD DE CONECTARSE A INTERNET [¿Con cuál(es) de los,3633,2,0.0,True
2014,VI,devices,2,Q9_3,TELÉFONO MÓVIL O SMARTPHONE CON ACCESO PROPIO A INTERNET [Q9.- Señale qué tipo d,2210,2,39.1687,True
2014,VI,devices,2,P7D_3,P7D.3.- ACCESO VÍA TELEFONO MOVIL O SMARTPHONE JEFE DE HOGAR.,1447,2,60.1707,True
2014,VI,devices,2,Q21_6,4.- NO SABE UTILIZAR EL COMPUTADOR Y/O SMARTPHONE [Señale las razones por las qu,1423,2,60.8313,True
2014,VI,devices,2,P16_7,E.  no saben utilizar el computador y/o smartphone [Señale todas las razones por,1359,2,62.5929,True
2014,VI,digital_government,2,Q14_25,Descargar o solicitar formularios a organismos del estado [En los últimos 3 mese,2210,2,39.1687,True
2014,VI,digital_government,2,Q14_27,"Realizar consultas, solicitudes o reclamos a organismos del estado [En los últim",2210,2,39.1687,True
2014,VI,digital_government,1,EST_CIVIL_ENTREVISTADO,Estado Civil Actual,3633,7,0.0,True
2014,VI,digital_government,1,EST_CIVIL_JH,Estado Civil Actual,3633,7,0.0,True
2014,VI,digital_government,1,Q14_8,Del gobierno u otras organizaciones (a travÉs de sitios web o correo electrÓnico,2210,2,39.1687,True
2014,VI,digital_government,1,Q14_18,Compartir estados de Ánimo y reflexiones a travÉs de las redes sociales [En los,2210,2,39.1687,True
2014,VI,digital_government,1,Q14_24,"TRATAR CON ORGANISMOS DEL ESTADO (E-GOVERNMENT): [En los últimos 3 meses, señale",2210,2,39.1687,True
2014,VI,digital_government,1,Q14_26,Completar formularios en lÍnea o enviar formularios completos [En los últimos 3,2210,2,39.1687,True
2014,VI,digital_skills,1,Q19_7,"FALTA DE CONOCIMIENTOS, HABILIDADES O AUTOCONFIANZA [Q19.- Señale todas las razo",1710,2,52.9315,True
2014,VI,education_learning,2,EDUC_ENTREVISTADO,Ultimo curso y tipo de estudio aprobado,3633,12,0.0,True
2014,VI,education_learning,2,EDUC_JH,Ultimo curso y tipo de estudio aprobado,3633,12,0.0,True
2014,VI,education_learning,2,Q14_5,"Para realizar tareas/informes de algÚn curso, materia o capacitaciÓn [En los últ",2210,2,39.1687,True
2014,VI,education_learning,2,Q14_41,"Realizar cursos o capacitaciÓn en lÍnea (e-learning). [En los últimos 3 meses, s",2210,2,39.1687,True
2014,VI,education_learning,1,Q14_6,"Para postular a cursos/carreras/postgrados/capacitaciÓn [En los últimos 3 meses,",2210,2,39.1687,True
2014,VI,education_learning,1,Q13_2,LUGAR DE EDUCACIÓN / CAPACITACIÓN [Señale en qué otros lugares ha utilizado Inte,1476,2,59.3724,True
2014,VI,education_learning,1,Q18_1,"1.- CURSOS DE CAPACITACIÓN / CARRERAS / POSTGRADO, PRESENCIALES O POR INTERNET.",500,2,86.2373,True
2014,VI,fixed_mobile_mode,1,Q9_1,BANDA ANCHA FIJA/WIFI [Q9.- Señale qué tipo de acceso a Internet ha utilizado úl,2210,2,39.1687,True
2014,VI,fixed_mobile_mode,1,Q9_2,BANDA ANCHA MÓVIL [Q9.- Señale qué tipo de acceso a Internet ha utilizado última,2210,2,39.1687,True
2014,VI,fixed_mobile_mode,1,Q24_5,INTERNET BANDA ANCHA FIJA DESNUDA (SIN TV CABLE O TELEFONÍA FIJA) [¿Cuál es el t,256,2,92.9535,True
2014,VI,fixed_mobile_mode,1,Q24_6,INTERNET BANDA ANCHA FIJA + TV CABLE [¿Cuál es el tipo de servicio de Internet q,256,2,92.9535,True
2014,VI,fixed_mobile_mode,1,Q24_7,INTERNET BANDA ANCHA FIJA + TELEFONÍA FIJA [¿Cuál es el tipo de servicio de Inte,256,2,92.9535,True
2014,VI,fixed_mobile_mode,1,Q24_8,INTERNET BANDA ANCHA FIJA + TV CABLE + TELEFONÍA FIJA [¿Cuál es el tipo de servi,256,2,92.9535,True
2014,VI,geography_commune,1,COMUNA,Comuna,3633,122,0.0,True
2014,VI,geography_region,2,REGION,Region,3633,15,0.0,True
2014,VI,geography_urban_rural,3,ZONA,Urbano/Rural,3633,2,0.0,True
2014,VI,geography_urban_rural,1,Q14_5,"Para realizar tareas/informes de algÚn curso, materia o capacitaciÓn [En los últ",2210,2,39.1687,True
2014,VI,geography_urban_rural,1,Q21_13,9.- NO HAY / NO SABE SI HAY OFERTA DE SERVICIOS DE INTERNET EN LA ZONA DONDE VIV,1423,2,60.8313,True
2014,VI,geography_urban_rural,1,P16_14,J.  no hay / no sabe si hay oferta de servicios de internet en la zona donde viv,1359,2,62.5929,True
2014,VI,geography_urban_rural,1,Q25,¿Qué tipo de oferta de servicio de Internet le gustaría que existiera en la zona,76,4,97.9081,True
2014,VI,household_access,2,P5,P5.- ¿Los miembros de este hogar tienen acceso (PAGADO Y PROPIO) a Internet DESD,3633,2,0.0,True
2014,VI,household_access,2,Q9_5,CONEXIÓN SATELITAL [Q9.- Señale qué tipo de acceso a Internet ha utilizado últim,2210,2,39.1687,True
2014,VI,household_access,1,Q9_1,BANDA ANCHA FIJA/WIFI [Q9.- Señale qué tipo de acceso a Internet ha utilizado úl,2210,2,39.1687,True
2014,VI,household_access,1,Q9_2,BANDA ANCHA MÓVIL [Q9.- Señale qué tipo de acceso a Internet ha utilizado última,2210,2,39.1687,True
2014,VI,household_access,1,Q9_3,TELÉFONO MÓVIL O SMARTPHONE CON ACCESO PROPIO A INTERNET [Q9.- Señale qué tipo d,2210,2,39.1687,True
2014,VI,household_access,1,Q9_4,TABLET CON ACCESO PROPIO A INTERNET [Q9.- Señale qué tipo de acceso a Internet h,2210,2,39.1687,True
2014,VI,household_access,1,Q9_6,OTRO (Esp.) [Q9.- Señale qué tipo de acceso a Internet ha utilizado últimamente,2210,2,39.1687,True
2014,VI,household_access,1,Q9_7,NO SABE [Q9.- Señale qué tipo de acceso a Internet ha utilizado últimamente (señ,2210,2,39.1687,True
2014,VI,internet_use_frequency,2,Q8,Señale con qué frecuencia ha utilizado el Internet en los últimos 12 meses,2136,4,41.2056,True
2014,VI,internet_use_frequency,2,Q11,"Señale con ¿qué frecuencia ha utilizado el Internet en el hogar, en los últimos",1948,4,46.3804,True
2014,VI,internet_use_frequency,2,Q21_5,USABILIDAD [Señale las razones por las que no ha utilizado Internet en los últim,1423,2,60.8313,True
2014,VI,internet_use_frequency,1,Q7,Señale cuándo fue su uso más reciente del Internet.,3633,4,0.0,True
2014,VI,internet_use_frequency,1,S1A,¿Usted paga por aplicaciones o servicios que se utilizan a través de Internet?,3633,3,0.0,True
2014,VI,internet_use_frequency,1,Q12,¿Ha utilizado internet en otros lugares distintos al hogar en los últimos 12 mes,2210,2,39.1687,True
2014,VI,internet_use_frequency,1,Q20D_2,"MAL USO DE INFORMACIÓN PERSONAL EN INTERNET (MAL USO DE VIDEOS, FOTOS O DATOS PE",2210,2,39.1687,True
2014,VI,internet_use_frequency,1,Q7A,Señale cuándo fue su uso más reciente del Internet.,2136,6,41.2056,True
2014,VI,quality_satisfaction,1,Q5,Señale cuándo fue su uso más reciente de un computador.,3633,4,0.0,True
2014,VI,quality_satisfaction,1,Q7,Señale cuándo fue su uso más reciente del Internet.,3633,4,0.0,True
2014,VI,quality_satisfaction,1,P15A,Señale las razones por las cuáles se mantiene el servicio de Internet en el hoga,2274,3,37.4071,True
2014,VI,quality_satisfaction,1,P15B,Señale las razones por las cuáles se mantiene el servicio de Internet en el hoga,2274,3,37.4071,True
2014,VI,quality_satisfaction,1,P15C,Señale las razones por las cuáles se mantiene el servicio de Internet en el hoga,2274,3,37.4071,True
2014,VI,quality_satisfaction,1,P15D,Señale las razones por las cuáles se mantiene el servicio de Internet en el hoga,2274,3,37.4071,True
2014,VI,quality_satisfaction,1,P15E,Señale las razones por las cuáles se mantiene el servicio de Internet en el hoga,2274,3,37.4071,True
2014,VI,quality_satisfaction,1,P15F,Señale las razones por las cuáles se mantiene el servicio de Internet en el hoga,2274,3,37.4071,True
2014,VI,security_privacy,2,Q20C_3,BORRAR O EDITAR ALGO QUE USTED POSTEÓ ONLINE PARA PROTEGER SU PRIVACIDAD [Q20C.-,2210,2,39.1687,True
2014,VI,security_privacy,1,Q20B,Q20B.- ¿cuán protegido se siente Ud.?,2210,5,39.1687,True
2014,VI,security_privacy,1,Q20C_1,"USO DE ALGÚN TIPO DE HERRAMIENTA DE PROTECCIÓN O SOFTWARE (ANTIVIRUS, ANTI SPAM,",2210,2,39.1687,True
2014,VI,security_privacy,1,Q20C_4,"CAMBIAR LOS AJUSTES DE PRIVACIDAD EN UNA RED SOCIAL (POR EJEMPLO, FACEBOOK, TWIT",2210,2,39.1687,True
2014,VI,security_privacy,1,Q20C_6,CAMBIO DE CONTRASEÑAS [Q20C.- En los últimos 12 meses ¿qué actividades Usted ha,2210,2,39.1687,True
2014,VI,security_privacy,1,Q20D_1,ATAQUE DE ALGÚN VIRUS (TROYANO O GUSANO) QUE HA DADO COMO RESULTADO PÉRDIDA DE D,2210,2,39.1687,True
2014,VI,social_communication,2,Q14_13,"Utilizar redes sociales (facebook, twitter, linkedin, etc.) [En los últimos 3 me",2210,2,39.1687,True
2014,VI,social_communication,2,Q14_16,"Crear y subir contenidos propios en redes sociales como facebook, twitter, youtu",2210,2,39.1687,True
2014,VI,social_communication,1,Q14_17,"Compartir contenidos (noticias, memes, links) a travÉs de las redes sociales [En",2210,2,39.1687,True
2014,VI,social_communication,1,Q14_18,Compartir estados de Ánimo y reflexiones a travÉs de las redes sociales [En los,2210,2,39.1687,True
2014,VI,social_communication,1,Q20C_4,"CAMBIAR LOS AJUSTES DE PRIVACIDAD EN UNA RED SOCIAL (POR EJEMPLO, FACEBOOK, TWIT",2210,2,39.1687,True
2014,VI,social_communication,1,S2_6,PUBLICIDAD EN FACEBOOK Y/O TWITTER Y/O GOOGLE [Paga por alguno de estas aplicaci,179,2,95.0729,True
2013,V,banking_payments,1,p7c_1,modalidad de pago,5430,4,40.0,False
2013,V,banking_payments,1,p16c,pago mensual y/o gasto promedio en recargas por su acceso por smartphone j. hoga,1287,16,85.779,True
2013,V,banking_payments,1,p7c_2,modalidad de pago,1273,4,85.9337,False
2013,V,banking_payments,1,q18,"señale con qué frecuencia ha realizado compras por internet, para su uso persona",856,5,90.5414,True
2013,V,banking_payments,1,p7c_3,modalidad de pago,352,4,96.1105,False
2013,V,banking_payments,1,p17a,pago mensual y/o gasto promedio en recargas por su acceso por tablet:  cargo fij,41,15,99.547,True
2013,V,banking_payments,1,p17b,pago mensual y/o gasto promedio en recargas por su acceso por tablet:  bolsa int,40,8,99.558,True
2013,V,banking_payments,1,p17c,pago mensual y/o gasto promedio en recargas por su acceso por tablet:  ¿cuál es,40,8,99.558,True
2013,V,barriers_non_access,3,p19_9,razones por las que no tiene acceso a internet desde el hogar:  costo del servic,881,1,90.2652,True
2013,V,barriers_non_access,3,p19_8,razones por las que no tiene acceso a internet desde el hogar:  costo del equipo,404,1,95.5359,True
2013,V,barriers_non_access,3,q22_8,razones por las que no ha utilizado internet en los últimos 12 meses costo del s,265,1,97.0718,True
2013,V,barriers_non_access,3,q22_7,razones por las que no ha utilizado internet en los últimos 12 meses costo del e,143,1,98.4199,True
2013,V,barriers_non_access,2,p19_3,razones por las que no tiene acceso a internet desde el hogar:  no les interesa,1328,1,85.326,True
2013,V,barriers_non_access,2,q22_3,razones por las que no ha utilizado internet en los últimos 12 meses no le inter,1265,1,86.0221,True
2013,V,barriers_non_access,2,q22_4,razones por las que no ha utilizado internet en los últimos 12 meses no sabe uti,1251,1,86.1768,True
2013,V,barriers_non_access,2,p19_5,razones por las que no tiene acceso a internet desde el hogar:  no saben utiliza,964,1,89.3481,True
2013,V,demographic_age,1,total_06a18,total personas entre 6 y 18 años en el hogar,9049,7,0.011,False
2013,V,demographic_age,1,h4,edad (entrevistado),9049,77,0.011,False
2013,V,demographic_age,1,h4_jh,edad (jefe de hogar),9049,81,0.011,False
2013,V,demographic_employment,1,h7,"¿utilizó este año internet en su casa, lugar de trabajo, estudio o en algún cibe",9049,3,0.011,True
2013,V,demographic_employment,1,h6_jh,situación ocupacional (jefe de hogar),9049,8,0.011,True
2013,V,demographic_employment,1,h7_jh,"¿utilizó este año internet en su casa, lugar de trabajo, estudio o en algún cibe",9049,3,0.011,True
2013,V,demographic_employment,1,h6,situación ocupacional (entrevistado),9039,8,0.1215,True
2013,V,demographic_employment,1,p35b_5,ingresos del trabajo 5,361,40,96.011,True
2013,V,demographic_employment,1,p35b_6,ingresos del trabajo 6,135,26,98.5083,True
2013,V,demographic_employment,1,p35b_7,ingresos del trabajo 7,37,14,99.5912,True
2013,V,demographic_employment,1,p35b_8,ingresos del trabajo 8,2,2,99.9779,True
2013,V,demographic_income_gse,2,quintil,Quintil de Ingreso Aut—nomo del hogar,8023,5,11.3481,False
2013,V,demographic_income_gse,1,p35e_3,otros ingresos 3,564,26,93.768,True
2013,V,demographic_income_gse,1,p35b_5,ingresos del trabajo 5,361,40,96.011,True
2013,V,demographic_income_gse,1,p35e_4,otros ingresos 4,345,14,96.1878,True
2013,V,demographic_income_gse,1,p35e_5,otros ingresos 5,169,9,98.1326,True
2013,V,demographic_income_gse,1,p35b_6,ingresos del trabajo 6,135,26,98.5083,True
2013,V,demographic_income_gse,1,p35e_6,otros ingresos 6,61,3,99.326,True
2013,V,demographic_income_gse,1,p35b_7,ingresos del trabajo 7,37,14,99.5912,True
2013,V,demographic_sex_gender,1,h3,sexo (entrevistado),9049,2,0.011,True
