dataset_id,reference_year,survey_wave,variable,variable_label,category_code,category_label,n_unweighted,pct_unweighted,weighted_n,pct_weighted,weight_variable,cell_rule
2012_IV_base_hogares_2012,2012,IV,q22_impor,"q22. entre las razones señaladas, indique cuál considera la más importante",3.0,no me siento seguro entregando los detalles de mis tarjetas,172,9.72851,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q22_impor,"q22. entre las razones señaladas, indique cuál considera la más importante",2.0,prefiero comprar en persona o negociar personalmente con el,496,28.0543,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q22_impor,"q22. entre las razones señaladas, indique cuál considera la más importante",7.0,"falta de conocimientos, habilidades o autoconfianza",125,7.07014,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q23_impor,"q23. entre las razones señaladas, indique cuál considera la más importante",4.0,es muy caro / no lo puede pagar,204,13.42989,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q23_impor,"q23. entre las razones señaladas, indique cuál considera la más importante",2.0,no sabe utilizarlo / no sabe para qué sirve,611,40.22383,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q23_impor,"q23. entre las razones señaladas, indique cuál considera la más importante",1.0,no le interesa / no lo necesita por el momento,502,33.04806,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q23_impor,"q23. entre las razones señaladas, indique cuál considera la más importante",5.0,no hay oferta de internet en la zona donde usted lo podría u,79,5.20079,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q23_impor,"q23. entre las razones señaladas, indique cuál considera la más importante",3.0,no tiene tiempo,65,4.27913,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q24,q24. ¿realiza usted algún negocio propio o actividad productiva propia en la que,2.0,no,1288,83.31177,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q24,q24. ¿realiza usted algún negocio propio o actividad productiva propia en la que,1.0,sí,258,16.68823,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q25_impor,"q25. entre las actividades señaladas, indique cuál considera la más importante",11.0,comercio (compra y venta de productos),56,21.70543,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q25_impor,"q25. entre las actividades señaladas, indique cuál considera la más importante",1.0,"agricultura (hortalizas, frutas, cereales, etc.)",106,41.08527,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q28,q28. ¿de dónde proviene el agua de su vivienda?,1.0,"red pública (con medidor propio, compartido o sin medidor)",127,49.22481,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q28,q28. ¿de dónde proviene el agua de su vivienda?,3.0,"río, vertiente, lago o estero",32,12.4031,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q28,q28. ¿de dónde proviene el agua de su vivienda?,2.0,pozo o noria,63,24.4186,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q29_5,q29. que tipo de riego tiene para sus actividades agropecuarias,5.0,no realizo actividad agropecuaria,116,95.86777,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q30_2,q30. ¿cómo comercializa o vende su producto o servicio?,2.0,"en su vivienda, vendiendo el producto en forma física",144,99.31034,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q30_impor,"q30. entre las formas señaladas, indique cuál considera la más importante",2.0,"en su vivienda, vendiendo el producto en forma física",119,46.12403,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q30_impor,"q30. entre las formas señaladas, indique cuál considera la más importante",6.0,entrega a minorista / pequeños negocios (traslada su product,32,12.4031,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q30_impor,"q30. entre las formas señaladas, indique cuál considera la más importante",1.0,feria / vega,50,19.37984,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q31_per,q31. ¿cuántas personas trabajan con ud. en forma permanente o constante durante,0.0,0.0,136,52.71318,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q31_per,q31. ¿cuántas personas trabajan con ud. en forma permanente o constante durante,1.0,1.0,66,25.5814,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q31_per,q31. ¿cuántas personas trabajan con ud. en forma permanente o constante durante,2.0,2.0,31,12.0155,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q31_tem,q31. ¿cuántas personas trabajan con ud. en forma temporal u ocasional durante el,0.0,0.0,131,50.77519,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q31_tem,q31. ¿cuántas personas trabajan con ud. en forma temporal u ocasional durante el,1.0,1.0,59,22.86822,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q31_tem,q31. ¿cuántas personas trabajan con ud. en forma temporal u ocasional durante el,2.0,2.0,35,13.56589,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q32_impor,"q32. entre las necesidades señaladas, indique cuál considera la más importante",11.0,mucha competencia en el sector,31,12.06226,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q32_impor,"q32. entre las necesidades señaladas, indique cuál considera la más importante",1.0,sistema de riego,39,15.1751,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q32_impor,"q32. entre las necesidades señaladas, indique cuál considera la más importante",12.0,pocos compradores,33,12.84047,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q33,q33. ¿realizó órdenes de compra de bienes y servicios para su negocio o activida,2.0,no,245,94.96124,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q34,q34. ¿realizó ventas o recibió órdenes de compra de bienes y servicios de su neg,2.0,no,244,94.57364,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q38,"q38. ¿le interesaría utilizar internet para realizar ventas y compras, promocion",1.0,"sí, me interesaría utilizar internet en los nuevos negocios",81,31.39535,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q38,"q38. ¿le interesaría utilizar internet para realizar ventas y compras, promocion",4.0,no sabe,69,26.74419,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q38,"q38. ¿le interesaría utilizar internet para realizar ventas y compras, promocion",3.0,no tengo planificado emprender nuevos negocios o actividades,57,22.09302,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q38,"q38. ¿le interesaría utilizar internet para realizar ventas y compras, promocion",2.0,no me interesa utilizar internet en los nuevos negocios o ac,51,19.76744,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,q39,q39. indique por favor en qué rango de ingresos se encontraron las ventas netas,1.0,entre $ 1 y $ 10.000.000 pesos,235,91.08527,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,orden_ent,orden entrevistado seleccionado aleatoriamente,2.0,2.0,1248,33.22684,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,orden_ent,orden entrevistado seleccionado aleatoriamente,1.0,1.0,1798,47.87007,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,orden_ent,orden entrevistado seleccionado aleatoriamente,3.0,3.0,443,11.79446,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,orden_ent,orden entrevistado seleccionado aleatoriamente,5.0,5.0,52,1.38445,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,orden_ent,orden entrevistado seleccionado aleatoriamente,4.0,4.0,186,4.95208,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,1.0,jefe de hogar,1715,45.66028,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,3.0,hijo(a),784,20.87327,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,2.0,cónyuge o pareja,1001,26.65069,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,5.0,nieto(a),61,1.62407,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,6.0,padre/madre,34,0.90522,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,8.0,hermano(a),48,1.27796,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,4.0,yerno/nuera,46,1.22471,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h2,h2. parentesco c/r jefe de hogar,10.0,otro familiar,34,0.90522,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h3,h3. sexo del entrevistado,2.0,mujer,2190,58.30671,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h3,h3. sexo del entrevistado,1.0,hombre,1566,41.69329,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,5.0,5.0,354,9.42492,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,8.0,8.0,419,11.15548,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,4.0,4.0,1444,38.44515,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,2.0,2.0,480,12.77955,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,6.0,6.0,231,6.15016,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,3.0,3.0,454,12.08733,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,1.0,1.0,208,5.53781,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,7.0,7.0,85,2.26305,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_c,h5a. ultimo curso aprobado,0.0,0.0,66,1.75719,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,11.0,sup. universitaria completa,313,8.33333,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,2.0,básica incompleta,562,14.96273,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,10.0,sup. universitaria incompleta,196,5.21832,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,5.0,media t-p incompleta,206,5.48456,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,3.0,básica completa,431,11.47497,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,9.0,sup. técnica completa,245,6.5229,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,7.0,media t-p completa,330,8.78594,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,4.0,media c-h incompleta,412,10.96912,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,6.0,media c-h completa,863,22.97657,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,8.0,sup. técnica incompleta,115,3.06177,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h5a_t,h5b. tipo de enseñanza,1.0,sin educación formal,81,2.15655,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h6,h6. situación ocupacional,1.0,trabaja con remun.,1872,49.84026,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h6,h6. situación ocupacional,3.0,cesante,175,4.65921,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h6,h6. situación ocupacional,6.0,dueña de casa,882,23.48243,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h6,h6. situación ocupacional,5.0,estudia,348,9.26518,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h6,h6. situación ocupacional,8.0,8.0,426,11.34185,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h6,h6. situación ocupacional,2.0,trabaja sin remun.,35,0.93184,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h7,"h7. utilizó este año internet en su casa, lugar de trabajo, estudio o cibercafé?",1.0,sí,2166,57.66773,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,h7,"h7. utilizó este año internet en su casa, lugar de trabajo, estudio o cibercafé?",2.0,no,1588,42.27902,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,9.0,9.0,546,14.53674,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,7.0,7.0,253,6.73589,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,8.0,8.0,416,11.07561,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,12.0,12.0,387,10.30351,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,2.0,2.0,141,3.75399,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,10.0,10.0,693,18.45048,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,4.0,4.0,99,2.63578,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,6.0,6.0,202,5.37806,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,5.0,5.0,118,3.14164,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,11.0,11.0,509,13.55165,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,3.0,3.0,148,3.94036,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,mes,h8a. mes de nacimiento,1.0,1.0,228,6.07029,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,tot_sel,total personas seleccionables en el hogar entrevistado,2.0,2.0,1498,39.88285,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,tot_sel,total personas seleccionables en el hogar entrevistado,1.0,1.0,590,15.7082,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,tot_sel,total personas seleccionables en el hogar entrevistado,4.0,4.0,516,13.73802,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,tot_sel,total personas seleccionables en el hogar entrevistado,3.0,3.0,896,23.85517,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,tot_sel,total personas seleccionables en el hogar entrevistado,5.0,5.0,187,4.9787,,,,published only when unweighted n >= 30
2012_IV_base_hogares_2012,2012,IV,tot_sel,total personas seleccionables en el hogar entrevistado,6.0,6.0,53,1.41108,,,,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,region,,8.0,8.0,508,25.27363,480979.011,18.8952,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,region,,13.0,13.0,793,39.45274,1531862.958,60.17904,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,region,,2.0,2.0,237,11.79104,109539.017,4.30323,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,region,,5.0,5.0,472,23.48259,423128.004,16.62253,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,2.0,2.0,494,24.57711,591058.67,23.21967,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,3.0,3.0,467,23.23383,594268.086,23.34575,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,1.0,1.0,290,14.42786,340770.631,13.38713,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,4.0,4.0,410,20.39801,534792.853,21.00927,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,5.0,5.0,201,10.0,287682.925,11.30159,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,6.0,6.0,91,4.52736,117268.762,4.60689,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,totper,,7.0,7.0,36,1.79104,46610.182,1.83108,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p5,,2.0,2.0,923,45.9204,1146478.744,45.03927,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p5,,1.0,1.0,1087,54.0796,1399030.245,54.96073,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p6_5_esp,,,,2002,99.60199,2535937.791,99.624,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_a,,3.0,3.0,133,12.37209,168952.634,12.19881,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_a,,8.0,8.0,120,11.16279,146636.775,10.58755,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_a,,1.0,1.0,353,32.83721,393773.036,28.43142,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_a,,2.0,2.0,416,38.69767,607659.777,43.87459,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_b,,4.0,4.0,284,26.51727,341447.445,24.77919,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_b,,3.0,3.0,447,41.73669,532582.156,38.65002,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_b,,2.0,2.0,291,27.17087,456960.788,33.16211,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_b_esp,,,,1978,98.40796,2502100.199,98.29469,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_c,,1.0,1.0,904,84.4071,1201001.851,86.86012,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_1_c,,2.0,2.0,154,14.37908,168062.733,12.15481,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p7_2_b_esp,,,,2007,99.85075,2540970.146,99.82169,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p8,,4.0,4.0,225,78.94737,272958.978,79.87683,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p10_1,,4.0,4.0,329,42.50646,430826.629,41.86774,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p10_1,,5.0,5.0,75,9.68992,69943.323,6.79709,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p10_1,,3.0,3.0,80,10.33592,90914.061,8.83503,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p10_1,,2.0,2.0,145,18.73385,226154.609,21.97771,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p10_1,,1.0,1.0,134,17.31266,199393.71,19.37708,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p11,,1.0,1.0,191,24.677,236652.935,22.99794,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p11,,2.0,2.0,513,66.27907,706382.793,68.64629,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p11,,3.0,3.0,66,8.52713,81888.762,7.95795,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p12,,2.0,2.0,228,29.45736,311189.799,30.24143,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p12,,1.0,1.0,542,70.02584,713734.692,69.36075,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p13,,2.0,2.0,114,14.78599,168611.293,16.43651,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p13,,1.0,1.0,115,14.91569,148084.669,14.43554,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p13,,3.0,3.0,536,69.5201,704270.905,68.65351,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p14,,1.0,1.0,377,48.77102,519800.811,50.66056,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p14,,3.0,3.0,314,40.62096,404792.13,39.45164,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p14,,2.0,2.0,79,10.21992,97716.879,9.52363,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p15,,2.0,2.0,409,52.84238,605968.107,58.88799,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p15,,1.0,1.0,283,36.56331,329285.735,31.99999,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p15,,3.0,3.0,72,9.30233,81718.254,7.94138,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p16_7_esp,,,,2001,99.55224,2533890.618,99.54357,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p19,,1.0,1.0,1277,63.53234,1590748.044,62.49234,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p19,,2.0,2.0,733,36.46766,954760.945,37.50766,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p20,,1.0,1.0,1146,57.01493,1439554.029,56.5527,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p20,,2.0,2.0,155,7.71144,188140.289,7.39107,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p20,,6.0,6.0,230,11.44279,311143.054,12.22322,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p20,,4.0,4.0,155,7.71144,196087.204,7.70326,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p20,,7.0,7.0,295,14.67662,365841.918,14.37205,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p21,,10.0,10.0,1931,96.16534,2447495.415,96.25723,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p21,,4.0,4.0,68,3.38645,84197.939,3.31141,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,4.0,4.0,210,10.44776,279523.081,10.98103,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,1.0,1.0,56,2.78607,56808.747,2.23172,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,9.0,9.0,310,15.42289,444142.767,17.44809,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,2.0,2.0,356,17.71144,385029.639,15.12584,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,3.0,3.0,310,15.42289,420135.083,16.50495,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,8.0,8.0,85,4.22886,95281.152,3.74311,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,5.0,5.0,42,2.08955,55330.282,2.17364,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,7.0,7.0,167,8.30846,182312.607,7.16213,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p22,,6.0,6.0,474,23.58209,626945.631,24.62948,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23,,1.0,1.0,587,29.21852,755792.215,29.70026,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23,,5.0,5.0,436,21.70234,583142.79,22.91568,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23,,7.0,7.0,65,3.23544,62537.375,2.45752,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23,,2.0,2.0,768,38.22797,977101.623,38.39703,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23,,4.0,4.0,104,5.1767,121039.258,4.75646,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23_esp,,,,1931,96.06965,2461013.963,96.68062,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p23_esp,,DUEÑA DE CASA,DUEÑA DE CASA,61,3.03483,55100.08,2.1646,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,6.0,6.0,280,20.84885,379804.407,22.42598,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,1.0,1.0,152,11.31794,131603.033,7.77065,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,5.0,5.0,193,14.37081,251999.341,14.87959,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,9.0,9.0,295,21.96575,408132.011,24.09861,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,7.0,7.0,151,11.24348,206208.016,12.17578,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,2.0,2.0,87,6.47803,58092.115,3.43011,Factor_Transv,published only when unweighted n >= 30
2011_III_baselinealfinal_expandida_v2,2011,III,p24,,3.0,3.0,110,8.19062,150237.576,8.87095,Factor_Transv,published only when unweighted n >= 30
